DateTime,Santee_Discharge,FashionValley_Discharge,Lindberch_Precipitation,Lindberch_AirTemperature,Lindberch_WindSpeed
2013-08-19,3.964352,35.396,0.0,2.025,0.25
2013-08-20,3.964352,37.944512,0.0,2.08,0.32
2013-08-21,3.681184,39.926688,0.0,2.165,0.36
2013-08-22,3.681184,42.4752,0.0,2.25,0.32
2013-08-23,3.681184,37.661344,0.0,2.22,0.28
2013-08-24,3.681184,35.962336,0.0,2.08,0.23
2013-08-25,3.681184,35.962336,0.0,2.165,0.25
2013-08-26,3.681184,36.811840000000004,0.0,2.335,0.27
2013-08-27,3.964352,37.661344,0.0,2.39,0.25
2013-08-28,3.398016,33.130656,0.0,2.445,0.29
2013-08-29,3.398016,28.883136,0.0,2.56,0.26
2013-08-30,3.964352,29.166304,0.0,2.67,0.17
2013-08-31,4.5306880000000005,34.263328,0.0,2.58,0.18
2013-09-01,4.813856,36.245504,0.0,2.39,0.3
2013-09-02,4.813856,32.281152,0.0,2.365,0.32
2013-09-03,4.813856,31.997984,0.0,2.5,0.26
2013-09-04,5.097024,29.732640000000004,0.0,2.64,0.3
2013-09-05,4.813856,31.43164800000001,0.0,2.53,0.28
2013-09-06,4.813856,27.467296,0.0,2.64,0.26
2013-09-07,5.097024,28.3168,0.0,2.5,0.21
2013-09-08,5.097024,29.166304,0.0,2.335,0.31
2013-09-09,5.380192,31.997984,0.0,2.165,0.29
2013-09-10,5.380192,32.847488,0.0,2.135,0.24
2013-09-11,7.362367999999999,28.883136,0.0,2.11,0.29
2013-09-12,8.49504,28.883136,0.0,2.11,0.31
2013-09-13,10.194048,32.564319999999995,0.0,2.14,0.28
2013-09-14,12.742560000000001,36.811840000000004,0.0,2.11,0.17
2013-09-15,18.122752,40.776192,0.0,2.22,0.21
2013-09-16,21.520768,42.192032,0.0,2.14,0.29
2013-09-17,20.671264,40.493024,0.0,2.0,0.24
2013-09-18,18.972256,38.794016000000006,0.0,1.945,0.29
2013-09-19,18.122752,35.112832,0.0,1.945,0.22
2013-09-20,17.839584000000006,33.696992,0.0,1.945,0.21
2013-09-21,16.140576,31.14848000000001,0.0,2.11,0.32
2013-09-22,15.291072000000002,30.298976000000003,0.0,2.11,0.26
2013-09-23,15.291072000000002,28.883136,0.0,2.17,0.14
2013-09-24,16.140576,29.732640000000004,0.0,2.11,0.24
2013-09-25,16.99008,31.14848000000001,0.0,2.0,0.45
2013-09-26,18.689088,32.564319999999995,0.0,1.975,0.42
2013-09-27,26.334624,33.413824,0.0,1.97,0.19
2013-09-28,42.4752,33.130656,0.0,2.275,0.17
2013-09-29,39.077184,32.281152,0.0,2.14,0.14
2013-09-30,37.378176,31.43164800000001,0.0,2.085,0.17
2013-10-01,55.784096,31.71481600000001,0.0,1.975,0.34
2013-10-02,53.235583999999996,32.564319999999995,0.0,1.915,0.3
2013-10-03,49.271232,29.732640000000004,0.0,2.0,0.28
2013-10-04,79.28703999999998,30.86531200000001,0.0,2.055,0.18
2013-10-05,56.067264,30.298976000000003,0.0,2.19,0.19
2013-10-06,40.209856,26.900959999999998,0.0,2.335,0.17
2013-10-07,35.112832,23.219776,0.0,2.225,0.16
2013-10-08,43.324704,22.653440000000003,0.0,1.89,0.28
2013-10-09,314.31648,24.918784,0.18,1.665,0.58
2013-10-10,855.1673599999998,89.481088,0.0,1.695,0.23
2013-10-11,103.922656,156.87507200000005,0.0,1.75,0.24
2013-10-12,73.906848,147.24736000000001,0.0,1.89,0.2
2013-10-13,58.89894399999999,129.124608,0.0,1.75,0.2
2013-10-14,51.819744,103.35632,0.0,1.805,0.22
2013-10-15,47.005888,90.04742399999998,0.0,1.915,0.13
2013-10-16,39.64352,81.552384,0.0,2.165,0.13
2013-10-17,34.829664,74.190016,0.0,2.14,0.13
2013-10-18,30.86531200000001,67.96032,0.0,2.0,0.14
2013-10-19,79.28703999999998,63.42963200000001,0.0,1.89,0.18
2013-10-20,109.586016,60.314783999999996,0.0,1.72,0.22
2013-10-21,66.54448000000001,58.33260799999999,0.0,1.695,0.17
2013-10-22,42.4752,58.33260799999999,0.0,1.78,0.25
2013-10-23,39.926688,58.33260799999999,0.0,1.86,0.26
2013-10-24,36.245504,58.33260799999999,0.0,1.835,0.3
2013-10-25,37.378176,58.33260799999999,0.0,1.945,0.28
2013-10-26,35.112832,58.33260799999999,0.0,1.89,0.22
2013-10-27,42.192032,58.33260799999999,0.0,1.75,0.21
2013-10-28,71.07516799999998,58.33260799999999,0.05,1.665,0.35
2013-10-29,713.58336,80.986048,0.41,1.665,0.2
2013-10-30,196.518592,144.698848,0.0,1.665,0.19
2013-10-31,144.41567999999995,152.34438400000005,0.0,1.805,0.17
2013-11-01,127.991936,141.01766400000002,0.0,2.11,0.15
2013-11-02,101.374144,126.859264,0.0,1.665,0.19
2013-11-03,80.986048,111.85136000000001,0.0,1.805,0.25
2013-11-04,70.50883200000001,97.409792,0.0,1.635,0.28
2013-11-05,62.580128,75.03952,0.0,1.695,0.16
2013-11-06,56.350432,62.29696000000001,0.0,1.835,0.18
2013-11-07,49.83756800000001,57.199936,0.0,2.0,0.14
2013-11-08,45.023712,45.590048,0.0,1.805,0.12
2013-11-09,31.43164800000001,39.926688,0.0,1.72,0.11
2013-11-10,24.635616,38.510848,0.0,2.03,0.14
2013-11-11,24.635616,36.528672,0.0,1.72,0.2
2013-11-12,29.449472,28.599968,0.0,1.97,0.16
2013-11-13,30.015808000000003,26.900959999999998,0.0,2.03,0.14
2013-11-14,29.449472,29.449472,0.0,2.03,0.2
2013-11-15,33.696992,32.847488,0.0,1.805,0.49
2013-11-16,48.70489600000001,35.396,0.03,1.75,0.28
2013-11-17,27.184128,35.112832,0.0,1.69,0.13
2013-11-18,27.467296,27.750464,0.0,1.695,0.14
2013-11-19,29.732640000000004,21.520768,0.0,1.775,0.25
2013-11-20,32.847488,21.520768,0.0,1.805,0.23
2013-11-21,136.20380799999998,24.06928,2.46,1.64,0.33
2013-11-22,467.2272,97.69296,1.24,1.61,0.19
2013-11-23,351.12832000000014,129.407776,0.0,1.635,0.13
2013-11-24,139.88499199999998,117.231552,0.0,1.555,0.15
2013-11-25,125.160256,97.69296,0.0,1.585,0.15
2013-11-26,122.894912,80.419712,0.0,1.72,0.13
2013-11-27,119.213728,67.110816,0.0,1.805,0.07
2013-11-28,116.948384,62.86329600000001,0.0,1.555,0.12
2013-11-29,112.134528,57.199936,0.03,1.695,0.05
2013-11-30,112.98403200000001,51.819744,0.0,1.695,0.15
2013-12-01,113.55036799999999,46.156384,0.0,1.805,0.12
2013-12-02,110.718688,43.891040000000004,0.0,1.805,0.06
2013-12-03,112.700864,43.891040000000004,0.03,1.5,0.33
2013-12-04,118.081056,42.4752,0.0,1.53,0.35
2013-12-05,119.780064,40.493024,0.03,1.335,0.26
2013-12-06,111.001856,38.510848,0.0,1.25,0.3
2013-12-07,351.12832000000014,39.077184,0.25,1.335,0.38
2013-12-08,266.461088,56.350432,0.0,1.165,0.32
2013-12-09,164.803776,72.20783999999998,0.0,1.115,0.17
2013-12-10,169.9008,74.756352,0.0,1.36,0.15
2013-12-11,140.451328,74.756352,0.0,1.555,0.11
2013-12-12,131.67311999999998,74.756352,0.0,1.385,0.17
2013-12-13,124.59392,73.906848,0.0,1.33,0.12
2013-12-14,126.57609599999999,72.20783999999998,0.0,1.525,0.14
2013-12-15,122.611744,69.659328,0.0,1.61,0.09
2013-12-16,127.70876799999999,66.261312,0.0,2.0,0.1
2013-12-17,141.300832,63.7128,0.0,1.86,0.08
2013-12-18,139.88499199999998,61.447456,0.0,1.72,0.2
2013-12-19,1339.38464,64.562304,0.86,1.28,0.3
2013-12-20,470.05888,991.088,0.0,1.25,0.15
2013-12-21,254.568032,736.2368,0.0,1.335,0.14
2013-12-22,180.378016,538.0192,0.0,1.415,0.12
2013-12-23,158.857248,453.0688,0.0,1.64,0.13
2013-12-24,148.380032,399.26688,0.0,1.695,0.09
2013-12-25,135.92064,353.96000000000015,0.0,1.78,0.11
2013-12-26,121.195904,311.4848,0.0,1.69,0.1
2013-12-27,119.213728,277.221472,0.0,1.75,0.1
2013-12-28,113.833536,253.718528,0.0,1.555,0.15
2013-12-29,107.037504,230.78192,0.0,1.47,0.13
2013-12-30,94.86128000000001,210.110656,0.0,1.64,0.12
2013-12-31,115.249376,193.97008,0.0,1.47,0.1
2014-01-01,139.318656,182.64336,0.0,1.415,0.15
2014-01-02,149.512704,169.051296,0.0,1.5,0.12
2014-01-03,144.41567999999995,147.813696,0.0,1.335,0.09
2014-01-04,128.84143999999998,136.486976,0.0,1.61,0.08
2014-01-05,122.045408,130.540448,0.0,1.665,0.14
2014-01-06,113.833536,126.00976000000001,0.0,1.61,0.13
2014-01-07,107.88700800000001,124.877088,0.0,1.415,0.13
2014-01-08,108.170176,112.700864,0.0,1.415,0.21
2014-01-09,96.560288,97.69296,0.0,1.47,0.2
2014-01-10,90.330592,93.162272,0.0,1.53,0.13
2014-01-11,88.631584,93.162272,0.0,1.555,0.11
2014-01-12,84.66723200000001,93.162272,0.0,1.39,0.2
2014-01-13,84.66723200000001,94.578112,0.0,1.775,0.14
2014-01-14,84.10089599999998,96.843456,0.0,1.81,0.11
2014-01-15,81.269216,96.843456,0.0,1.945,0.14
2014-01-16,80.986048,96.560288,0.0,1.945,0.1
2014-01-17,80.70288000000002,85.23356799999998,0.0,1.945,0.11
2014-01-18,79.57020800000002,73.057344,0.0,1.78,0.08
2014-01-19,79.28703999999998,71.35833600000002,0.0,1.695,0.05
2014-01-20,79.003872,69.09299200000001,0.0,1.64,0.11
2014-01-21,79.28703999999998,58.89894399999999,0.0,1.805,0.13
2014-01-22,79.28703999999998,55.784096,0.0,1.67,0.11
2014-01-23,79.853376,59.182112,0.0,1.415,0.16
2014-01-24,88.348416,62.86329600000001,0.0,1.69,0.1
2014-01-25,82.401888,66.827648,0.0,1.89,0.15
2014-01-26,79.003872,70.50883200000001,0.0,1.64,0.11
2014-01-27,82.11872,71.35833600000002,0.0,1.75,0.18
2014-01-28,90.04742399999998,63.99596800000001,0.0,1.525,0.13
2014-01-29,79.57020800000002,54.368256,0.0,1.555,0.17
2014-01-30,75.03952,53.235583999999996,0.03,1.555,0.32
2014-01-31,191.1384,56.350432,0.0,1.5,0.33
2014-02-01,111.001856,61.164288000000006,0.0,1.42,0.21
2014-02-02,86.64940800000002,58.89894399999999,0.0,1.305,0.22
2014-02-03,515.3657599999998,72.774176,0.23,1.39,0.26
2014-02-04,194.819584,117.51472,0.0,1.39,0.29
2014-02-05,152.061216,142.433504,0.0,1.5,0.21
2014-02-06,148.946368,163.104768,0.51,1.5,0.3
2014-02-07,750.3952,231.914592,0.15,1.555,0.26
2014-02-08,173.865152,300.15808,0.0,1.53,0.3
2014-02-09,120.06323200000001,285.99968,0.0,1.665,0.28
2014-02-10,107.037504,277.78780800000004,0.0,1.555,0.15
2014-02-11,105.055328,263.34624,0.0,1.64,0.21
2014-02-12,112.700864,238.99379199999998,0.0,1.775,0.18
2014-02-13,109.586016,222.853216,0.0,1.805,0.1
2014-02-14,92.595936,203.88096000000002,0.0,1.75,0.16
2014-02-15,89.481088,189.43939200000003,0.0,1.75,0.12
2014-02-16,118.364224,177.546336,0.0,1.695,0.19
2014-02-17,96.27712,165.65328,0.0,1.555,0.22
2014-02-18,90.330592,150.07904,0.0,1.61,0.17
2014-02-19,98.259296,138.469152,0.0,1.58,0.15
2014-02-20,88.348416,134.5048,0.0,1.805,0.16
2014-02-21,97.69296,128.55827200000002,0.0,1.915,0.17
2014-02-22,95.99395200000001,115.532544,0.0,1.64,0.08
2014-02-23,95.99395200000001,109.869184,0.0,1.525,0.14
2014-02-24,95.99395200000001,109.01968000000001,0.0,1.64,0.2
2014-02-25,75.605856,107.60383999999999,0.0,1.695,0.16
2014-02-26,85.23356799999998,95.710784,0.0,1.72,0.25
2014-02-27,146.39785600000005,89.19792,0.36,1.72,0.3
2014-02-28,3058.2144,2406.928,1.3,1.75,0.72
2014-03-01,3822.768,8919.792,2.57,1.61,0.4
2014-03-02,1486.632,8579.9904,0.61,1.64,0.13
2014-03-03,628.6329599999998,2783.54144,0.0,1.525,0.24
2014-03-04,475.72224000000006,1268.5926399999996,0.0,1.69,0.2
2014-03-05,404.93024,880.6524800000003,0.0,1.64,0.23
2014-03-06,345.46496,710.7516800000003,0.0,1.835,0.24
2014-03-07,328.47488,617.30624,0.0,1.78,0.22
2014-03-08,308.65312,555.0092800000001,0.0,2.0,0.24
2014-03-09,283.168,481.3856,0.0,2.11,0.26
2014-03-10,257.68287999999995,396.4352,0.0,1.945,0.13
2014-03-11,291.66304,356.79168,0.0,1.665,0.22
2014-03-12,311.4848,325.6432,0.0,1.72,0.26
2014-03-13,317.14816,308.65312,0.0,1.75,0.26
2014-03-14,305.82144000000005,291.66304,0.0,1.695,0.17
2014-03-15,294.4947200000001,282.03532800000005,0.0,1.86,0.21
2014-03-16,279.203648,270.14227200000005,0.0,2.28,0.17
2014-03-17,288.83136,260.51456,0.0,1.805,0.23
2014-03-18,390.77184000000005,251.170016,0.0,1.805,0.3
2014-03-19,264.195744,240.409632,0.0,1.75,0.16
2014-03-20,249.18784,248.055168,0.0,1.835,0.19
2014-03-21,243.807648,247.488832,0.0,1.805,0.24
2014-03-22,238.427456,240.409632,0.0,1.775,0.3
2014-03-23,235.878944,235.02944,0.0,1.805,0.25
2014-03-24,230.78192,225.401728,0.0,1.865,0.3
2014-03-25,221.154208,218.605696,0.0,1.72,0.23
2014-03-26,276.37196800000004,218.03936000000002,0.03,1.72,0.47
2014-03-27,269.859104,246.35616,0.05,1.72,0.32
2014-03-28,216.906688,243.241312,0.0,1.695,0.23
2014-03-29,204.447296,236.44528,0.0,1.75,0.26
2014-03-30,193.686912,231.914592,0.0,1.81,0.26
2014-03-31,179.24534400000005,220.30470400000002,0.0,1.635,0.28
2014-04-01,404.93024,308.65312,0.13,1.635,0.43
2014-04-02,475.72224000000006,622.9696,0.56,1.555,0.43
2014-04-03,171.31663999999995,557.84096,0.0,1.5,0.28
2014-04-04,208.694816,438.9104,0.0,1.475,0.22
2014-04-05,267.59376000000003,404.93024,0.23,1.61,0.26
2014-04-06,151.211712,342.63328,0.0,1.75,0.22
2014-04-07,127.70876799999999,294.4947200000001,0.0,2.055,0.2
2014-04-08,133.08896000000001,253.15219199999999,0.0,2.335,0.26
2014-04-09,132.522624,214.924512,0.0,2.195,0.21
2014-04-10,126.859264,184.908704,0.0,1.805,0.23
2014-04-11,126.57609599999999,166.219616,0.0,2.03,0.25
2014-04-12,111.85136000000001,150.92854400000004,0.0,1.805,0.3
2014-04-13,104.488992,145.265184,0.0,1.75,0.28
2014-04-14,99.958304,132.23945600000002,0.0,1.945,0.34
2014-04-15,99.958304,124.027584,0.0,1.78,0.26
2014-04-16,108.170176,121.195904,0.0,1.69,0.3
2014-04-17,122.328576,112.700864,0.0,1.695,0.33
2014-04-18,120.62956799999999,109.869184,0.0,1.835,0.26
2014-04-19,119.213728,104.77216,0.0,1.89,0.27
2014-04-20,112.700864,98.542464,0.0,1.835,0.22
2014-04-21,89.19792,96.843456,0.0,1.86,0.24
2014-04-22,82.96822399999998,94.86128000000001,0.0,1.78,0.32
2014-04-23,78.15436799999998,89.19792,0.0,1.835,0.26
2014-04-24,72.774176,86.64940800000002,0.0,1.81,0.26
2014-04-25,69.37616000000001,85.51673600000002,0.03,1.725,0.51
2014-04-26,832.51392,504.03904000000006,0.41,1.58,0.59
2014-04-27,119.213728,339.8016,0.0,1.72,0.32
2014-04-28,90.330592,300.15808,0.0,1.78,0.22
2014-04-29,77.304864,224.269056,0.0,2.42,0.31
2014-04-30,64.562304,160.273088,0.0,2.72,0.41
2014-05-01,62.013792,119.780064,0.0,2.695,0.41
2014-05-02,57.483104,96.843456,0.0,2.555,0.16
2014-05-03,57.483104,86.083072,0.0,2.445,0.17
2014-05-04,58.615776,76.17219200000002,0.0,2.025,0.2
2014-05-05,58.04944,67.96032,0.0,1.78,0.36
2014-05-06,56.067264,63.42963200000001,0.0,1.75,0.55
2014-05-07,55.784096,60.59795200000001,0.0,1.665,0.33
2014-05-08,56.067264,58.89894399999999,0.0,1.725,0.26
2014-05-09,55.784096,58.615776,0.0,1.75,0.22
2014-05-10,55.21776,58.33260799999999,0.0,1.865,0.39
2014-05-11,53.518752,55.21776,0.0,1.945,0.41
2014-05-12,48.988064,53.235583999999996,0.0,2.36,0.27
2014-05-13,46.439552,50.120736,0.0,2.635,0.33
2014-05-14,42.4752,47.289056,0.0,2.665,0.24
2014-05-15,38.794016000000006,42.4752,0.0,2.86,0.24
2014-05-16,35.962336,39.64352,0.0,2.635,0.19
2014-05-17,35.962336,36.528672,0.0,1.945,0.33
2014-05-18,33.696992,32.281152,0.0,1.915,0.38
2014-05-19,33.696992,32.281152,0.0,1.83,0.42
2014-05-20,34.829664,31.71481600000001,0.0,1.89,0.41
2014-05-21,34.546496000000005,32.564319999999995,0.0,1.865,0.3
2014-05-22,32.281152,31.14848000000001,0.0,1.83,0.29
2014-05-23,33.696992,31.14848000000001,0.0,1.945,0.29
2014-05-24,30.298976000000003,33.130656,0.0,1.83,0.27
2014-05-25,31.43164800000001,32.564319999999995,0.0,1.97,0.23
2014-05-26,28.883136,34.546496000000005,0.0,2.08,0.24
2014-05-27,26.334624,33.130656,0.0,2.08,0.21
2014-05-28,25.485120000000002,31.997984,0.0,1.975,0.25
2014-05-29,28.599968,31.71481600000001,0.0,2.0,0.31
2014-05-30,21.803936,33.130656,0.0,2.0,0.24
2014-05-31,18.689088,32.281152,0.0,2.025,0.22
2014-06-01,17.273248000000002,31.43164800000001,0.0,2.025,0.23
2014-06-02,20.671264,31.14848000000001,0.0,2.03,0.27
2014-06-03,18.689088,30.86531200000001,0.0,2.08,0.36
2014-06-04,18.122752,31.14848000000001,0.0,2.025,0.3
2014-06-05,16.706912,31.997984,0.0,1.975,0.31
2014-06-06,18.122752,30.015808000000003,0.0,1.915,0.27
2014-06-07,16.423744,28.3168,0.0,1.92,0.22
2014-06-08,11.609888,26.900959999999998,0.0,2.0,0.22
2014-06-09,12.742560000000001,26.900959999999998,0.0,2.0,0.25
2014-06-10,13.592064,26.900959999999998,0.0,1.915,0.3
2014-06-11,13.308895999999999,36.528672,0.0,2.08,0.27
2014-06-12,12.176224,36.811840000000004,0.0,2.055,0.32
2014-06-13,13.025728,33.98016,0.0,2.0,0.27
2014-06-14,14.441568,32.281152,0.0,2.0,0.26
2014-06-15,16.140576,28.599968,0.0,2.025,0.21
2014-06-16,17.273248000000002,26.900959999999998,0.0,2.025,0.23
2014-06-17,20.104928,24.06928,0.0,2.055,0.2
2014-06-18,20.954432,23.219776,0.0,1.975,0.23
2014-06-19,22.087104,23.502944,0.0,2.0,0.23
2014-06-20,24.635616,22.087104,0.0,2.0,0.22
2014-06-21,29.449472,20.671264,0.0,2.03,0.26
2014-06-22,25.768288000000002,21.520768,0.0,2.025,0.3
2014-06-23,32.281152,22.370272,0.0,2.025,0.26
2014-06-24,22.087104,22.087104,0.0,2.03,0.28
2014-06-25,18.405920000000002,28.3168,0.0,2.025,0.27
2014-06-26,31.14848000000001,30.582144000000003,0.0,2.165,0.27
2014-06-27,17.273248000000002,25.201952,0.0,2.03,0.34
2014-06-28,15.007904000000002,24.918784,0.0,2.025,0.29
2014-06-29,13.308895999999999,24.06928,0.0,2.08,0.35
2014-06-30,15.57424,24.06928,0.0,2.08,0.24
2014-07-01,14.1584,24.635616,0.0,2.135,0.26
2014-07-02,13.308895999999999,24.06928,0.0,2.165,0.27
2014-07-03,12.176224,24.06928,0.0,2.19,0.22
2014-07-04,10.477216,24.352448000000006,0.0,2.28,0.2
2014-07-05,8.778208,24.352448000000006,0.0,2.47,0.18
2014-07-06,7.9287040000000015,25.768288000000002,0.0,2.5,0.28
2014-07-07,5.946528,22.370272,0.0,2.39,0.19
2014-07-08,5.097024,19.82176,0.0,2.28,0.22
2014-07-09,5.946528,19.538592,0.0,2.28,0.18
2014-07-10,4.813856,19.255424,0.0,2.335,0.3
2014-07-11,4.24752,18.405920000000002,0.0,2.335,0.36
2014-07-12,7.0792,20.104928,0.0,2.28,0.31
2014-07-13,6.2296960000000015,20.104928,0.0,2.165,0.3
2014-07-14,6.512864,19.538592,0.0,2.225,0.22
2014-07-15,11.609888,18.689088,0.0,2.14,0.25
2014-07-16,13.025728,19.538592,0.0,2.28,0.28
2014-07-17,10.477216,18.972256,0.0,2.28,0.34
2014-07-18,9.91088,19.82176,0.0,2.28,0.32
2014-07-19,10.477216,18.972256,0.0,2.195,0.26
2014-07-20,10.477216,18.972256,0.0,2.305,0.29
2014-07-21,15.57424,19.255424,0.0,2.36,0.41
2014-07-22,13.308895999999999,18.405920000000002,0.0,2.28,0.38
2014-07-23,10.194048,16.99008,0.0,2.33,0.28
2014-07-24,6.796032,15.857408,0.0,2.39,0.24
2014-07-25,236.162112,16.140576,0.0,2.28,0.27
2014-07-26,58.615776,16.140576,0.0,2.25,0.25
2014-07-27,28.3168,28.033632,0.0,2.39,0.22
2014-07-28,24.352448000000006,31.43164800000001,0.0,2.53,0.26
2014-07-29,21.2376,26.617791999999998,0.0,2.555,0.31
2014-07-30,18.122752,23.219776,0.0,2.445,0.26
2014-07-31,18.122752,21.803936,0.0,2.415,0.26
2014-08-01,17.556416,20.104928,0.0,2.31,0.24
2014-08-02,15.007904000000002,21.2376,0.18,2.335,0.19
2014-08-03,444.57376,24.06928,0.0,2.33,0.18
2014-08-04,44.740544,28.599968,0.0,2.415,0.27
2014-08-05,33.130656,28.599968,0.0,2.25,0.29
2014-08-06,27.467296,25.485120000000002,0.0,2.22,0.34
2014-08-07,24.352448000000006,24.06928,0.0,2.22,0.25
2014-08-08,20.388096,21.520768,0.0,2.25,0.22
2014-08-09,15.857408,20.388096,0.0,2.28,0.23
2014-08-10,16.423744,19.82176,0.0,2.25,0.24
2014-08-11,13.308895999999999,20.671264,0.0,2.39,0.25
2014-08-12,13.025728,18.122752,0.0,2.335,0.26
2014-08-13,12.742560000000001,17.273248000000002,0.0,2.335,0.31
2014-08-14,10.194048,18.405920000000002,0.0,2.335,0.3
2014-08-15,7.362367999999999,18.405920000000002,0.0,2.365,0.34
2014-08-16,9.061376,17.556416,0.0,2.445,0.34
2014-08-17,5.663360000000001,17.839584000000006,0.0,2.39,0.26
2014-08-18,5.380192,17.556416,0.0,2.28,0.33
2014-08-19,5.097024,18.122752,0.0,2.195,0.34
2014-08-20,6.2296960000000015,16.99008,0.03,2.28,0.25
2014-08-21,5.097024,15.57424,0.0,2.335,0.34
2014-08-22,5.663360000000001,15.857408,0.0,2.335,0.2
2014-08-23,4.813856,16.706912,0.0,2.275,0.2
2014-08-24,4.5306880000000005,16.423744,0.0,2.22,0.27
2014-08-25,3.681184,16.423744,0.0,2.335,0.31
2014-08-26,3.1148480000000003,15.57424,0.0,2.335,0.28
2014-08-27,2.548512,14.441568,0.0,2.5,0.27
2014-08-28,2.265344,14.441568,0.0,2.58,0.29
2014-08-29,1.982176,14.441568,0.0,2.36,0.26
2014-08-30,2.265344,15.857408,0.0,2.305,0.21
2014-08-31,2.265344,16.423744,0.0,2.22,0.28
2014-09-01,2.265344,16.140576,0.0,2.195,0.37
2014-09-02,1.132672,14.441568,0.0,2.335,0.26
2014-09-03,0.5663360000000001,21.803936,0.0,2.335,0.28
2014-09-04,0.5663360000000001,50.403904,0.0,2.31,0.27
2014-09-05,0.28316800000000003,36.528672,0.0,2.335,0.3
2014-09-06,0.5663360000000001,30.015808000000003,0.0,2.445,0.33
2014-09-07,0.5663360000000001,26.051456,0.0,2.64,0.2
2014-09-08,0.28316800000000003,23.502944,0.0,2.775,0.17
2014-09-09,0.28316800000000003,22.087104,0.0,2.64,0.22
2014-09-10,0.28316800000000003,20.104928,0.0,2.42,0.25
2014-09-11,1.132672,18.689088,0.0,2.5,0.26
2014-09-12,0.849504,17.556416,0.0,2.5,0.27
2014-09-13,0.28316800000000003,16.423744,0.0,2.5,0.29
2014-09-14,0.28316800000000003,15.57424,0.0,2.61,0.22
2014-09-15,0.5663360000000001,15.57424,0.0,2.72,0.23
2014-09-16,34.546496000000005,314.31648,0.0,2.89,0.28
2014-09-17,37.378176,1027.89984,0.0,2.695,0.29
2014-09-18,26.051456,210.96016,0.0,2.445,0.3
2014-09-19,27.184128,99.958304,0.0,2.28,0.37
2014-09-20,15.857408,64.562304,0.0,2.305,0.21
2014-09-21,6.796032,50.120736,0.0,2.31,0.29
2014-09-22,5.380192,42.4752,0.0,2.28,0.24
2014-09-23,4.5306880000000005,35.962336,0.0,2.25,0.31
2014-09-24,2.8316800000000004,30.86531200000001,0.0,2.42,0.27
2014-09-25,3.1148480000000003,29.166304,0.0,2.53,0.3
2014-09-26,2.265344,28.599968,0.0,2.31,0.29
2014-09-27,1.982176,27.750464,0.0,2.195,0.3
2014-09-28,1.982176,26.334624,0.0,2.11,0.32
2014-09-29,2.265344,25.201952,0.0,2.085,0.28
2014-09-30,2.265344,23.786112,0.0,2.25,0.16
2014-10-01,2.265344,22.936608000000003,0.0,2.165,0.26
2014-10-02,2.548512,22.653440000000003,0.0,2.525,0.19
2014-10-03,1.982176,20.671264,0.0,2.64,0.15
2014-10-04,1.699008,20.104928,0.0,2.5,0.13
2014-10-05,1.699008,19.538592,0.0,2.445,0.09
2014-10-06,1.4158400000000002,18.689088,0.0,2.47,0.1
2014-10-07,1.4158400000000002,17.556416,0.0,2.61,0.15
2014-10-08,1.699008,17.556416,0.0,2.22,0.22
2014-10-09,1.982176,18.122752,0.0,2.165,0.22
2014-10-10,2.548512,17.839584000000006,0.0,2.165,0.24
2014-10-11,3.964352,16.706912,0.0,2.22,0.17
2014-10-12,4.5306880000000005,16.140576,0.0,2.165,0.15
2014-10-13,4.24752,15.857408,0.0,2.08,0.18
2014-10-14,5.380192,15.857408,0.0,2.165,0.21
2014-10-15,7.0792,16.706912,0.0,2.25,0.21
2014-10-16,5.097024,17.273248000000002,0.0,2.19,0.23
2014-10-17,4.813856,16.99008,0.0,2.135,0.22
2014-10-18,7.362367999999999,17.273248000000002,0.0,2.135,0.21
2014-10-19,6.796032,17.556416,0.0,2.165,0.17
2014-10-20,5.097024,17.556416,0.0,2.085,0.17
2014-10-21,5.380192,18.972256,0.0,2.165,0.2
2014-10-22,5.097024,24.918784,0.0,2.165,0.16
2014-10-23,4.813856,34.829664,0.0,2.115,0.13
2014-10-24,4.5306880000000005,30.298976000000003,0.0,2.28,0.09
2014-10-25,5.097024,27.750464,0.0,2.22,0.16
2014-10-26,5.380192,26.051456,0.0,2.0,0.21
2014-10-27,6.796032,24.918784,0.0,1.945,0.15
2014-10-28,7.9287040000000015,23.502944,0.0,1.97,0.17
2014-10-29,8.49504,22.370272,0.0,2.115,0.13
2014-10-30,11.326720000000002,22.087104,0.0,2.0,0.14
2014-10-31,15.57424,23.786112,0.0,2.08,0.22
2014-11-01,959.93952,764.5536,0.64,1.805,0.46
2014-11-02,184.0592,801.36544,0.2,1.725,0.2
2014-11-03,98.542464,285.99968,0.0,1.78,0.2
2014-11-04,78.43753600000002,140.16816,0.0,1.805,0.17
2014-11-05,68.809824,95.427616,0.0,2.25,0.21
2014-11-06,65.41180800000001,73.906848,0.0,2.25,0.15
2014-11-07,62.580128,63.42963200000001,0.0,2.28,0.11
2014-11-08,58.33260799999999,57.766272,0.0,2.11,0.12
2014-11-09,54.651424,53.518752,0.0,1.78,0.17
2014-11-10,51.536576000000004,50.970240000000004,0.0,1.89,0.25
2014-11-11,51.536576000000004,49.83756800000001,0.0,1.97,0.19
2014-11-12,50.970240000000004,48.421728,0.0,1.945,0.18
2014-11-13,51.253408,46.439552,0.0,1.915,0.16
2014-11-14,47.572224,47.572224,0.0,1.89,0.17
