DateTime,NelsonWeir_Discharge,BigelowLower_Discharge,BigelowUpper_Discharge,HF001_Precipitation,HF001_AirTemperature,HF001_SolarRadiation,HF001_RelativeHumidity,HF001_WindDirection,HF001_WindSpeed,HF155_SWE,Shaler_SWE,LittleProspectHill_SWE,Hemlock_SWE,Shaler_SnowDepth,LittleProspectHill_SnowDepth,Hemlock_SnowDepth,HF006_SoilMoisture_trenched,HF006_SoilMoisture_control,HF001_SoilTemperature_10cm
2017-05-24,6.97,12.26,3.35,0.0,15.0,17.1,70.0,87.0,1.5,0.0,,,,,,,,,14.8
2017-05-25,5.96,11.07,3.34,5.1,10.1,7.2,94.0,76.0,3.3,0.0,,,,,,,,,14.3
2017-05-26,34.97,65.32,21.78,38.4,10.2,5.7,98.0,360.0,1.2,0.0,,,,,,,,,13.0
2017-05-27,29.06,38.29,9.05,0.0,14.4,18.3,78.0,302.0,0.7,0.0,,,,,,,,,13.9
2017-05-28,20.58,20.73,5.37,0.5,15.4,11.7,84.0,171.0,1.0,0.0,,,,,,,,,15.1
2017-05-29,15.81,17.69,4.96,4.6,9.6,7.4,95.0,95.0,1.6,0.0,,,,,,,,,14.7
2017-05-30,13.04,16.35,4.75,0.0,11.5,7.4,95.0,164.0,1.5,0.0,,,,,,,,,14.3
2017-05-31,12.43,16.3,4.89,12.7,14.2,14.0,94.0,197.0,1.3,0.0,,,,,,,,,14.8
2017-06-01,14.59,18.53,5.17,0.3,16.1,27.4,68.0,262.0,1.3,0.0,,,,,,,,,15.7
2017-06-02,9.8,13.88,3.7,0.0,13.4,21.7,53.0,265.0,1.4,0.0,,,,,,,,,15.8
2017-06-03,7.3,11.69,3.32,0.0,12.6,18.5,65.0,314.0,1.1,0.0,,,,,,,,,15.2
2017-06-04,5.86,10.64,3.14,3.3,13.5,16.2,81.0,192.0,1.0,0.0,,,,,,,,,15.2
2017-06-05,15.74,26.43,11.29,38.6,11.3,6.1,99.0,81.0,2.4,0.0,,,,,,,,,15.0
2017-06-06,61.25,146.78,52.55,39.4,7.8,3.8,99.0,62.0,2.0,0.0,,,,,,,,,13.6
2017-06-07,60.94,84.96,22.7,0.3,13.8,26.9,76.0,14.0,1.2,0.0,,,,,,,,,14.1
2017-06-08,41.73,35.7,8.93,0.0,16.9,22.4,61.0,112.0,1.0,0.0,,,,,,,,,15.5
2017-06-09,29.04,23.58,6.97,0.0,16.5,20.3,61.0,281.0,0.9,0.0,,,,,,,,,16.0
2017-06-10,20.09,19.17,5.68,0.0,20.7,25.5,58.0,219.0,1.3,0.0,,,,,,,,,16.7
2017-06-11,13.61,15.34,4.57,0.0,23.9,26.1,61.0,239.0,1.2,0.0,,,,,,,,,18.2
2017-06-12,8.9,12.89,3.73,0.0,26.0,28.7,57.0,258.0,0.8,0.0,,,,,,,,,19.6
2017-06-13,5.77,10.7,3.21,0.0,25.0,25.2,65.0,274.0,0.9,0.0,,,,,,,,,20.6
2017-06-14,3.75,8.99,2.88,0.0,19.5,29.7,44.0,346.0,1.2,0.0,,,,,,,,,20.7
2017-06-15,2.63,7.38,2.74,0.0,17.0,25.5,55.0,189.0,1.6,0.0,,,,,,,,,19.7
2017-06-16,2.37,6.58,2.98,3.3,15.4,9.4,84.0,148.0,1.9,0.0,,,,,,,,,19.2
2017-06-17,3.15,7.44,3.39,0.0,17.8,9.9,96.0,148.0,1.3,0.0,,,,,,,,,18.7
2017-06-18,3.06,8.18,3.1,0.3,22.6,18.1,88.0,200.0,2.1,0.0,,,,,,,,,19.9
2017-06-19,3.73,8.32,3.87,12.4,22.3,10.3,93.0,200.0,2.3,0.0,,,,,,,,,20.8
2017-06-20,7.01,12.27,4.47,1.8,20.7,20.9,79.0,235.0,1.6,0.0,,,,,,,,,21.1
2017-06-21,3.84,8.13,2.87,0.0,19.1,25.7,65.0,266.0,1.3,0.0,,,,,,,,,20.8
2017-06-22,2.21,5.88,2.32,0.0,19.8,27.9,62.0,259.0,1.1,0.0,,,,,,,,,20.4
2017-06-23,1.46,5.1,2.11,0.0,23.1,18.9,77.0,205.0,1.7,0.0,,,,,,,,,21.1
2017-06-24,1.2,5.11,2.09,2.5,22.2,19.6,77.0,253.0,1.4,0.0,,,,,,,,,21.8
2017-06-25,0.88,4.81,1.78,1.5,19.0,22.6,69.0,248.0,1.0,0.0,,,,,,,,,21.3
2017-06-26,0.68,4.26,1.73,2.3,16.2,22.5,77.0,266.0,1.0,0.0,,,,,,,,,20.6
2017-06-27,0.61,4.16,1.87,1.3,14.6,17.9,86.0,203.0,1.2,0.0,,,,,,,,,20.1
2017-06-28,0.5,4.25,1.68,0.3,15.7,24.8,71.0,281.0,1.1,0.0,,,,,,,,,19.4
2017-06-29,0.39,4.22,1.54,0.0,18.8,12.9,72.0,199.0,1.5,0.0,,,,,,,,,19.4
2017-06-30,1.34,4.94,3.73,20.1,21.4,15.5,86.0,210.0,1.6,0.0,,,,,,,,,20.0
2017-07-01,4.51,11.35,3.7,0.5,22.8,17.3,90.0,200.0,1.8,0.0,,,,,,,,,21.3
2017-07-02,2.29,6.25,1.88,0.3,22.8,26.5,75.0,257.0,1.1,0.0,,,,,,,,,22.2
2017-07-03,1.02,4.63,1.45,0.0,21.0,28.3,69.0,273.0,1.2,0.0,,,,,,,,,22.3
2017-07-04,0.52,3.92,1.23,0.0,19.8,25.6,61.0,12.0,1.0,0.0,,,,,,,,,21.6
2017-07-05,0.26,3.63,1.08,0.0,21.0,28.3,55.0,128.0,1.2,0.0,,,,,,,,,21.3
2017-07-06,0.14,3.42,1.0,0.0,20.0,21.8,62.0,206.0,1.5,0.0,,,,,,,,,21.3
2017-07-07,0.35,3.57,1.54,9.6,17.3,6.8,90.0,81.0,0.9,0.0,,,,,,,,,20.7
2017-07-08,4.12,8.8,6.55,19.3,19.8,18.9,92.0,222.0,0.9,0.0,,,,,,,,,20.9
2017-07-09,4.74,11.75,2.45,0.3,19.2,26.7,71.0,264.0,0.9,0.0,,,,,,,,,21.1
2017-07-10,2.04,5.34,1.39,0.0,21.4,23.8,63.0,209.0,1.4,0.0,,,,,,,,,21.2
2017-07-11,1.83,4.7,1.59,6.3,21.3,14.3,89.0,208.0,1.0,0.0,,,,,,,,,21.6
2017-07-12,1.46,4.62,1.41,2.0,22.2,14.6,92.0,172.0,0.5,0.0,,,,,,,,,21.9
2017-07-13,1.22,4.58,1.51,2.3,16.3,6.9,99.0,81.0,1.6,0.0,,,,,,,,,21.6
2017-07-14,1.22,3.91,1.54,2.3,14.6,5.1,98.0,117.0,1.0,0.0,,,,,,,,,20.0
2017-07-15,1.25,4.36,1.43,0.3,19.8,16.5,86.0,242.0,0.8,0.0,,,,,,,,,20.4
2017-07-16,0.7,4.42,1.06,0.0,19.0,0.0,88.0,63.0,0.8,0.0,,,,,,,,,22.5
2017-07-17,0.38,4.08,0.88,0.0,22.8,20.4,77.0,176.0,1.0,0.0,,,,,,,,,22.3
2017-07-18,0.23,3.84,0.82,0.0,23.2,19.4,85.0,210.0,1.0,0.0,,,,,,,,,22.8
2017-07-19,0.13,3.6,0.74,0.0,23.7,20.5,77.0,226.0,0.8,0.0,,,,,,,,,23.3
2017-07-20,0.06,3.34,0.61,0.0,23.5,18.6,74.0,306.0,0.7,0.0,,,,,,,,,23.2
2017-07-21,0.01,2.92,0.53,0.0,23.0,26.2,62.0,274.0,1.0,0.0,,,,,,,,,23.1
2017-07-22,0.0,2.63,0.54,0.0,21.3,11.6,77.0,312.0,0.5,0.0,,,,,,,,,22.5
2017-07-23,0.0,2.33,0.49,0.0,19.4,21.3,65.0,84.0,1.8,0.0,,,,,,,,,22.2
2017-07-24,0.46,2.85,2.45,23.6,12.9,3.8,92.0,69.0,1.9,0.0,,,,,,,,,20.6
2017-07-25,0.79,3.34,1.31,0.0,13.4,6.9,95.0,53.0,0.8,0.0,,,,,,,,,19.3
2017-07-26,0.6,3.02,0.9,0.3,18.3,24.5,75.0,235.0,0.9,0.0,,,,,,,,,19.6
2017-07-27,0.44,2.83,0.87,2.5,17.3,6.9,93.0,218.0,1.1,0.0,,,,,,,,,19.9
2017-07-28,0.35,2.75,0.78,0.0,20.2,23.0,78.0,332.0,0.7,0.0,,,,,,,,,20.5
2017-07-29,0.16,2.64,0.58,0.0,16.8,19.7,65.0,60.0,1.5,0.0,,,,,,,,,20.5
2017-07-30,0.06,2.37,0.47,0.0,18.1,27.2,66.0,351.0,1.0,0.0,,,,,,,,,20.1
2017-07-31,0.0,2.22,0.39,0.0,21.0,25.7,68.0,12.0,0.7,0.0,,,,,,,,,20.8
2017-08-01,0.0,2.15,0.32,0.0,22.9,22.3,70.0,13.0,0.7,0.0,,,,,,,,,21.6
2017-08-02,1.06,2.74,3.15,16.5,23.3,19.166666666666668,72.33333333333333,68.33333333333333,1.2,0.0,,,,,,,,,22.03333333333333
2017-08-03,2.07,4.53,1.35,1.8,23.4,16.033333333333335,74.66666666666667,123.66666666666666,1.7,0.0,,,,,,,,,22.466666666666665
2017-08-04,1.18,4.27,1.49,0.3,23.3,12.9,77.0,179.0,2.2,0.0,,,,,,,,,22.9
2017-08-05,4.97,5.19,4.71,24.9,19.4,6.9,96.0,159.0,1.6,0.0,,,,,,,,,22.0
2017-08-06,5.04,9.07,1.87,0.0,16.5,23.3,74.0,268.0,1.2,0.0,,,,,,,,,21.2
2017-08-07,2.32,6.04,0.96,0.8,16.5,10.4,88.0,182.0,1.1,0.0,,,,,,,,,20.6
2017-08-08,1.54,4.51,0.88,1.0,17.8,16.2,87.0,349.0,0.8,0.0,,,,,,,,,20.8
2017-08-09,0.81,3.63,0.63,0.0,19.3,24.1,71.0,298.0,0.9,0.0,,,,,,,,,20.9
2017-08-10,0.44,3.2,0.5,0.3,21.3,19.6,76.0,152.0,0.8,0.0,,,,,,,,,21.5
2017-08-11,0.25,2.89,0.43,2.0,20.6,20.7,74.0,154.0,1.0,0.0,,,,,,,,,21.9
2017-08-12,0.37,2.81,0.76,13.2,18.9,15.1,90.0,201.0,1.2,0.0,,,,,,,,,21.8
2017-08-13,0.86,2.84,1.37,0.3,20.5,23.0,80.0,307.0,1.0,0.0,,,,,,,,,22.3
2017-08-14,0.5,2.8,0.56,0.3,20.3,4.6,80.0,104.0,0.7,0.0,,,,,,,,,22.5
2017-08-15,0.47,2.69,0.7,4.1,19.4,7.9,96.0,212.0,0.9,0.0,,,,,,,,,21.6
2017-08-16,0.36,2.47,0.56,0.3,20.1,22.2,77.0,336.0,0.8,0.0,,,,,,,,,22.0
2017-08-17,0.16,2.22,0.38,0.0,17.8,22.3,69.0,17.0,0.9,0.0,,,,,,,,,21.5
2017-08-18,0.31,2.22,0.77,9.1,20.8,3.9,94.0,175.0,1.6,0.0,,,,,,,,,21.3
2017-08-19,0.34,2.11,0.65,0.3,22.7,18.0,84.0,260.0,0.7,0.0,,,,,,,,,22.1
2017-08-20,0.17,1.9,0.4,0.0,20.2,20.5,76.0,302.0,1.0,0.0,,,,,,,,,22.3
2017-08-21,0.06,1.7,0.3,0.0,21.1,17.6,79.0,223.0,0.7,0.0,,,,,,,,,21.8
2017-08-22,0.06,1.55,0.47,15.5,23.6,18.0,86.0,205.0,1.8,0.0,,,,,,,,,22.2
2017-08-23,0.83,2.32,2.39,0.5,19.6,21.0,73.0,262.0,1.4,0.0,,,,,,,,,22.6
2017-08-24,0.43,2.88,0.52,0.0,16.9,23.0,70.0,322.0,1.0,0.0,,,,,,,,,21.5
2017-08-25,0.26,2.3,0.37,0.0,15.9,19.9,67.0,343.0,1.0,0.0,,,,,,,,,21.1
2017-08-26,0.06,1.61,0.29,0.0,15.0,21.3,69.0,14.0,0.9,0.0,,,,,,,,,20.4
2017-08-27,0.0,1.18,0.24,0.0,15.7,20.2,65.0,50.0,0.9,0.0,,,,,,,,,19.9
2017-08-28,0.0,0.9,0.21,0.0,15.6,20.6,66.0,75.0,1.4,0.0,,,,,,,,,19.8
2017-08-29,0.0,0.74,0.25,0.0,13.6,8.1,85.0,75.0,1.7,0.0,,,,,,,,,19.0
2017-08-30,0.0,0.67,0.27,0.5,15.6,18.4,80.0,26.0,1.0,0.0,,,,,,,,,19.2
2017-08-31,0.0,0.59,0.19,0.0,15.3,13.1,76.0,316.0,0.9,0.0,,,,,,,,,18.9
2017-09-01,0.0,0.49,0.18,0.0,11.0,22.1,61.0,308.0,1.2,0.0,,,,,,,,,18.1
2017-09-02,0.0,0.47,0.15,0.0,12.4,20.4,66.0,26.0,0.8,0.0,,,,,,,,,17.6
2017-09-03,0.09,1.61,1.94,25.6,11.5,3.0,98.0,98.0,1.7,0.0,,,,,,,,,17.3
2017-09-04,0.23,3.96,0.82,0.3,17.4,18.9,80.0,224.0,1.7,0.0,,,,,,,,,17.4
2017-09-05,0.19,3.23,0.39,1.0,20.9,15.2,84.0,202.0,2.1,0.0,,,,,,,,,18.9
2017-09-06,2.29,2.89,2.45,31.5,16.0,3.3,99.0,36.0,1.0,0.0,,,,,,,,,19.0
2017-09-07,8.76,8.67,3.36,10.4,14.9,13.6,89.0,267.0,1.1,0.0,,,,,,,,,18.6
2017-09-08,5.29,8.09,1.02,1.3,13.1,15.4,88.0,260.0,0.7,0.0,,,,,,,,,18.1
2017-09-09,2.92,5.15,0.67,0.3,12.9,18.0,85.0,336.0,0.9,0.0,,,,,,,,,17.7
2017-09-10,1.61,3.37,0.51,0.0,13.9,16.3,79.0,339.0,1.0,0.0,,,,,,,,,17.5
2017-09-11,0.86,1.99,0.38,0.0,15.1,19.7,73.0,320.0,0.8,0.0,,,,,,,,,17.3
2017-09-12,0.49,1.45,0.29,0.0,17.9,20.1,71.0,280.0,0.8,0.0,,,,,,,,,17.8
2017-09-13,0.3,1.11,0.24,0.0,18.6,17.8,76.0,261.0,0.7,0.0,,,,,,,,,18.3
2017-09-14,0.35,0.85,0.24,0.0,20.4,11.4,88.0,210.0,1.2,0.0,,,,,,,,,19.1
2017-09-15,0.25,0.73,0.25,0.0,20.8,10.6,90.0,118.0,0.8,0.0,,,,,,,,,19.7
2017-09-16,0.17,0.65,0.24,0.3,20.9,15.0,89.0,45.0,0.8,0.0,,,,,,,,,20.3
2017-09-17,0.05,0.57,0.2,0.0,20.9,15.6,87.0,81.0,0.7,0.0,,,,,,,,,20.5
2017-09-18,0.02,0.55,0.22,0.0,18.4,10.4,94.0,85.0,1.2,0.0,,,,,,,,,20.4
2017-09-19,0.02,0.53,0.25,0.3,18.1,9.6,96.0,64.0,2.1,0.0,,,,,,,,,20.2
2017-09-20,0.0,0.51,0.27,1.0,19.2,6.1,96.0,31.0,1.4,0.0,,,,,,,,,20.2
2017-09-21,0.0,0.49,0.21,0.3,18.7,10.0,74.0,40.0,1.5,0.0,,,,,,,,,19.9
2017-09-22,0.0,0.45,0.14,0.0,17.4,14.4,61.0,37.0,1.8,0.0,,,,,,,,,19.3
2017-09-23,0.0,0.39,0.12,0.0,20.6,17.9,59.0,22.0,1.0,0.0,,,,,,,,,19.5
2017-09-24,0.0,0.35,0.11,0.0,23.4,17.0,69.0,350.0,0.6,0.0,,,,,,,,,20.0
2017-09-25,0.0,0.35,0.09,0.0,23.9,16.6,78.0,74.0,1.1,0.0,,,,,,,,,20.7
2017-09-26,0.0,0.34,0.1,0.0,22.3,16.1,83.0,41.0,0.6,0.0,,,,,,,,,20.8
2017-09-27,0.0,0.29,0.09,0.0,22.8,16.9,82.0,198.0,1.0,0.0,,,,,,,,,20.8
2017-09-28,0.0,0.32,0.08,0.0,17.4,16.5,68.0,321.0,1.3,0.0,,,,,,,,,20.6
2017-09-29,0.0,0.34,0.06,0.0,10.4,16.9,70.0,22.0,1.1,0.0,,,,,,,,,18.4
2017-09-30,0.0,0.4,0.14,2.0,8.2,3.7,95.0,61.0,1.6,0.0,,,,,,,,,17.2
2017-10-01,0.0,0.38,0.2,0.0,9.5,17.1,78.0,326.0,0.9,0.0,,,,,,,,,16.1
2017-10-02,0.0,0.32,0.11,0.0,12.2,16.8,68.0,41.0,0.9,0.0,,,,,,,,,15.7
2017-10-03,0.0,0.3,0.09,0.0,13.2,16.2,76.0,192.0,1.4,0.0,,,,,,,,,15.9
2017-10-04,0.0,0.29,0.08,0.0,15.0,16.3,79.0,219.0,1.5,0.0,,,,,,,,,16.0
2017-10-05,0.0,0.3,0.07,0.0,17.6,12.0,77.0,261.0,1.1,0.0,,,,,,,,,16.7
2017-10-06,0.0,0.29,0.09,0.3,13.9,5.9,85.0,21.0,0.7,0.0,,,,,,,,,16.4
2017-10-07,0.0,0.34,0.1,0.3,18.2,9.6,82.0,186.0,1.7,0.0,,,,,,,,,16.9
2017-10-08,0.0,0.61,0.58,13.2,20.3,2.6,98.0,208.0,2.2,0.0,,,,,,,,,17.9
2017-10-09,0.0,1.81,2.12,25.4,20.6,2.4,100.0,193.0,2.2,0.0,,,,,,,,,18.5
2017-10-10,0.0,4.69,0.73,0.0,18.2,14.0,83.0,301.0,1.0,0.0,,,,,,,,,19.0
2017-10-11,0.0,3.23,0.33,0.0,14.5,7.5,82.0,58.0,1.0,0.0,,,,,,,,,18.1
2017-10-12,0.0,1.92,0.23,0.3,9.0,15.1,68.0,67.0,1.8,0.0,,,,,,,,,16.9
2017-10-13,0.0,1.33,0.21,0.0,10.0,14.9,78.0,119.0,1.4,0.0,,,,,,,,,15.3
2017-10-14,0.0,1.0,0.21,0.0,15.0,8.9,92.0,209.0,0.7,0.0,,,,,,,,,16.0
2017-10-15,0.0,0.98,0.25,2.8,17.1,5.3,94.0,212.0,2.5,0.0,,,,,,,,,16.6
2017-10-16,0.0,1.71,0.3,0.0,8.9,5.3,78.0,302.0,1.4,0.0,,,,,,,,,16.4
2017-10-17,0.0,1.65,0.26,0.0,5.5,14.4,67.0,232.0,1.0,0.0,,,,,,,,,14.1
2017-10-18,0.0,1.64,0.23,0.0,11.4,14.0,69.0,231.0,1.0,0.0,,,,,,,,,13.5
2017-10-19,0.0,1.62,0.19,0.0,14.1,13.7,68.0,206.0,1.8,0.0,,,,,,,,,13.9
2017-10-20,0.0,1.66,0.18,0.0,13.3,13.6,57.0,296.0,1.3,0.0,,,,,,,,,14.0
2017-10-21,0.0,1.63,0.19,0.0,14.3,12.7,54.0,359.0,0.9,0.0,,,,,,,,,13.8
2017-10-22,0.0,1.63,0.18,0.0,15.5,11.7,65.0,97.0,1.1,0.0,,,,,,,,,14.2
2017-10-23,0.0,0.86,0.2,0.0,14.6,7.5,87.0,152.0,1.9,0.0,,,,,,,,,14.4
2017-10-24,0.57,1.52,1.71,62.0,18.8,3.4,95.0,168.0,3.8,0.0,,,,,,,,,15.5
2017-10-25,50.98,80.58,38.93,65.0,15.7,2.9,99.0,184.0,1.1,0.0,,,,,,,,,16.6
2017-10-26,84.38,145.1,45.06,59.7,8.3,1.8,98.0,306.0,1.7,0.0,,,,,,,,,15.1
2017-10-27,63.42,56.32,5.93,0.0,8.4,12.2,72.0,248.0,1.3,0.0,,,,,,,,,13.6
2017-10-28,38.9,26.85,2.7,0.0,12.0,10.7,80.0,189.0,1.9,0.0,,,,,,,,,13.1
2017-10-29,34.71,21.59,10.32,57.9,14.3,1.2,99.0,113.0,2.8,0.0,,,,,,,,,13.9
2017-10-30,72.97,153.1,39.89,11.2,10.5,4.6,82.0,215.0,3.2,0.0,,,,,,,,,14.3
2017-10-31,47.7,51.05,5.87,0.0,6.2,9.6,66.0,245.0,1.7,0.0,,,,,,,,,12.7
2017-11-01,30.01,30.75,3.86,0.0,5.2,4.0,80.0,109.0,1.1,0.0,,,,,,,,,11.3
2017-11-02,20.64,23.87,3.31,0.5,14.6,5.0,90.0,184.0,2.4,0.0,,,,,,,,,12.2
2017-11-03,15.12,20.09,3.01,0.3,14.1,5.3,86.0,234.0,2.4,0.0,,,,,,,,,13.4
2017-11-04,10.95,16.99,2.65,0.0,5.9,9.3,66.0,28.0,1.2,0.0,,,,,,,,,12.3
2017-11-05,8.35,15.41,2.5,0.0,8.9,3.2,87.0,128.0,2.1,0.0,,,,,,,,,11.7
2017-11-06,8.66,15.62,2.97,7.1,12.8,1.5,100.0,220.0,2.2,0.0,,,,,,,,,12.6
2017-11-07,8.87,17.06,3.01,0.5,2.8,6.5,80.0,348.0,1.1,0.0,,,,,,,,,12.0
2017-11-08,7.34,15.5,2.47,0.0,1.5,8.9,77.0,60.0,1.4,0.0,,,,,,,,,10.8
2017-11-09,6.63,13.95,2.31,0.0,3.0,10.2,72.0,164.0,1.5,0.0,,,,,,,,,9.6
2017-11-10,6.44,13.66,2.23,1.0,-2.0,10.3,52.0,279.0,3.0,0.0,,,,,,,,,9.2
2017-11-11,6.05,12.69,2.06,0.0,-5.3,10.7,49.0,322.0,1.4,0.0,,,,,,,,,7.0
2017-11-12,5.61,12.04,2.08,0.0,-1.1,9.4,54.0,128.0,1.2,0.0,,,,,,,,,6.2
2017-11-13,5.5,11.84,2.09,0.0,0.9,2.5,82.0,57.0,1.5,0.0,,,,,,,,,6.4
2017-11-14,5.46,12.46,2.06,1.0,0.2,1.7,93.0,46.0,0.7,0.0,,,,,,,,,6.9
2017-11-15,5.26,11.88,2.01,0.0,1.2,7.4,75.0,98.0,1.4,0.0,,,,,,,,,7.0
2017-11-16,8.0,12.56,3.15,12.4,3.8,2.3,96.0,154.0,1.6,0.0,,,,,,,,,7.1
2017-11-17,9.92,16.82,3.03,0.0,0.4,8.0,66.0,289.0,2.1,0.0,,,,,,,,,6.9
2017-11-18,7.76,14.61,2.33,4.3,0.9,3.9,72.0,181.0,1.6,0.0,,,,,,,,,5.7
2017-11-19,11.54,16.18,4.05,6.1,5.9,4.7,82.0,243.0,3.5,0.0,,,,,,,,,6.9
2017-11-20,9.63,16.54,2.67,0.0,0.0,7.5,63.0,266.0,2.6,0.0,,,,,,,,,6.4
2017-11-21,7.69,13.86,2.22,0.0,5.4,9.0,61.0,213.0,2.7,0.0,,,,,,,,,6.0
2017-11-22,8.11,13.07,2.82,7.1,4.7,0.7,88.0,265.0,1.8,0.0,,,,,,,,,6.4
2017-11-23,8.22,14.6,2.69,0.0,-1.4,8.7,62.0,290.0,1.3,0.0,,,,,,,,,5.9
2017-11-24,6.72,13.7,2.23,0.0,1.9,8.6,64.0,218.0,1.4,0.0,,,,,,,,,5.2
2017-11-25,6.02,12.65,2.09,0.0,6.1,8.3,57.0,208.0,2.1,0.0,,,,,,,,,5.4
2017-11-26,5.43,11.68,1.97,0.0,2.5,6.7,63.0,272.0,2.4,0.0,,,,,,,,,5.9
2017-11-27,4.86,10.7,1.89,0.0,0.1,6.4,60.0,265.0,2.1,0.0,,,,,,,,,5.5
2017-11-28,4.27,9.85,1.8,0.0,-1.3,8.1,64.0,203.0,1.8,0.0,,,,,,,,,4.3
2017-11-29,4.27,9.89,1.84,0.0,6.1,6.8,69.0,254.0,2.6,0.0,,,,,,,,,5.0
2017-11-30,3.98,9.41,1.77,2.0,1.0,6.5,72.0,179.0,1.8,0.0,,,,,,,,,4.6
2017-12-01,4.96,10.13,2.07,2.0,3.9,2.5,85.0,280.0,1.0,0.0,,,,,,,,,5.2
2017-12-02,4.43,10.2,1.84,0.0,-0.2,5.4,82.0,52.0,0.8,0.0,,,,,,,,,5.0
2017-12-03,4.04,9.95,1.79,0.0,0.6,3.0,83.0,77.0,0.7,0.0,,,,,,,,,4.7
2017-12-04,3.8,9.28,1.78,0.0,2.2,7.8,76.0,96.0,1.3,0.0,,,,,,,,,5.0
2017-12-05,4.2,9.41,1.94,13.2,6.1,0.6,96.0,157.0,3.4,0.0,,,,,,,,,5.1
2017-12-06,14.5,17.12,6.15,5.6,3.3,5.1,72.0,257.0,2.0,0.0,,,,,,,,,6.5
2017-12-07,10.35,15.0,2.73,0.0,0.0,5.1,64.0,259.0,1.3,0.0,,,,,,,,,4.9
2017-12-08,7.93,10.48,2.24,0.0,-1.8,5.0,62.0,241.0,1.3,0.0,,,,,,,,,4.1
2017-12-09,6.45,8.5,2.11,9.9,-2.4,1.0,79.0,14.0,0.7,3.12,,,,,,,,,3.7
2017-12-10,5.67,8.07,2.04,0.5,-3.1,2.1,88.0,261.0,1.4,10.15,,,,,,,,,4.0
2017-12-11,5.04,7.4,1.97,0.0,-2.4,3.2,72.0,237.0,1.3,8.28,,,,,,,,,4.2
2017-12-12,5.36,7.33,2.27,10.4,-1.3,1.1,94.0,100.0,2.3,14.49,,,,,,,,,4.2
2017-12-13,6.19,9.12,2.43,0.0,-9.3,1.3,82.0,266.0,2.6,17.37,,,,,,,,,4.2
2017-12-14,4.9,7.79,1.97,0.0,-9.3,5.3,68.0,269.0,1.9,13.64,,,,,,,,,4.1
2017-12-15,4.02,6.47,1.84,0.0,-9.7,3.4,80.0,235.0,0.8,12.93,,,,,,,,,3.6
2017-12-16,3.53,6.03,1.81,0.0,-7.3,4.4,82.0,255.0,1.3,13.79,,,,,,,,,3.3
2017-12-17,3.18,5.6,1.74,0.0,-8.7,7.0,65.0,306.0,0.8,11.81,,,,,,,,,3.0
2017-12-18,2.96,5.48,1.75,0.0,-3.8,1.4,73.0,185.0,1.1,13.99,,,,,,,,,2.9
2017-12-19,3.08,5.92,1.83,0.0,3.3,3.2,83.0,240.0,2.0,15.58,,,,,,,,,3.1
2017-12-20,3.53,6.61,2.02,0.3,0.3,7.1,54.0,276.0,2.7,14.41,,,,,,,,,3.3
2017-12-21,3.38,5.96,1.8,0.0,-4.4,7.5,54.0,302.0,1.3,12.18,,,,,,,,,2.9
2017-12-22,3.01,5.4,1.74,3.8,-6.4,0.8,84.0,72.0,1.1,12.57,,,,,,,,,2.5
2017-12-23,4.63,6.99,2.75,14.0,-1.6,0.6,100.0,69.0,1.2,21.65,,,,,,,,,2.4
2017-12-24,7.99,11.61,2.96,0.0,-1.9,4.4,85.0,10.0,1.5,20.97,,,,,,,,,2.5
2017-12-25,6.3,8.98,2.18,11.4,-5.8,2.8,97.0,284.0,2.4,30.43,,,,,,,,,2.5
2017-12-26,5.15,7.29,1.94,0.0,-10.4,7.7,65.0,266.0,2.1,30.43,,,,,,,,,2.6
2017-12-27,4.32,6.17,1.91,0.0,-14.0,7.6,62.0,273.0,1.7,31.22,,,,,,,,,2.5
2017-12-28,3.6,5.4,1.88,0.0,-17.7,8.0,55.0,278.0,2.4,31.14,,,,,,,,,2.3
2017-12-29,3.1,4.9,1.88,0.0,-18.6,5.2,68.0,287.0,1.4,32.51,,,,,,,,,2.1
2017-12-30,2.8,4.4,1.89,0.0,-15.6,3.2,82.0,241.0,0.6,33.14,,,,,,,,,1.9
2017-12-31,2.6,4.0,1.88,0.0,-17.4,4.4,71.0,286.0,1.4,31.82,,,,,,,,,1.7
2018-01-01,2.62,7.58,1.86,0.0,-18.9,8.1,61.0,295.0,1.5,31.29,,,,,,,,,1.6
2018-01-02,2.59,8.19,1.9,0.0,-14.8,7.3,67.0,260.0,1.5,34.05,,,,,,,,,1.5
2018-01-03,2.56,7.18,1.92,0.0,-10.4,7.3,61.0,210.0,1.0,35.12,,,,,,,,,1.4
2018-01-04,2.53,6.44,2.01,9.9,-8.9,0.7,89.0,335.0,2.8,51.35,,,,,,,,,1.3
2018-01-05,2.5,5.77,1.95,0.5,-15.3,7.9,66.0,271.0,4.2,62.0,,,,,,,,,1.3
2018-01-06,2.47,5.11,1.9,0.0,-18.0,8.1,50.0,275.0,3.6,58.15,,,,,,,,,1.3
2018-01-07,2.36,4.9,1.9,0.5,-17.8,8.4,47.0,244.0,1.7,59.41,,,,,,,,,1.4
2018-01-08,2.33,4.96,1.92,0.3,-6.9,4.2,65.0,219.0,2.5,65.11,,,,,,,,,1.4
2018-01-09,2.36,4.95,1.88,0.0,-2.0,6.3,72.0,272.0,2.1,64.36,,,,,,,,,1.6
2018-01-10,2.34,4.83,1.84,0.0,-3.3,8.6,64.0,217.0,1.5,62.57,,,,,,,,,1.8
