DateTime,Altamaha_Discharge,Sapelo_Precipitation,MarshLanding_Precipitation,Sapelo_AirTemperature,MarshLanding_AirTemperature,MarshLanding_SolarRadiation,MarshLanding_RelativeHumidity,MarshLanding_WindDirection,MarshLanding_WindSpeed
2006-06-15,87730.0,,0.0,,27.1922,129.28799999999998,79.6115,229.2584,3.075
2006-06-16,82636.0,,0.0,,26.2475,160.825,72.9768,71.6483,3.96
2006-06-17,76410.0,,0.0,,26.2031,147.128,61.1381,89.289,3.54
2006-06-18,72448.0,,0.0,,25.7589,161.94799999999995,57.7019,103.184,3.312
2006-06-19,69901.0,,0.0,,25.5436,80.81,75.9404,126.519,2.346
2006-06-20,67637.0,,0.0,,27.2394,152.71099999999996,78.4003,185.5648,2.887
2006-06-21,65939.0,,0.0,,27.7529,144.16299999999995,78.2965,178.3926,3.7030000000000003
2006-06-22,64241.0,,0.0,,25.5844,40.359,88.2203,180.0517,1.633
2006-06-23,63109.0,,0.0,,25.80276153846154,41.73614705882353,86.85896923076922,176.14641538461535,1.723
2006-06-24,62826.0,,0.0,,26.021123076923075,43.113294117647065,85.49763846153846,172.24113076923078,1.8130000000000002
2006-06-25,62826.0,,0.0,,26.239484615384608,44.4904411764706,84.1363076923077,168.33584615384615,1.903
2006-06-26,62260.0,,0.0,,26.45784615384615,45.867588235294114,82.77497692307692,164.43056153846157,1.993
2006-06-27,64241.0,,0.0,,26.676207692307692,47.24473529411765,81.41364615384614,160.52527692307692,2.083
2006-06-28,66505.0,,0.0,,26.89456923076923,48.62188235294118,80.05231538461537,156.6199923076923,2.173
2006-06-29,65939.0,,0.0,,27.112930769230772,49.99902941176471,78.69098461538461,152.71470769230768,2.263
2006-06-30,65373.0,,0.0,,27.33129230769231,155.43181243675656,77.32965384615385,148.80942307692308,2.353
2006-07-01,69335.0,,0.0,,27.549653846153845,116.74612695096269,75.96832307692307,144.90413846153842,2.443
2006-07-02,78108.0,,0.0,,27.76801538461539,165.36793489464037,74.60699230769231,140.99885384615385,2.533
2006-07-03,87730.0,,0.0,,27.986376923076925,139.4220059318737,73.24566153846153,137.09356923076922,2.623
2006-07-04,94805.0,,0.0,,28.20473846153846,170.03199999999995,71.88433076923077,133.1882846153846,2.713
2006-07-05,99333.0,,0.0,,28.4231,98.26112643702149,70.523,129.283,2.803
2006-07-06,97352.0,,0.0,,28.5111,131.25999199231052,73.2531,199.2898,3.925
2006-07-07,91126.0,,0.0,,24.7962,121.03741094572857,87.0583,20.9561,4.037
2006-07-08,84051.0,,0.0,,25.6533,137.58149473868178,63.451,39.9415,5.337999999999999
2006-07-09,77825.0,,0.0,,24.5182,119.99128787956772,69.6281,35.485,3.7239999999999998
2006-07-10,71882.0,,0.0,,26.3854,167.51736901220968,78.7542,56.1859,2.5839999999999996
2006-07-11,66788.0,,0.0,,27.5061,137.74284068695178,77.8333,120.9179,2.622
2006-07-12,63675.0,,0.0,,28.2328,100.33153885756685,77.5583,154.1173,3.052
2006-07-13,61694.0,,0.0,,28.6126,131.27261246127034,74.3832,177.0956,4.058
2006-07-14,60279.0,,0.0,,28.716,143.83017225689898,73.0229,183.4088,4.357
2006-07-15,59147.0,,0.0,,29.6929,129.01864012073264,71.8635,211.5466,4.662
2006-07-16,58581.0,,0.0,,29.0122,145.7792928738549,77.2323,226.3743,4.56
2006-07-17,58581.0,,0.0,,27.2018,137.9548674793277,84.8274,68.9032,2.7430000000000003
2006-07-18,57449.0,,0.0,,28.2486,105.81427020220082,78.9052,78.7793,2.175
2006-07-19,57166.0,,0.0,,28.6219,114.06189686867373,70.8781,154.5898,2.6060000000000003
2006-07-20,56317.0,,0.0,,28.1334,109.571990099405,75.8875,90.9526,2.765
2006-07-21,55468.0,,0.0,,28.9404,112.16477272542679,71.9177,174.3789,3.325
2006-07-22,54336.0,,0.0,,28.5677,131.48893950338007,72.2115,181.2913,5.091
2006-07-23,54053.0,,0.0,,27.4506,167.39457324592414,77.5635,219.6537,3.795
2006-07-24,52921.0,,0.0,,28.0367,93.18426149070477,78.0881,216.7305,4.388
2006-07-25,53487.0,,0.0,,27.8113,86.62243877643702,76.1844,248.1229,3.719
2006-07-26,52921.0,,0.0,,27.6241,138.89477318513306,77.5427,266.6361,2.7439999999999998
2006-07-27,52355.0,,0.0,,30.0041,152.17131153019858,67.8841,256.9359,3.299
2006-07-28,53770.0,,0.0,,29.8462,120.01220995387301,72.6654,189.3165,4.138
2006-07-29,56034.0,,0.0,,29.289,105.67957677349169,73.1083,203.7665,4.687
2006-07-30,58581.0,,6.86,,26.8297,69.12599999999999,79.6896,273.7602,3.708
2006-07-31,59147.0,,5.32,,27.2164,127.5482577410285,77.7156,237.5102,4.235
2006-08-01,58581.0,,0.0,,29.242,110.69025197072716,73.0271,231.1591,4.247
2006-08-02,57732.0,,0.0,,30.0794,120.543404705666,72.7479,212.2272,3.884
2006-08-03,58015.0,,0.0,,30.2841,103.09604900767813,72.9047,220.1872,4.427
2006-08-04,59713.0,,1.02,,30.2249,118.57220373050087,69.5094,248.2513,4.115
2006-08-05,61411.0,,0.0,,28.1054,152.9300807638387,72.3521,210.6308,3.75
2006-08-06,60845.0,,0.0,,29.5524,131.38998382683002,73.2854,179.46400000000003,3.4539999999999997
2006-08-07,58864.0,,0.0,,29.705,138.38340669011203,72.8743,183.4688,2.908
2006-08-08,56600.0,,0.0,,29.3685,102.8455652567577,75.5406,193.0403,4.144
2006-08-09,55468.0,,0.0,,28.9717,131.38918035791784,72.1121,230.8485,2.958
2006-08-10,56034.0,,0.25,,30.0983,170.866,71.7031,237.9667,3.89
2006-08-11,56317.0,,7.37,,29.6855,98.29953152867472,72.9545,254.0519,5.461
2006-08-12,57166.0,,26.14,,27.8945,32.4853717077695,80.8938,265.9785,3.45
2006-08-13,56883.0,,13.71,,24.9384,127.13021126333037,91.5688,9.0449,4.178
2006-08-14,56317.0,,0.51,,27.6344,121.89384973230658,74.6469,74.9586,2.937
2006-08-15,56883.0,,0.0,,27.1987,48.14419782462213,75.4896,94.2627,1.95
2006-08-16,58298.0,,0.0,,27.4471,147.8352467905265,72.6854,132.1331,1.8719999999999999
2006-08-17,58581.0,,0.25,,27.5362,112.15022920478637,77.1573,359.6012,2.414
2006-08-18,57449.0,,2.03,,27.6435,106.88,83.1219,14.2744,4.6560000000000015
2006-08-19,58581.0,,7.85,,27.1949,110.59367098554527,85.3573,41.8753,4.186
2006-08-20,61977.0,,0.0,,28.395,113.50607101690319,79.1823,156.7401,4.923
2006-08-21,62260.0,,0.0,,28.7973,141.31634141987618,73.875,187.2899,4.82
2006-08-22,60279.0,,0.0,,29.0784,124.36497058823528,74.7365,194.7237,4.711
2006-08-23,59147.0,,0.0,,29.1002,125.7421176470588,74.7052,219.4512,3.758
2006-08-24,60845.0,,8.36,,26.9632,127.11926470588232,84.601,247.2643,3.0439999999999996
2006-08-25,61411.0,,17.51,,26.2784,128.49641176470587,85.171,62.7441,2.947
2006-08-26,61128.0,,0.0,,27.348000000000006,129.8735588235294,82.976,39.6552,2.883
2006-08-27,60279.0,,0.0,,28.9615,131.25070588235292,76.6646,78.6405,3.1460000000000004
2006-08-28,61411.0,,5.09,,28.9728,132.62785294117646,78.6978,124.754,2.299
2006-08-29,61977.0,,0.0,,29.8436,134.005,73.5385,197.7527,4.296
2006-08-30,66505.0,,0.0,,28.7323,80.23100000000002,77.0958,177.2155,4.325
2006-08-31,78957.0,,48.47,,26.6839,68.6,88.1812,3.6016,4.415
2006-09-01,84900.0,,4.31,,26.987,70.33722580645161,84.4583,315.1922,2.081
2006-09-02,82636.0,,46.73,,26.7587,72.07445161290322,85.54899999999998,104.8717,2.1630000000000003
2006-09-03,77259.0,,0.0,,28.5474,73.81167741935484,76.0625,173.8308,2.972
2006-09-04,71599.0,,0.0,,28.46,75.54890322580644,77.4937,161.2062,2.674
2006-09-05,67637.0,,0.0,,27.9743,77.28612903225806,77.1281,189.9083,4.5089999999999995
2006-09-06,66788.0,,0.0,,26.7791,79.0233548387097,81.449,9.7181,3.486
2006-09-07,74995.0,,14.45,,24.809,80.76058064516128,92.2899,51.3097,3.523
2006-09-08,100748.0,,24.37,,25.1727,94.24765810181486,86.0698,40.2965,4.209
2006-09-09,113200.0,,0.0,,26.0516,113.38171425434288,80.3042,48.2055,3.7
2006-09-10,120558.0,,0.0,,26.1921,129.56306541308413,73.7792,58.542,3.5389999999999997
2006-09-11,118577.0,,0.0,,26.0423,133.88996366109157,73.0681,57.5086,4.218
2006-09-12,110087.0,,0.25,,25.5361,132.73313493659148,74.3969,69.8191,5.9860000000000015
2006-09-13,102446.0,,4.79,,25.3144,51.44959893934541,81.0094,140.256,4.593
2006-09-14,97635.0,,0.0,,26.7733,152.18900000000005,75.774,282.8572,2.847
2006-09-15,90560.0,,0.0,,24.5743,81.85885735140914,76.8094,40.1855,2.145
2006-09-16,82353.0,,0.0,,24.5776,106.78345239828259,79.0969,80.4476,1.859
2006-09-17,76976.0,,0.0,,24.9168,95.74447915332468,74.2052,85.6206,1.561
2006-09-18,75278.0,,0.0,,26.1016,109.23523396216012,73.9083,160.8583,3.318
2006-09-19,75844.0,,0.25,,25.6354,59.08600000000001,86.2917,228.6638,4.527
2006-09-20,76127.0,,0.0,,24.3789,69.51465880919882,68.1927,294.9547,4.787
2006-09-21,79523.0,,0.0,,22.4736,81.97381980786324,69.0219,30.3088,1.932
2006-09-22,85466.0,,0.0,,24.7608,50.608999999999995,69.2927,133.3678,2.221
2006-09-23,88296.0,,2.25,,27.0911,91.02782271682196,77.7896,149.5305,2.8960000000000004
2006-09-24,84900.0,,0.0,,27.3223,110.29341935483869,74.7198,193.1211,3.951
2006-09-25,79806.0,,4.32,,27.189,112.03064516129032,80.4948,232.6203,3.228
2006-09-26,75278.0,,0.0,,24.6419,113.76787096774193,74.82600000000002,22.553,3.051
2006-09-27,72731.0,,0.0,,24.7095,115.50509677419352,73.1854,75.6805,2.713
2006-09-28,71599.0,,1.0,,25.2041,117.24232258064517,70.101,329.6128,3.174
2006-09-29,68486.0,,0.0,,22.635,118.97954838709677,63.1469,329.865,3.568
2006-09-30,65656.0,,0.0,,20.9299,120.71677419354842,72.45,66.9567,2.497
2006-10-01,63392.0,,0.0,,23.7324,122.454,74.0708,22.34,1.9
2006-10-02,61411.0,,0.25,,24.9603,121.759,75.699,81.695,2.734
2006-10-03,59430.0,,0.0,,24.9523,115.069,67.2979,61.1719,3.5460000000000003
2006-10-04,57449.0,,0.0,,23.4611,101.817,78.5635,52.5097,3.225
2006-10-05,56317.0,,0.0,,24.0556,120.532,77.0854,46.334,2.175
2006-10-06,55751.0,,0.0,,24.8708,112.014,76.6146,219.9064,2.66
2006-10-07,55185.0,,0.0,,20.1937,109.479,76.3854,28.4181,6.035
2006-10-08,54619.0,,0.0,,18.0825,103.449,73.8344,359.7146,4.022
2006-10-09,53770.0,,0.0,,18.3863,44.525,86.4635,344.3324,4.534
2006-10-10,52921.0,,0.0,,18.8861,56.088,89.0917,345.7909,3.217
2006-10-11,51789.0,,0.0,,20.3345,75.44,85.5656,287.1304,1.454
2006-10-12,50940.0,,0.0,,24.0452,118.877,68.9583,255.4911,4.155
2006-10-13,50657.0,,0.0,,19.6094,52.94300000000001,71.9869,20.6519,1.6680000000000001
2006-10-14,50091.0,,0.0,,17.4368,42.162,51.4333,331.9882,3.695
2006-10-15,49808.0,,0.0,,17.0181,38.131,56.775,30.1053,2.186
2006-10-16,49525.0,,0.0,,22.5219,111.703,74.9021,59.924,2.334
2006-10-17,49242.0,,0.0,,24.1243,37.558,75.1948,158.417,4.6739999999999995
2006-10-18,49525.0,,0.5,,23.7323,33.164,88.8031,184.7016,4.252
2006-10-19,49525.0,,0.75,,24.7466,34.934,88.4677,66.173,1.381
2006-10-20,49242.0,,0.0,,25.3946,36.06800000000001,80.6302,239.8783,5.127000000000002
2006-10-21,49242.0,,0.0,,21.0882,48.02,67.2094,357.7792,2.696
2006-10-22,48959.0,,1.27,,22.4023,38.424,80.9897,115.8881,2.805
2006-10-23,48959.0,,0.0,,17.2501,73.462,68.4767,313.7644,5.801
2006-10-24,49525.0,,0.0,,13.7763,60.312,52.0325,312.9461,5.3770000000000024
2006-10-25,50657.0,,0.0,,12.934,76.181,65.0385,16.2408,4.019
2006-10-26,52355.0,,0.0,,15.1903,56.834,67.8562,38.652,2.553
2006-10-27,54619.0,,0.5,,20.1876,46.261,85.8368,109.029,3.762
2006-10-28,56883.0,,22.59,,19.5129,47.066,77.8073,253.4625,7.316
2006-10-29,56600.0,,0.0,,15.7043,46.197,63.1323,323.3104,3.043
2006-10-30,55468.0,,0.0,,15.7352,45.897,74.6635,51.3482,1.516
2006-10-31,54619.0,,0.0,,18.5095,84.23700000000002,83.7031,54.2713,2.569
2006-11-01,54902.0,,0.0,,20.4052,44.107,86.2865,56.6358,2.6430000000000002
2006-11-02,54902.0,,0.0,,20.3387,67.94500000000001,81.6906,310.0756,2.603
2006-11-03,55468.0,,0.0,,15.0474,75.17399999999998,58.7396,21.8293,6.124
2006-11-04,58298.0,,0.0,,12.3257,25.378,67.6688,35.2137,6.462999999999999
2006-11-05,65373.0,,0.0,,14.2447,38.305,84.2927,31.0499,6.261
2006-11-06,72165.0,,1.01,,15.8975,45.82400000000001,91.0344,38.1716,5.7079999999999975
2006-11-07,73863.0,,14.22,,18.8287,29.549000000000003,95.2198,62.9821,2.8539999999999996
2006-11-08,72165.0,,0.0,,16.7124,32.749,84.6469,267.3896,5.021
2006-11-09,69335.0,,0.0,,16.3336,86.214,72.1552,281.6397,3.986
2006-11-10,65939.0,,0.0,,16.8811,60.92,80.524,154.3035,1.085
2006-11-11,61977.0,,0.0,,19.1891,82.69500000000002,84.3135,187.5885,2.489
2006-11-12,59430.0,,0.0,,15.4259,82.57799999999997,72.0802,293.8627,5.81
2006-11-13,57732.0,,0.0,,13.2203,85.23899999999998,68.9635,328.7636,2.1319999999999997
2006-11-14,57449.0,,0.0,,15.3846,82.36399999999998,72.176,205.8025,2.371
2006-11-15,59430.0,,0.0,,17.9359,63.639,87.3167,152.6183,2.984
2006-11-16,65373.0,,19.3,,19.4726,51.037,79.9453,221.211,8.435
2006-11-17,71033.0,,0.0,,11.5283,42.072,71.5698,295.8607,3.7119999999999997
2006-11-18,75844.0,,0.0,,11.39,37.766,76.0229,342.9681,1.712
2006-11-19,78674.0,,0.0,,11.9349,36.979000000000006,73.0938,278.8146,1.656
2006-11-20,83202.0,,0.0,,10.4332,75.914,69.5343,326.8792,3.323
2006-11-21,105842.0,,2.25,,8.2367,13.877,79.6651,348.6166,8.174
2006-11-22,130463.0,,2.25,,7.2291,20.046000000000006,93.8375,310.5427,6.683
2006-11-23,141217.0,,0.0,,10.7423,58.947,83.6198,349.9642,3.47
2006-11-24,145745.0,,0.0,,11.1885,84.074,85.3021,38.0055,2.009
2006-11-25,153669.0,,0.0,,12.2291,85.56700000000002,79.4135,29.6599,3.403
2006-11-26,159046.0,,0.0,,11.9899,81.238,80.2417,28.5441,4.038
2006-11-27,159895.0,,1.77,,16.0336,47.292,88.7708,31.28,3.8310000000000004
2006-11-28,155367.0,,0.5,,19.1133,73.57600000000002,88.4375,61.2005,2.96
2006-11-29,148575.0,,0.0,,21.1702,71.782,81.1375,87.5984,2.908
2006-11-30,137538.0,,2.28,,21.2813,46.84,87.97399999999998,121.8511,3.335
2006-12-01,122822.0,,2.54,,21.0293,34.82599999999999,92.1177,185.4551,5.534
2006-12-02,109521.0,,0.0,,15.7186,50.995,75.1698,355.1433,3.252
2006-12-03,99333.0,,2.01,,15.2891,15.127000000000002,86.0708,28.593000000000004,4.091
2006-12-04,92258.0,,0.0,,11.5174,75.544,79.6625,343.7894,4.667
2006-12-05,87730.0,,0.0,,8.6949,78.692,71.5604,15.6345,2.352
2006-12-06,86032.0,,0.0,,11.183,69.711,86.8312,40.3969,2.117
2006-12-07,87447.0,,0.0,,14.0781,32.037000000000006,75.6708,342.2262,2.717
2006-12-08,89711.0,,0.0,,5.6084,81.79400000000003,50.7021,1.385,6.396
2006-12-09,91692.0,,0.0,,5.2129,78.623,68.1333,24.856,5.144
2006-12-10,92824.0,,0.0,,9.0383,70.937,84.1292,36.7858,3.603
2006-12-11,93107.0,,0.0,,13.5767,71.887,82.6375,40.9672,3.728
2006-12-12,92258.0,,0.0,,16.2799,58.831,74.1115,58.9389,4.449
2006-12-13,90843.0,,1.25,,16.4319,19.352,95.3563,50.3206,1.776
2006-12-14,88862.0,,0.5,,16.2124,15.255,99.0573,22.2808,1.7309999999999999
2006-12-15,87164.0,,0.0,,16.6555,35.255,91.4148,335.7033,1.506
2006-12-16,86315.0,,0.0,,14.3752,68.646,83.2396,7.1396,1.6909999999999998
2006-12-17,84334.0,,0.0,,16.157,67.998,87.3802,48.5176,2.4819999999999998
2006-12-18,81221.0,,0.0,,17.2975,58.263999999999996,86.774,55.6322,2.488
2006-12-19,78957.0,,0.0,,16.5718,68.796,85.2323,32.574,1.599
2006-12-20,78108.0,,3.03,,15.0238,52.928,91.8354,51.3307,3.948
2006-12-21,79240.0,,4.79,,16.2634,21.829,94.524,40.2732,3.787
2006-12-22,82353.0,,6.84,,19.4572,20.961,91.6667,142.6837,5.1770000000000005
2006-12-23,86032.0,,16.49,,19.1773,51.528,92.0635,240.9742,2.075
2006-12-24,86881.0,,0.25,,15.5259,22.685,87.3083,48.8556,1.242
2006-12-25,91126.0,,30.14,,18.1665,11.62,96.3094,139.1184,4.101
2006-12-26,100182.0,,0.25,,13.5023,63.032,74.7844,250.0173,8.577
2006-12-27,112917.0,,0.0,,8.0954,73.16,74.2271,277.7063,3.898
2006-12-28,132444.0,,0.0,,9.5717,71.354,86.3812,45.3286,3.0069999999999997
2006-12-29,165838.0,,0.0,,16.2336,46.447,85.7062,50.1429,4.994
2006-12-30,207439.0,,1.26,,18.2829,33.808,91.0052,62.9232,3.466
2006-12-31,246776.0,,0.25,,19.9398,50.729000000000006,92.9823,121.6611,3.112
2007-01-01,283000.0,,9.38,,18.9568,29.792,92.5896,205.991,5.3
2007-01-02,308470.0,,0.0,,11.6947,52.106,82.0302,355.7588,4.928999999999999
2007-01-03,311300.0,,0.0,,14.6486,52.176,85.9125,36.6334,4.8389999999999995
2007-01-04,291490.0,,0.0,,18.1505,21.041999999999998,95.7177,66.7428,1.778
2007-01-05,273944.0,,0.51,,18.8727,35.764,96.7719,160.2811,4.013
2007-01-06,275359.0,,24.13,,18.135,68.449,89.7844,223.7641,2.949
2007-01-07,283000.0,,0.0,,19.5893,54.109,92.4031,159.8834,2.332
2007-01-08,294320.0,,2.77,,18.1941,40.995,85.3271,235.6976,5.334
2007-01-09,302810.0,,0.0,,10.7009,81.759,56.1125,299.565,4.836
2007-01-10,316960.0,,0.0,,8.1545,78.993,58.6865,358.3234,3.6439999999999997
2007-01-11,333940.0,,0.0,,9.7549,74.907,79.2031,47.3772,3.75
2007-01-12,353750.0,,0.0,,15.3131,47.269,86.3021,46.8079,3.3489999999999998
2007-01-13,373560.0,,0.0,,18.1465,62.523,82.9479,87.2671,2.698
2007-01-14,390540.0,,0.0,,19.5686,62.928,82.9594,100.0494,2.4530000000000003
2007-01-15,410350.0,,0.0,,19.0377,75.39399999999998,81.7188,139.3171,2.0909999999999997
2007-01-16,427330.0,,0.0,,17.2211,57.45399999999999,88.6115,220.021,3.784
2007-01-17,438650.0,,0.0,,10.7744,20.602000000000004,68.1688,14.7294,7.572999999999999
2007-01-18,438650.0,,0.5,,6.5743,20.289,94.3826,4.7108,6.557
2007-01-19,401860.0,,0.0,,8.9683,32.604,83.4719,295.465,4.138999999999999
2007-01-20,362240.0,,0.0,,8.9117,76.053,67.751,357.0386,3.639
2007-01-21,345260.0,,0.0,,14.1064,51.273,73.0969,102.2053,3.364
2007-01-22,336770.0,,1.51,,16.4501,21.181,92.0167,215.1597,4.734
2007-01-23,319790.0,,0.0,,10.7113,20.208,80.9906,309.4943,4.115
2007-01-24,299980.0,,0.0,,9.2282,32.731,73.1167,306.3479,2.755
2007-01-25,288660.0,,0.0,,9.9919,58.84299999999999,63.7542,308.2008,3.3939999999999997
2007-01-26,291490.0,,0.0,,7.3692,91.97899999999998,57.7688,349.4751,3.392
2007-01-27,314130.0,,0.0,,8.5834,70.83300000000001,71.2198,201.7447,1.9240000000000002
2007-01-28,342430.0,,20.05,,10.3612,65.382,84.3896,319.3695,5.393
2007-01-29,362240.0,,0.0,,5.1846,96.366,47.5448,320.0602,5.2989999999999995
2007-01-30,376390.0,,0.0,,4.5885,52.697,62.8635,245.8388,2.239
2007-01-31,384880.0,,0.0,,7.4933,96.863,52.4802,320.8587,4.1110000000000015
2007-02-01,379220.0,,8.39,,11.7879,34.954,83.3073,141.7225,3.872
2007-02-02,373560.0,,16.15,,13.6258,57.70800000000001,93.3562,279.6152,3.554
2007-02-03,365070.0,,0.25,,8.7432,62.975,67.20100000000001,309.6529,4.935
2007-02-04,373560.0,,0.0,,7.6529,57.037,51.6094,300.3497,3.2739999999999996
2007-02-05,399030.0,,0.0,,8.4998,80.023,48.9635,304.6059,4.13
2007-02-06,432990.0,,0.0,,7.144,99.363,50.0198,307.3606,3.284
2007-02-07,466950.0,,0.0,,10.7972,95.75200000000001,72.0854,236.9664,5.267
2007-02-08,492420.0,,0.0,,13.6937,94.564,70.5625,267.9917,3.284
2007-02-09,506570.0,,0.0,,12.5508,67.21100000000001,69.9854,335.8224,2.7510000000000003
2007-02-10,512230.0,,0.25,,10.0218,89.815,71.2271,318.1926,3.8489999999999998
2007-02-11,492420.0,,0.0,,8.213,95.197,68.0167,20.3907,2.349
2007-02-12,447140.0,,0.0,,13.9418,82.824,80.6938,74.3061,2.6460000000000004
2007-02-13,401860.0,,0.25,,15.9931,57.951,89.0615,111.9103,2.688
2007-02-14,370730.0,,6.53,,13.5705,61.505,86.5656,248.353,6.2589999999999995
2007-02-15,350920.0,,0.0,,5.8417,74.352,77.7365,316.0495,3.7039999999999997
2007-02-16,339600.0,,0.0,,6.3738,112.269,58.8219,306.6481,4.227
2007-02-17,333940.0,,0.0,,5.7641,112.367,55.2327,291.8021,2.988
2007-02-18,333940.0,,0.0,,8.4518,107.95100000000001,58.4635,283.6596,6.6979999999999995
2007-02-19,342430.0,,0.0,,7.12,115.891,53.1854,308.3974,3.497
2007-02-20,350920.0,,0.0,,10.8205,77.697,72.8167,187.2496,3.7430000000000003
2007-02-21,356580.0,,0.0,,14.6568,41.875,75.9646,221.3397,3.75
2007-02-22,345260.0,,0.5,,16.7548,111.736,74.4354,275.88,4.473
2007-02-23,319790.0,,0.0,,13.277,106.806,49.0427,341.9971,3.483
2007-02-24,288660.0,,0.0,,10.369000000000002,103.53,80.2417,86.3341,3.1719999999999997
2007-02-25,262907.0,,0.0,,16.625,75.46300000000002,81.5458,161.5428,5.817
2007-02-26,253002.0,,0.75,,17.3167,0.0,77.6677,219.8358,3.576
2007-02-27,250455.0,,0.0,,16.8181,125.882,68.4729,203.9455,2.307
2007-02-28,256398.0,,0.0,,13.6881,116.134,78.9167,46.1916,2.7110000000000003
2007-03-01,259228.0,,0.5,,16.9847,16.377000000000002,91.0062,129.0309,4.0969999999999995
2007-03-02,261492.0,,1.0,,17.6493,73.252,79.3312,244.7953,6.287000000000001
2007-03-03,260077.0,,0.0,,14.5917,103.6,60.5427,263.8053,2.591
2007-03-04,263473.0,,0.5,,13.601,121.84,49.7552,272.5101,5.523
2007-03-05,283000.0,,6.1,,9.0228,127.627,52.7083,333.4958,3.5069999999999997
2007-03-06,314130.0,,0.0,,11.3185,119.85,58.9396,259.6019,3.303
2007-03-07,345260.0,,0.0,,13.3271,121.146,78.7396,359.9705,1.796
2007-03-08,373560.0,,0.0,,15.0565,114.005,72.3,36.8403,3.11
2007-03-09,404690.0,,0.0,,15.3922,81.19200000000002,89.3583,41.699,5.8329999999999975
2007-03-10,438650.0,,0.0,,16.7177,110.22,80.5094,47.5812,4.769
2007-03-11,481100.0,,0.0,,16.6318,118.958,79.946,42.3807,2.7560000000000002
2007-03-12,540530.0,,0.0,,16.9308,110.012,78.4823,143.9402,2.019
2007-03-13,628260.0,,0.0,,18.8883,98.414,76.7208,201.493,2.314
2007-03-14,744290.0,,0.0,,19.3628,89.90700000000002,77.0083,180.6902,3.389
2007-03-15,834850.0,,0.0,,20.1392,93.252,84.0802,165.3476,3.838
2007-03-16,851830.0,,5.58,,20.1457,85.23100000000002,83.0708,215.1588,5.577000000000001
2007-03-17,778250.0,,0.0,,12.9573,133.38,55.5104,318.6222,7.103
2007-03-18,673540.0,,0.0,,10.7344,132.58100000000002,52.0333,355.2601,3.6069999999999998
2007-03-19,591470.0,,0.0,,13.1056,131.59699999999998,63.0333,134.4926,2.772
2007-03-20,515060.0,,0.0,,15.2746,126.968,72.3354,104.5033,1.972
2007-03-21,432990.0,,0.0,,17.6121,109.595,79.324,87.4132,2.803
2007-03-22,359410.0,,0.0,,19.3178,110.995,82.7854,63.9119,4.146
2007-03-23,311300.0,,0.0,,19.8819,127.22200000000001,80.1802,79.3689,2.8339999999999996
2007-03-24,273095.0,,0.0,,20.0135,122.35,79.4042,102.3418,2.398
2007-03-25,249889.0,,0.0,,20.1215,125.23099999999998,78.45,192.1718,1.861
2007-03-26,234607.0,,0.0,,19.8429,91.25,87.2771,61.1385,3.31
2007-03-27,219325.0,,0.0,,20.7555,118.53,77.7344,97.0711,2.877
2007-03-28,204043.0,,0.0,,20.0077,130.37,79.4604,140.056,2.113
2007-03-29,193006.0,,0.0,,19.5298,127.014,84.8417,106.135,3.0989999999999998
2007-03-30,184233.0,,0.0,,17.0863,111.053,76.2073,41.0379,6.939
2007-03-31,175177.0,,0.0,,20.1404,97.373,76.0906,112.8276,3.583
2007-04-01,166121.0,,0.0,,20.8462,120.81,76.3646,173.7478,5.001
2007-04-02,158763.0,,0.0,,22.0761,116.204,74.6708,200.1815,4.125
2007-04-03,153103.0,,0.0,,22.7505,113.912,75.1208,199.4553,3.339
2007-04-04,148009.0,,0.0,,23.8498,123.981,63.7031,241.4031,4.535
2007-04-05,143198.0,,0.0,,19.427,133.113,48.1948,311.6524,4.0489999999999995
2007-04-06,139236.0,,0.0,,14.1774,131.458,57.1937,1.3555,4.55
2007-04-07,137255.0,,0.0,,11.1969,146.35399999999996,44.2729,296.6503,6.311
2007-04-08,135840.0,,0.0,,9.3535,110.764,41.8531,314.4573,3.193
2007-04-09,135274.0,,0.0,,10.7937,78.229,53.2323,277.176,2.231
2007-04-10,135840.0,,0.0,,14.1404,69.65299999999999,55.5198,29.5974,3.786
2007-04-11,136972.0,,0.254,,20.0045,121.74799999999999,79.0031,80.515,3.47
2007-04-12,137538.0,,0.0,,22.4253,139.06300000000002,64.2667,244.1281,5.289
2007-04-13,135274.0,,0.0,,18.469,141.238,48.4427,359.9089,3.2239999999999998
2007-04-14,130746.0,,0.0,,19.4435,118.542,80.9729,147.0027,3.9930000000000003
2007-04-15,126501.0,,6.604,,21.5027,33.333,90.3975,183.7756,8.895
2007-04-16,124520.0,,3.302,,24.0858,47.056000000000004,56.97655,203.05205,6.131
2007-04-17,126218.0,,0.0,,26.6689,60.779,23.5556,222.3285,3.367
2007-04-18,145179.0,,0.0,,17.7072,74.502,62.15,310.6749,2.969
2007-04-19,181969.0,,0.0,,17.8453,123.46099999999998,81.876,13.9621,3.589
2007-04-20,225551.0,,0.0,,17.3016,87.81299999999997,81.6115,23.2665,6.0070000000000014
2007-04-21,258096.0,,0.0,,17.3739,133.472,64.1562,16.4304,4.091
2007-04-22,277906.0,,0.0,,18.0576,134.745,72.4594,34.2741,2.812
2007-04-23,276491.0,,0.0,,19.4349,135.0,73.8448,84.6126,2.693
2007-04-24,260643.0,,0.0,,20.7753,125.405,69.7687,152.9217,4.1819999999999995
