DateTime,SaltCreek_Discharge,JWSTA_Precipitation,JWSTA_AirTemperature,JWSTA_SolarRadiation,JWSTA_RelativeHumidity_max,JWSTA_RelativeHumidity_min,JWSTA_WindDirection,JWSTA_WindSpeed,JWSTA_SoilTemperature_5cm,JWSTA_SoilTemperature_20cm
1996-06-20,10.760384,0.0,33.87,27.75,14.9,6.4,200.0,2.8,32.33,
1996-06-21,10.760384,0.0,32.23,27.04,22.4,6.8,209.0,3.5,33.17,
1996-06-22,11.043552,0.25,31.12,25.16,51.7,10.4,208.0,3.6,33.33,
1996-06-23,13.308895999999999,0.0,30.12,26.34,38.5,8.6,193.0,3.5,33.44,
1996-06-24,13.592064,0.0,28.3,24.62,39.8,8.3,203.0,3.5,33.11,
1996-06-25,12.459392,0.0,29.0,28.34,39.4,9.7,180.0,3.2,32.89,
1996-06-26,13.308895999999999,22.1,28.42,21.88,99.0,20.7,159.0,4.4,33.06,
1996-06-27,424.752,0.25,25.27,17.87,97.0,55.4,158.0,2.2,30.17,
1996-06-28,59.46528000000001,2.29,27.91,24.91,95.3,39.1,159.0,2.7,29.83,
1996-06-29,877.8208,25.4,26.19,21.16,97.3,47.3,172.0,2.8,29.72,
1996-06-30,121.76223999999999,0.0,27.57,26.46,89.7,30.3,153.0,3.1,28.06,
1996-07-01,31.14848000000001,0.0,28.91,27.75,79.3,19.6,173.0,2.3,30.17,
1996-07-02,16.706912,0.0,29.19,26.92,58.8,25.4,176.0,3.0,31.83,
1996-07-03,13.875232,2.54,28.5,22.74,86.4,30.6,167.0,2.8,31.22,
1996-07-04,13.875232,0.0,29.92,25.85,81.8,26.2,174.0,2.5,31.28,
1996-07-05,13.875232,0.0,32.49,28.27,58.2,15.7,168.0,3.0,33.22,
1996-07-06,14.1584,0.0,31.79,27.11,40.6,13.1,182.0,3.2,34.0,
1996-07-07,15.007904000000002,0.0,31.53,28.2,52.3,9.5,182.0,2.5,34.17,
1996-07-08,15.857408,1.27,30.16,23.98,59.7,14.0,209.0,3.2,34.11,
1996-07-09,17.556416,1.02,29.05,21.61,76.2,19.6,212.0,2.5,32.22,
1996-07-10,113.2672,3.56,28.24,24.7,92.7,27.3,187.0,2.6,31.28,
1996-07-11,368.1184,0.0,29.48,24.16,93.5,33.1,179.0,2.1,31.83,
1996-07-12,31.14848000000001,0.0,30.91,26.11,76.2,13.9,152.0,3.1,32.94,
1996-07-13,18.972256,0.0,29.48,20.69,76.2,29.0,174.0,3.2,32.78,
1996-07-14,594.6528000000002,0.0,26.24,11.66,89.4,49.0,167.0,3.1,31.17,
1996-07-15,368.1184,14.22,25.17,14.32,97.8,57.5,157.0,2.2,28.72,
1996-07-16,39.64352,0.0,27.63,23.89,96.1,40.1,174.0,2.5,28.22,
1996-07-17,26.617791999999998,0.0,30.11,25.4,71.1,32.1,175.0,3.3,30.39,
1996-07-18,24.635616,0.0,29.52,18.94,74.9,26.3,182.0,3.8,31.11,
1996-07-19,23.502944,0.0,29.23,25.77,87.1,30.3,181.0,2.6,31.0,
1996-07-20,93.44544,4.32,30.17,24.68,87.2,25.1,182.0,3.4,31.94,
1996-07-21,158.57407999999995,0.0,29.73,26.29,74.3,27.2,178.0,2.6,30.61,
1996-07-22,31.14848000000001,0.0,31.37,27.45,66.7,18.0,177.0,2.9,32.22,
1996-07-23,27.750464,0.0,30.07,24.21,62.6,18.9,172.0,4.5,32.78,
1996-07-24,26.617791999999998,0.0,30.1,25.41,62.7,19.9,166.0,3.1,32.11,
1996-07-25,481.3856,3.3,27.62,25.08,92.5,19.7,170.0,3.0,31.83,
1996-07-26,48.13856,0.0,29.34,26.13,65.5,21.9,177.0,2.6,31.78,
1996-07-27,22.653440000000003,0.0,28.84,22.0,58.5,19.6,161.0,3.1,31.94,
1996-07-28,16.99008,0.0,29.12,19.19,55.4,23.9,178.0,2.2,31.78,
1996-07-29,14.1584,1.02,30.05,19.1,54.5,20.7,189.0,2.2,31.72,
1996-07-30,181.22752000000003,3.81,29.59,22.04,71.7,14.9,199.0,2.6,31.44,
1996-07-31,906.1376,0.0,29.08,25.66,90.6,22.4,177.0,2.6,31.17,
1996-08-01,33.98016,25.91,27.99,19.91,88.3,22.7,210.0,2.8,31.44,
1996-08-02,15.007904000000002,0.51,26.98,11.2,93.4,37.4,208.0,2.0,27.83,
1996-08-03,311.4848,0.0,28.35,18.98,86.8,38.4,182.0,2.8,28.28,
1996-08-04,184.0592,0.0,29.38,22.68,60.1,21.8,202.0,4.4,29.5,
1996-08-05,50.970240000000004,0.0,29.54,26.99,57.9,14.9,214.0,3.3,30.72,
1996-08-06,14.441568,0.0,29.53,26.56,52.0,12.5,206.0,2.7,31.67,
1996-08-07,7.9287040000000015,0.0,27.15,20.72,75.6,21.7,164.0,4.8,31.56,
1996-08-08,9.061376,0.0,25.99,13.28,80.5,40.5,184.0,2.4,29.83,
1996-08-09,59.46528000000001,1.78,25.91,14.28,88.3,46.8,158.0,2.2,28.94,
1996-08-10,396.4352,1.52,25.97,15.8,91.5,36.6,203.0,2.1,27.94,
1996-08-11,167.06912000000003,0.0,27.51,25.19,96.1,14.0,179.0,2.3,28.28,
1996-08-12,10.194048,0.0,28.93,25.96,60.6,12.2,177.0,2.4,30.11,
1996-08-13,6.2296960000000015,0.0,29.54,25.82,43.2,9.4,181.0,2.2,31.17,
1996-08-14,4.813856,0.0,29.94,25.61,44.6,8.4,159.0,2.9,31.89,
1996-08-15,4.5306880000000005,0.0,30.15,25.56,39.3,9.3,183.0,2.5,32.28,
1996-08-16,4.813856,0.0,28.88,21.83,41.6,9.5,192.0,2.6,32.5,
1996-08-17,50.970240000000004,9.4,27.49,24.13,89.3,13.9,194.0,2.9,32.22,
1996-08-18,764.5536,0.0,26.69,23.81,96.0,29.1,185.0,2.1,30.17,
1996-08-19,31.14848000000001,0.0,27.76,23.5,92.4,22.2,184.0,2.5,30.56,
1996-08-20,7.9287040000000015,0.0,27.1,21.38,94.2,31.8,163.0,2.5,30.78,
1996-08-21,5.097024,12.7,26.13,19.92,96.7,29.2,199.0,2.8,30.22,
1996-08-22,4.5306880000000005,0.0,27.37,22.49,89.4,22.0,181.0,2.3,29.06,
1996-08-23,4.5306880000000005,0.0,26.37,20.24,65.1,31.0,142.0,4.0,29.11,
1996-08-24,4.24752,0.25,25.68,22.3,92.2,35.8,165.0,2.5,29.06,
1996-08-25,3.964352,0.0,25.99,17.32,92.6,47.4,168.0,2.8,28.83,
1996-08-26,424.752,1.52,24.74,15.75,92.6,45.6,182.0,2.2,28.17,
1996-08-27,161.40576000000001,0.0,26.51,20.47,94.2,37.2,168.0,2.4,27.83,
1996-08-28,56.6336,8.64,25.04,14.19,95.4,50.9,168.0,1.9,28.06,
1996-08-29,11.326720000000002,0.0,26.31,24.38,95.1,36.0,168.0,2.2,26.89,
1996-08-30,9.344544,0.0,27.8,21.22,79.3,36.8,177.0,3.1,28.5,
1996-08-31,9.344544,0.0,28.29,23.88,73.0,20.6,177.0,4.5,29.39,
1996-09-01,8.49504,0.0,28.91,22.73,59.7,11.3,176.0,4.0,30.11,
1996-09-02,8.211872,0.0,26.38,17.87,60.1,23.3,190.0,3.1,30.06,
1996-09-03,7.645536000000001,0.0,25.62,19.07,77.4,27.4,193.0,2.3,29.33,
1996-09-04,7.9287040000000015,0.0,25.95,16.0,74.9,28.4,172.0,3.0,28.83,
1996-09-05,8.211872,0.0,25.96,16.67,82.4,35.3,181.0,2.8,28.61,
1996-09-06,7.645536000000001,0.0,27.53,22.56,84.5,16.9,187.0,2.7,29.11,
1996-09-07,7.645536000000001,0.0,27.1,20.24,61.9,14.1,208.0,2.7,29.78,
1996-09-08,27.184128,0.0,26.5,21.06,79.0,21.5,165.0,2.7,29.94,
1996-09-09,792.8704,22.35,24.26,13.62,96.9,33.3,196.0,2.6,28.89,
1996-09-10,28.3168,0.0,25.23,21.75,91.8,20.9,167.0,2.6,26.33,
1996-09-11,42.4752,17.27,24.11,14.16,97.0,44.3,172.0,2.9,26.44,
1996-09-12,260.51456,4.83,20.23,9.71,95.8,75.3,196.0,1.9,23.78,
1996-09-13,48.13856,0.0,20.31,13.966666666666667,91.8,65.15,197.5,2.3666666666666667,23.5025,
1996-09-14,42.4752,29.72,20.39,18.223333333333333,87.8,55.0,199.0,2.833333333333333,23.225,
1996-09-15,113.2672,0.0,20.47,22.48,83.8,44.85000000000001,200.5,3.3,22.9475,
1996-09-16,22.653440000000003,0.0,22.58,22.5,79.8,34.7,202.0,2.6,22.67,
1996-09-17,19.82176,0.0,23.43,22.54,83.0,25.2,209.0,3.0,24.06,
1996-09-18,18.972256,0.0,22.87,21.75,59.5,24.0,208.0,3.8,24.78,
1996-09-19,16.423744,0.0,21.38,21.67,73.9,27.2,222.0,3.2,24.72,
1996-09-20,15.57424,0.0,22.1,21.23,81.3,19.0,211.0,2.0,25.0,
1996-09-21,14.724735999999998,0.0,22.74,21.72,48.7,12.1,215.0,2.2,24.94,
1996-09-22,13.875232,0.0,24.76,21.29,54.5,13.1,202.0,2.7,25.56,
1996-09-23,13.025728,0.0,22.84,20.28,69.1,11.4,201.0,1.7,25.44,
1996-09-24,12.176224,0.0,22.67,16.37,88.8,19.7,203.0,2.3,25.28,
1996-09-25,11.326720000000002,0.25,23.25,19.02,93.1,22.9,214.0,3.4,25.28,
1996-09-26,11.326720000000002,3.3,21.48,15.52,96.2,30.9,215.0,3.5,24.44,
1996-09-27,23.219776,0.0,20.12,20.98,63.5,13.3,230.0,3.4,23.22,
1996-09-28,15.857408,0.0,17.09,20.78,40.1,13.1,191.0,2.2,22.5,
1996-09-29,12.459392,0.0,19.22,20.48,49.3,14.1,195.0,2.0,22.61,
1996-09-30,11.326720000000002,0.0,21.26,19.67,49.6,18.5,189.0,2.4,23.06,
1996-10-01,9.627712,0.0,23.3,19.67,54.6,15.2,175.0,2.2,24.06,
1996-10-02,9.061376,0.0,23.9,19.11,56.3,11.9,162.0,3.4,24.5,
1996-10-03,8.49504,0.0,20.35,19.5,73.9,37.2,144.0,4.2,24.5,
1996-10-04,36.811840000000004,0.0,21.3,13.79,85.8,39.6,151.0,2.8,23.78,
1996-10-05,962.7712,1.52,21.63,16.0,95.8,43.1,188.0,1.7,23.83,
1996-10-06,17.556416,0.0,21.97,18.75,93.4,24.3,193.0,1.7,23.67,
1996-10-07,17.556416,0.0,21.57,18.88,79.7,16.4,214.0,2.0,23.83,
1996-10-08,11.609888,0.0,22.55,18.63,67.6,17.3,204.0,2.7,23.89,
1996-10-09,9.91088,0.0,23.62,18.4,58.8,11.2,185.0,2.0,24.44,
1996-10-10,8.211872,0.0,23.9,18.22,59.2,12.5,189.0,2.9,24.5,
1996-10-11,7.645536000000001,0.0,27.38,18.15,29.2,10.7,178.0,3.9,25.06,
1996-10-12,7.0792,0.0,24.43,17.52,27.2,10.6,180.0,2.5,25.33,
1996-10-13,6.796032,0.0,25.07,17.41,33.2,10.5,181.0,3.0,25.44,
1996-10-14,6.512864,0.0,22.13,15.39,38.2,12.4,197.0,2.5,25.11,
1996-10-15,5.946528,0.0,19.85,16.01,71.7,20.0,210.0,2.4,24.72,
1996-10-16,5.946528,0.0,20.81,17.48,81.2,16.0,208.0,3.6,23.61,
1996-10-17,6.2296960000000015,0.0,20.78,17.45,50.7,15.8,201.0,2.7,23.72,
1996-10-18,5.663360000000001,0.0,17.62,17.2,42.4,16.1,168.0,2.2,23.06,
1996-10-19,5.946528,0.0,20.82,11.54,40.3,21.0,206.0,4.6,22.67,
1996-10-20,6.512864,0.0,19.48,12.81,60.7,23.8,212.0,4.4,22.56,
1996-10-21,12.176224,0.0,11.19,15.35,83.4,14.9,230.0,5.1,21.39,
1996-10-22,11.326720000000002,0.0,5.56,18.05,97.0,17.0,210.0,1.8,18.25,
1996-10-23,9.91088,0.0,8.87,16.86,38.6,15.7,193.0,2.0,16.88,
1996-10-24,10.194048,0.0,13.81,16.18,44.9,13.7,204.0,2.8,17.51,
1996-10-25,9.627712,0.0,15.39,12.77,25.4,14.0,205.0,5.3,18.09,
1996-10-26,19.255424,1.02,9.18,4.55,97.3,21.1,209.0,3.3,17.07,
1996-10-27,107.60383999999999,5.59,11.0,5.01,97.1,88.2,229.0,3.3,15.04,
1996-10-28,39.64352,1.52,11.22,6.66,95.5,54.2,216.0,3.1,13.91,
1996-10-29,22.936608000000003,0.0,8.99,16.06,82.9,24.3,204.0,2.2,12.94,
1996-10-30,15.857408,0.0,11.18,15.94,94.2,14.8,205.0,1.6,13.03,
1996-10-31,12.459392,0.0,16.57,16.0,56.7,13.2,200.0,3.1,15.03,
1996-11-01,12.176224,0.0,12.55,15.45,66.7,15.3,229.0,2.5,15.09,
1996-11-02,12.742560000000001,0.0,11.68,7.35,52.3,18.6,175.0,2.9,14.63,
1996-11-03,13.592064,0.0,14.59,10.32,47.2,17.9,198.0,3.2,14.99,
1996-11-04,12.176224,0.0,11.86,14.73,46.9,17.6,211.0,1.9,15.11,
1996-11-05,12.176224,0.0,12.72,13.21,55.7,13.5,188.0,2.2,14.61,
1996-11-06,12.176224,0.0,12.32,15.01,53.0,14.1,215.0,3.4,14.72,
1996-11-07,11.043552,0.0,10.24,15.16,41.9,15.0,233.0,2.8,14.33,
1996-11-08,11.043552,0.0,8.73,14.71,26.4,14.6,222.0,2.5,13.41,
1996-11-09,12.176224,0.0,10.73,14.51,30.0,14.1,225.0,2.3,13.19,
1996-11-10,12.459392,0.0,11.35,14.37,48.7,13.2,220.0,2.0,13.61,
1996-11-11,12.459392,0.0,12.1,13.79,51.8,13.3,220.0,2.0,13.65,
1996-11-12,12.176224,0.0,12.61,13.89,42.8,13.0,217.0,2.1,13.86,
1996-11-13,11.609888,0.0,13.49,13.72,50.7,14.7,200.0,2.3,14.04,
1996-11-14,12.176224,0.0,14.77,11.01,45.1,14.8,181.0,2.9,14.27,
1996-11-15,11.609888,0.0,16.0,5.12,26.7,17.7,175.0,4.2,14.71,
1996-11-16,11.043552,0.0,12.59,12.08,42.2,20.7,215.0,6.2,15.06,
1996-11-17,11.609888,0.0,10.53,13.19,55.9,20.9,185.0,2.5,13.53,
1996-11-18,13.025728,0.0,14.06,13.03,62.8,15.6,198.0,2.0,14.31,
1996-11-19,13.308895999999999,0.0,14.13,13.0,65.1,14.4,207.0,1.7,14.58,
1996-11-20,13.592064,0.0,15.27,10.2,73.3,12.0,193.0,2.7,14.45,
1996-11-21,12.742560000000001,0.0,14.89,12.84,42.2,12.4,199.0,2.0,14.42,
1996-11-22,12.176224,0.0,17.17,11.23,33.6,14.7,202.0,2.9,15.13,
1996-11-23,13.308895999999999,0.0,13.35,9.58,60.6,18.8,225.0,3.8,15.64,
1996-11-24,11.609888,0.0,7.98,12.09,80.8,17.6,211.0,2.3,14.0,
1996-11-25,12.176224,0.0,6.89,12.42,69.6,20.0,190.0,1.6,12.2,
1996-11-26,13.308895999999999,0.0,7.43,11.78,52.0,15.5,189.0,2.2,11.48,
1996-11-27,13.592064,0.0,7.37,11.25,47.7,22.3,149.0,2.4,11.28,
1996-11-28,21.803936,1.27,4.39,2.73,97.6,45.4,188.0,2.1,10.49,
1996-11-29,36.811840000000004,0.0,6.6,5.37,96.7,55.7,184.0,3.9,9.69,
1996-11-30,39.64352,0.0,5.29,11.1,67.0,35.8,214.0,4.0,9.04,
1996-12-01,18.689088,0.0,5.08,12.09,64.8,22.7,185.0,2.6,8.37,
1996-12-02,15.007904000000002,0.0,7.05,11.45,52.5,17.5,203.0,3.5,8.97,
1996-12-03,13.592064,0.0,4.63,11.81,52.3,18.1,220.0,2.4,8.5,
1996-12-04,13.875232,0.0,6.36,11.94,60.2,15.5,212.0,2.2,7.9,
1996-12-05,14.1584,0.0,7.4,11.25,54.3,15.1,199.0,3.8,7.81,
1996-12-06,14.441568,0.0,13.32,10.52,44.0,15.9,197.0,6.7,9.85,
1996-12-07,13.875232,0.0,10.23,11.24,72.1,28.2,208.0,1.7,10.79,
1996-12-08,14.441568,0.0,10.57,11.35,77.5,22.8,222.0,2.3,10.84,
1996-12-09,15.57424,0.0,13.34,11.03,83.0,20.6,200.0,2.6,10.99,
1996-12-10,15.291072000000002,0.0,16.35,9.08,40.4,23.2,206.0,5.3,12.82,
1996-12-11,16.423744,0.0,14.48,11.04,71.0,25.6,189.0,2.8,13.27,
1996-12-12,16.140576,0.0,11.38,11.14,81.2,28.4,221.0,2.2,12.88,
1996-12-13,15.57424,0.0,11.09,11.26,83.4,24.5,214.0,2.2,11.98,
1996-12-14,16.140576,0.0,10.53,11.19,85.2,16.6,229.0,2.5,11.47,
1996-12-15,13.875232,0.0,1.8,5.94,65.3,22.7,188.0,2.8,10.54,
1996-12-16,12.742560000000001,0.0,2.0,11.47,80.5,18.5,183.0,2.2,7.53,
1996-12-17,14.1584,0.0,0.5,11.51,51.1,18.1,211.0,2.7,7.48,
1996-12-18,13.875232,0.0,-6.03,11.76,73.4,20.7,203.0,2.0,5.21,
1996-12-19,17.556416,0.0,-3.77,11.31,27.7,18.5,196.0,1.4,3.68,
1996-12-20,20.104928,0.0,1.99,11.52,32.3,17.3,190.0,3.7,3.79,
1996-12-21,17.556416,0.0,9.93,6.69,20.8,16.5,185.0,4.4,6.09,
1996-12-22,18.122752,0.0,12.71,8.71,33.5,15.2,202.0,4.0,7.87,
1996-12-23,16.140576,0.0,10.44,10.97,34.3,16.6,204.0,4.0,9.53,
1996-12-24,14.1584,0.0,4.31,10.5,37.4,16.8,223.0,2.7,8.78,
1996-12-25,14.1584,0.0,5.39,7.92,25.1,17.7,202.0,3.2,7.92,
1996-12-26,15.007904000000002,0.0,8.01,11.32,47.3,14.7,192.0,2.5,7.62,
1996-12-27,17.556416,0.0,13.69,10.19,23.3,15.7,201.0,4.3,9.44,
1996-12-28,18.122752,0.0,12.38,10.33,43.1,16.8,210.0,3.6,11.09,
1996-12-29,17.273248000000002,0.0,6.63,11.04,73.8,19.2,206.0,1.7,10.31,
1996-12-30,17.839584000000006,0.0,8.25,10.8,57.9,16.8,217.0,2.1,9.47,
1996-12-31,16.99008,0.0,10.01,8.26,51.2,17.5,204.0,2.0,9.62,
1997-01-01,17.273248000000002,0.0,13.22,9.38,40.8,18.9,191.0,2.6,10.95,
1997-01-02,15.857408,0.0,14.0,11.04,79.4,31.0,195.0,2.9,11.88,
1997-01-03,16.706912,6.35,14.64,9.25,96.3,14.3,206.0,4.2,12.22,
1997-01-04,19.82176,0.76,12.77,11.82,92.5,38.2,215.0,4.1,12.35,
1997-01-05,19.82176,0.25,10.15,2.63,92.7,45.5,183.0,2.7,10.63,
1997-01-06,39.64352,0.0,2.86,2.44,96.5,64.1,156.0,3.7,8.21,
1997-01-07,36.811840000000004,0.0,-4.03,7.68,93.7,68.9,227.0,2.1,5.58,
1997-01-08,28.3168,0.0,-5.62,13.17,92.2,68.9,218.0,1.6,4.34,
1997-01-09,22.936608000000003,2.54,-0.66,13.06,93.3,46.7,184.0,2.2,3.75,
1997-01-10,21.2376,0.0,3.82,13.07,94.7,44.9,175.0,2.2,3.94,
1997-01-11,18.689088,0.0,8.97,11.38,75.8,45.3,193.0,4.2,5.37,
1997-01-12,15.291072000000002,0.0,5.45,10.96,66.9,46.5,182.0,4.7,6.79,
1997-01-13,13.025728,0.0,-2.45,4.15,71.5,56.6,153.0,2.5,4.76,
1997-01-14,18.122752,0.0,3.65,7.12,84.3,49.8,192.0,3.5,4.37,
1997-01-15,17.839584000000006,0.0,2.37,12.96,87.2,28.6,222.0,2.2,4.86,
1997-01-16,14.441568,0.0,2.19,6.95,67.8,40.5,204.0,2.9,4.27,
1997-01-17,14.1584,0.0,4.49,12.94,69.7,27.9,230.0,2.9,4.96,
1997-01-18,12.742560000000001,0.0,4.39,10.89,66.0,23.6,226.0,3.0,5.26,
1997-01-19,13.308895999999999,0.0,7.14,11.93,59.0,25.1,214.0,2.6,6.25,
1997-01-20,14.1584,0.0,11.73,9.1,70.9,42.9,196.0,2.2,8.49,
1997-01-21,13.592064,0.51,12.14,12.59,78.2,27.7,206.0,5.1,9.77,
1997-01-22,12.742560000000001,0.0,9.13,10.22,64.8,31.0,205.0,2.4,9.08,
1997-01-23,12.742560000000001,0.0,11.21,9.06,53.7,34.6,207.0,4.8,9.4,
1997-01-24,13.308895999999999,0.0,8.92,13.82,80.9,25.4,211.0,2.7,9.28,
1997-01-25,13.308895999999999,0.0,9.86,13.23,76.8,24.8,186.0,2.6,9.03,
1997-01-26,14.724735999999998,0.0,14.23,9.15,61.7,24.0,205.0,4.2,10.66,
1997-01-27,14.724735999999998,0.0,11.65,13.68,85.7,31.5,217.0,3.4,11.18,
1997-01-28,13.025728,0.0,4.99,13.69,84.4,37.9,197.0,2.0,10.16,
1997-01-29,13.592064,0.0,6.31,9.04,64.4,30.3,187.0,2.2,9.2,
1997-01-30,13.308895999999999,0.0,6.91,14.34,69.8,31.0,221.0,2.4,8.86,
1997-01-31,12.742560000000001,0.0,9.49,14.73,71.8,20.2,207.0,2.3,9.03,
1997-02-01,11.893056,0.0,10.65,14.67,60.8,15.6,213.0,2.2,9.97,
1997-02-02,12.459392,0.0,12.0,14.93,54.0,17.1,211.0,3.3,10.6,
1997-02-03,13.025728,0.0,9.42,15.21,57.9,18.4,221.0,2.4,11.3,
1997-02-04,11.893056,0.0,8.68,12.46,46.7,20.5,191.0,3.0,10.63,
1997-02-05,12.459392,0.0,10.3,10.92,46.1,25.6,180.0,2.7,10.57,
1997-02-06,12.742560000000001,0.0,10.14,15.38,40.8,17.1,210.0,4.6,11.01,
1997-02-07,12.742560000000001,0.0,2.96,15.6,49.3,21.1,211.0,1.9,9.73,
1997-02-08,13.875232,0.0,5.09,13.11,48.8,22.4,184.0,2.0,8.96,
1997-02-09,15.291072000000002,0.0,7.48,15.53,70.7,20.1,208.0,2.4,9.37,
1997-02-10,16.423744,0.0,7.56,16.32,48.1,15.9,192.0,2.3,9.67,
1997-02-11,16.706912,0.0,9.29,12.97,35.8,15.9,210.0,2.5,9.72,
1997-02-12,17.556416,0.0,10.03,16.02,58.6,29.9,192.0,3.1,11.17,
1997-02-13,18.122752,1.02,7.78,7.59,93.1,34.2,198.0,3.3,11.45,
1997-02-14,16.706912,0.0,5.43,16.76,90.3,38.4,190.0,1.7,9.28,
1997-02-15,16.706912,0.0,7.44,16.56,91.2,24.7,201.0,1.6,9.42,
1997-02-16,16.423744,0.0,10.01,15.54,68.4,18.0,205.0,2.5,10.15,
1997-02-17,16.140576,0.0,12.84,12.84,46.6,16.0,181.0,2.5,10.73,
1997-02-18,23.786112,5.33,12.66,5.93,98.2,21.1,199.0,2.6,11.8,
1997-02-19,45.30688000000001,0.25,11.06,12.24,99.7,56.5,227.0,2.4,11.17,
1997-02-20,21.803936,0.0,11.7,17.29,98.9,24.2,223.0,3.4,11.25,
1997-02-21,15.57424,0.0,7.89,18.44,64.8,18.1,228.0,3.3,11.59,
1997-02-22,12.459392,0.0,6.35,18.19,79.1,26.0,168.0,2.3,10.33,
1997-02-23,11.043552,0.0,9.92,13.91,86.0,25.5,177.0,2.6,10.23,
1997-02-24,11.326720000000002,0.0,10.26,17.0,66.2,31.8,155.0,5.3,11.63,
1997-02-25,10.477216,0.0,3.2,4.24,83.6,59.6,153.0,3.9,9.63,
1997-02-26,13.875232,0.0,7.3,17.89,88.8,25.5,198.0,3.8,8.92,
1997-02-27,13.025728,0.0,9.38,12.65,43.5,24.3,206.0,4.0,10.63,
1997-02-28,15.857408,7.87,8.73,7.64,98.1,40.7,203.0,4.7,10.83,
1997-03-01,16.706912,0.0,6.87,15.71,96.6,29.9,229.0,3.0,9.51,
1997-03-02,13.592064,0.0,8.84,19.53,63.9,18.1,198.0,2.9,9.41,
1997-03-03,11.609888,0.0,13.64,20.17,53.3,14.2,198.0,3.5,11.61,
1997-03-04,10.194048,0.0,15.79,20.27,20.4,13.7,205.0,5.0,12.99,
1997-03-05,8.778208,0.0,8.72,20.8,27.0,15.0,222.0,3.2,13.02,
1997-03-06,7.645536000000001,0.0,10.4,20.6,41.7,15.7,192.0,2.4,12.52,
1997-03-07,9.061376,0.0,14.21,19.92,58.0,14.0,214.0,2.0,13.86,
1997-03-08,10.477216,0.0,16.78,18.73,50.4,12.6,214.0,2.7,15.27,
1997-03-09,10.477216,0.0,16.69,19.46,23.2,12.1,197.0,3.5,16.22,
1997-03-10,10.760384,0.0,13.48,21.05,39.5,13.1,198.0,2.1,16.08,
1997-03-11,11.043552,0.0,14.85,21.31,27.8,12.2,213.0,2.4,15.97,
1997-03-12,11.043552,0.0,17.56,18.05,76.1,15.0,194.0,3.2,16.81,
1997-03-13,11.326720000000002,0.0,17.42,21.41,55.7,11.7,220.0,2.6,17.34,
1997-03-14,9.91088,0.0,14.44,21.1,24.6,16.3,185.0,4.1,17.44,
1997-03-15,9.91088,0.0,15.31,21.27,51.8,12.6,187.0,2.3,17.24,
1997-03-16,10.194048,0.0,19.81,20.86,25.3,12.9,205.0,3.5,18.26,
1997-03-17,10.194048,0.0,18.88,18.91,22.6,13.1,208.0,3.8,18.94,
1997-03-18,9.061376,0.0,16.26,21.47,30.2,13.9,167.0,3.3,18.79,
1997-03-19,9.344544,0.0,14.49,22.34,47.7,13.9,190.0,1.7,18.54,
1997-03-20,9.627712,0.0,17.75,22.49,32.1,11.4,202.0,2.3,18.59,
1997-03-21,9.91088,0.0,19.51,22.63,23.8,10.4,214.0,2.4,19.41,
1997-03-22,9.344544,0.0,18.63,22.37,38.2,14.0,201.0,3.4,20.24,
1997-03-23,8.49504,0.0,20.69,22.2,34.5,11.4,202.0,4.4,20.9,
1997-03-24,7.0792,0.0,18.11,22.86,18.7,13.7,209.0,5.3,20.69,
1997-03-25,124.59392,1.78,7.87,6.21,95.6,18.3,217.0,3.4,18.07,
1997-03-26,70.792,3.3,9.13,16.63,99.9,42.8,222.0,2.6,14.97,
1997-03-27,45.30688000000001,0.0,14.95,23.54,98.0,21.7,204.0,5.0,15.52,
1997-03-28,17.839584000000006,0.0,17.43,23.65,68.6,13.8,206.0,3.2,17.36,
1997-03-29,12.176224,0.0,17.18,23.85,53.8,13.9,206.0,2.3,18.72,
1997-03-30,9.91088,0.0,13.02,20.73,50.6,15.9,168.0,3.4,18.68,
1997-03-31,10.760384,0.0,13.2,10.6,55.3,20.3,204.0,2.5,17.57,
1997-04-01,10.760384,0.0,17.26,23.9,77.5,14.1,206.0,4.8,17.78,
1997-04-02,8.49504,0.0,18.51,24.77,40.8,12.4,178.0,4.2,19.01,
1997-04-03,17.839584000000006,5.59,16.5,24.33,81.0,14.7,187.0,3.9,19.39,
1997-04-04,96.27712,0.0,8.63,21.13,68.6,29.8,211.0,6.4,16.84,
1997-04-05,16.99008,0.0,11.5,18.28,58.3,23.9,209.0,5.6,15.08,
1997-04-06,11.326720000000002,0.0,14.26,22.44,60.0,17.2,207.0,2.7,16.31,
1997-04-07,10.477216,0.0,19.64,25.01,45.6,14.2,220.0,3.2,17.65,
1997-04-08,10.477216,0.0,16.25,25.12,49.0,13.6,211.0,2.7,18.91,
1997-04-09,9.061376,0.0,18.79,25.28,51.0,11.6,193.0,4.8,19.65,
1997-04-10,7.362367999999999,0.0,17.35,23.63,18.9,13.0,203.0,4.6,20.01,
1997-04-11,19.255424,0.0,9.3,16.9,80.6,18.4,221.0,3.1,18.11,
1997-04-12,18.972256,0.0,10.42,22.27,81.9,20.4,182.0,3.0,16.89,
1997-04-13,14.1584,0.0,10.41,25.01,74.1,22.5,154.0,2.7,17.32,
1997-04-14,12.742560000000001,0.0,14.06,25.71,52.8,15.3,195.0,2.4,18.01,
1997-04-15,12.459392,0.0,16.35,26.04,29.6,12.3,210.0,2.3,19.14,
1997-04-16,11.326720000000002,0.0,18.57,23.0,26.2,12.0,185.0,3.0,19.99,
