DateTime,NelsonWeir_Discharge,BigelowLower_Discharge,BigelowUpper_Discharge,HF001_Precipitation,HF001_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2007-12-21,1.21,2.48,0.64,0.0,-5.5,306.8,0.0,0.38
2007-12-22,1.19,2.46,0.64,0.0,-3.0,279.9,0.0,0.36
2007-12-23,5.16,4.75,2.52,17.8,5.3,285.8,40.09,0.71
2007-12-24,21.62,30.91,7.59,0.0,0.8,269.5,61.17,0.53
2007-12-25,11.89,12.27,1.67,0.0,-1.2,309.0,82.25,0.58
2007-12-26,8.37,7.31,1.29,0.0,-1.7,227.2,42.85,0.52
2007-12-27,6.44,6.19,1.17,7.9,-0.5,316.3,14.0,0.53
2007-12-28,6.36,5.94,1.4,0.0,0.7,236.9,40.52,0.57
2007-12-29,10.13,10.47,2.65,5.3,2.2,342.7,43.29,0.66
2007-12-30,9.04,10.86,1.78,2.3,0.0,234.8,57.72,0.63
2007-12-31,7.14,8.3,1.42,11.4,-2.0,293.9,43.72,0.49
2008-01-01,5.81,6.84,1.26,6.3,-3.6,309.3,19.61,0.36
2008-01-02,4.93,6.19,1.17,0.0,-8.3,17.6,88.91,0.19
2008-01-03,4.27,5.4,1.2,0.0,-16.8,31.5,69.945,0.11
2008-01-04,3.85,5.26,1.25,0.0,-10.8,266.6,50.98,0.22
2008-01-05,3.04,4.69,1.2,0.0,-2.6,336.7,40.09,0.41
2008-01-06,2.9,4.7,1.09,0.0,1.9,241.5,32.75,0.57
2008-01-07,3.54,5.16,1.25,0.0,6.0,321.5,36.03,0.76
2008-01-08,7.27,8.09,2.65,0.0,10.5,291.7,61.69,0.81
2008-01-09,22.67,33.52,8.85,0.5,8.9,8.9,88.56,0.51
2008-01-10,20.66,28.54,3.73,0.0,1.9,214.5,78.97,0.62
2008-01-11,26.67,30.9,9.97,23.1,1.5,30.4,37.41,0.53
2008-01-12,28.38,42.2,5.76,0.0,1.1,262.7,71.8,0.64
2008-01-13,20.24,20.84,3.19,0.0,0.0,284.8,57.89,0.6
2008-01-14,15.47,16.64,2.74,24.4,-2.8,285.1,43.2,0.5
2008-01-15,11.88,13.73,2.48,0.3,-4.5,316.5,42.04666666666667,0.37
2008-01-16,9.81,12.13,2.3,0.0,-6.4,288.3,40.89333333333335,0.35
2008-01-17,7.95,10.44,2.18,0.5,-6.2,292.6,39.74,0.39
2008-01-18,10.79,14.65,3.86,12.2,-0.1,343.4,92.19,0.46
2008-01-19,11.13,17.14,3.12,0.0,-4.3,60.5,54.86,0.4
2008-01-20,8.8,12.43,2.5,0.0,-9.3,0.6,91.15,0.16
2008-01-21,7.16,9.87,2.27,0.0,-12.1,53.5,83.38,0.22
2008-01-22,6.32,9.18,2.28,0.3,-5.0,34.9,32.31,0.26
2008-01-23,5.14,9.06,2.19,0.0,-4.0,251.8,76.2,0.33
2008-01-24,4.7,8.57,2.11,0.0,-7.7,217.1,55.47,0.22
2008-01-25,4.21,7.57,2.08,0.0,-9.2,268.7,82.43,0.2
2008-01-26,3.92,7.18,2.05,0.0,-6.7,84.5,56.25,0.34
2008-01-27,3.55,7.15,2.03,0.3,-5.4,244.1,40.69,0.39
2008-01-28,3.45,6.94,2.02,0.0,-3.9,270.4,38.015,0.37
2008-01-29,3.38,6.8,1.98,0.0,-1.3,315.9,35.34,0.42
2008-01-30,4.46,8.82,2.51,4.6,0.3,29.6,75.25,0.37
2008-01-31,5.06,8.94,2.28,0.0,-5.2,108.2,71.19,0.32
2008-02-01,5.2,8.91,2.55,33.8,-2.3,264.9,63.59,0.49
2008-02-02,20.8,32.12,8.89,0.0,0.9,261.7,85.19,0.59
2008-02-03,14.78,19.79,3.52,0.0,0.6,229.7,38.71,0.52
2008-02-04,11.69,13.8,2.82,0.0,-0.4,308.5,47.26,0.67
2008-02-05,20.41,27.98,8.7,18.5,1.6,191.1,28.86,0.62
2008-02-06,36.36,70.0,18.34,35.0,2.0,220.9,28.94,0.66
2008-02-07,48.81,91.98,17.11,9.1,-2.4,136.7,0.0,0.47
2008-02-08,36.07,36.11,5.91,0.3,-3.6,284.5,17.71,0.45
2008-02-09,26.7,23.54,4.78,4.3,-3.0,281.3,28.25,0.42
2008-02-10,20.71,20.14,4.47,5.1,-3.9,267.9,56.59,0.29
2008-02-11,16.88,16.45,4.12,0.0,-12.5,40.1,68.685,0.19
2008-02-12,14.05,14.41,3.94,7.1,-10.3,112.0,80.78,0.31
2008-02-13,39.48,50.7,42.43,90.2,-1.8,21.2,46.4,0.4
2008-02-14,64.31,145.89,19.91,0.0,-3.5,127.3,60.61,0.33
2008-02-15,50.23,54.91,9.97,0.0,-2.0,301.2,74.82,0.39
2008-02-16,36.55,30.48,7.65,0.0,-8.6,66.0,86.05,0.24
2008-02-17,26.42,23.48,6.61,6.9,-3.5,219.5,33.78,0.31
2008-02-18,57.29,127.43,44.18,24.1,8.1,287.9,29.98,0.57
2008-02-19,70.47,124.45,27.8,0.0,-2.3,125.8,82.6,0.34
2008-02-20,50.78,48.93,13.08,0.0,-8.1,312.1,79.57,0.26
2008-02-21,36.4,31.91,9.77,0.0,-9.4,4.3,85.1,0.22
2008-02-22,26.74,25.01,8.62,9.9,-7.3,287.4,27.73,0.26
2008-02-23,21.43,23.77,7.81,1.0,-6.1,215.1,68.77,0.24
2008-02-24,17.84,20.83,7.16,0.0,-4.9,235.0,82.17,0.48
2008-02-25,15.4,19.01,6.74,0.0,-0.9,299.4,68.34,0.47
2008-02-26,13.87,18.72,6.58,20.3,-1.0,212.7,29.81,0.53
2008-02-27,15.35,22.36,7.73,0.0,-2.8,342.9,86.83,0.35
2008-02-28,13.07,17.97,6.22,0.3,-10.3,0.4,84.5,0.15
2008-02-29,11.33,15.44,5.77,1.5,-11.3,278.5,82.17,0.19
2008-03-01,10.42,14.76,5.72,6.9,-3.3,317.1,44.06,0.36
2008-03-02,9.6,14.25,5.27,0.0,-3.7,146.4,43.93,0.35
2008-03-03,8.78,13.35,5.14,0.0,0.4,277.7,43.8,0.6
2008-03-04,16.37,22.83,10.04,17.8,4.7,31.0,48.64,0.61
2008-03-05,42.97,80.16,25.69,12.7,1.8,278.2,80.18,0.47
2008-03-06,37.58,55.95,13.44,0.0,1.3,298.0,84.15,0.56
2008-03-07,29.72,33.62,9.97,7.6,1.8,182.3,62.9,0.61
2008-03-08,48.22,88.18,37.64,29.5,2.2,294.0,38.97,0.76
2008-03-09,71.11,129.92,30.33,0.0,-2.8,1.2,63.895,0.37
2008-03-10,50.47,49.87,13.31,0.0,-4.8,272.9,88.82,0.33
2008-03-11,36.3,34.47,10.32,0.0,-2.5,246.9,65.06,0.41
2008-03-12,28.39,30.12,9.43,5.3,0.0,277.9,71.8,0.52
2008-03-13,23.26,26.32,8.45,0.0,-1.8,316.2,75.6,0.34
2008-03-14,19.61,23.47,7.93,5.6,2.1,307.8,51.41,0.78
2008-03-15,23.73,32.61,11.76,6.1,1.0,170.3,37.41,0.76
2008-03-16,22.75,32.43,9.75,0.0,1.1,279.0,63.24,0.6
2008-03-17,20.13,26.08,8.5,0.0,-1.6,171.4,62.64,0.35
2008-03-18,17.54,22.62,7.72,0.0,-0.6,305.0,62.04,0.31
2008-03-19,16.97,23.13,7.82,12.4,0.0,2.4,42.77,0.61
2008-03-20,33.4,53.14,18.89,6.6,1.2,225.7,47.93600000000001,0.46
2008-03-21,29.51,40.83,11.67,0.0,-3.3,148.4,53.102,0.24
2008-03-22,23.66,27.91,8.77,0.0,-1.8,255.4,58.268,0.21
2008-03-23,19.47,23.27,7.81,0.0,-2.5,343.7,63.434,0.3
2008-03-24,16.65,20.76,7.41,0.0,-1.3,312.3,68.6,0.27
2008-03-25,15.07,19.67,7.26,0.5,-0.7,245.8,95.47,0.4
2008-03-26,15.31,20.36,7.88,0.3,3.8,266.1,67.13,0.68
2008-03-27,16.75,22.28,8.47,0.0,2.8,265.9,68.43,0.59
2008-03-28,17.71,24.88,8.42,19.3,-0.1,304.6,47.17,0.52
2008-03-29,16.01,20.73,6.97,0.0,-4.0,226.9,70.24,0.26
2008-03-30,13.87,18.32,6.29,0.0,-1.6,251.9,93.31,0.53
2008-03-31,15.03,18.79,7.28,8.6,2.0,254.4,14.77,0.53
2008-04-01,40.93,63.02,29.93,9.4,10.9,264.3,47.95,0.58
2008-04-02,56.89,95.91,31.45,0.0,1.2,229.7,68.125,0.36
2008-04-03,43.27,43.3,14.41,0.0,2.1,278.9,88.3,0.6
2008-04-04,42.21,49.49,19.89,15.0,2.7,6.5,24.62,0.57
2008-04-05,49.27,72.03,24.23,5.3,4.9,253.2,60.13,0.81
2008-04-06,42.96,52.28,16.64,0.3,2.1,310.5,60.65,0.69
2008-04-07,36.81,39.27,14.49,0.0,3.2,279.0,66.655,0.61
2008-04-08,32.9,37.77,14.18,0.0,5.2,51.4,72.66,0.74
2008-04-09,30.44,35.46,13.72,0.0,7.6,328.9,73.09,0.73
2008-04-10,32.53,36.68,15.19,0.0,10.8,287.2,62.855,0.72
2008-04-11,29.62,35.79,12.98,3.0,5.4,283.2,52.62,0.76
2008-04-12,33.6,39.99,16.23,7.1,12.4,85.2,84.5,0.86
2008-04-13,28.29,34.15,11.81,1.5,3.5,62.6,92.28,0.54
2008-04-14,22.02,25.6,9.23,0.0,2.9,290.8,86.1,0.62
2008-04-15,17.2,20.71,7.81,0.0,5.1,278.1,79.92,0.73
2008-04-16,13.81,17.77,7.08,0.0,9.3,263.6,73.79,0.81
2008-04-17,11.54,15.93,6.61,0.0,12.6,262.6,77.67,0.97
2008-04-18,9.76,14.68,6.15,0.0,15.5,266.7,71.19,1.1
2008-04-19,8.22,13.48,5.67,0.0,17.0,229.8,84.59,1.16
2008-04-20,6.92,12.36,5.32,0.0,12.8,256.8,77.5,0.97
2008-04-21,5.91,11.54,5.02,0.0,13.6,256.0,77.59,1.29
2008-04-22,5.04,10.66,4.74,0.0,15.2,214.5,68.0,1.37
2008-04-23,4.46,10.06,4.5,0.0,17.5,308.0,76.29,1.79
2008-04-24,3.9,9.27,4.23,0.0,15.1,261.5,73.39500000000002,0.98
2008-04-25,3.25,8.5,4.0,0.0,13.4,253.1,70.5,0.98
2008-04-26,2.89,8.1,3.83,0.0,10.1,1.3,93.57,0.7
2008-04-27,2.77,7.89,3.75,0.0,8.6,157.4,52.53,1.15
2008-04-28,19.52,26.53,16.43,53.6,5.9,141.5,66.18,1.0
2008-04-29,57.79,105.08,34.42,16.0,5.9,61.4,77.59,0.72
2008-04-30,43.19,51.79,13.44,0.0,2.8,322.0,91.32,0.66
2008-05-01,28.41,25.69,7.98,0.0,6.5,334.8,63.42,0.69
2008-05-02,20.1,19.67,6.85,2.3,5.9,294.9,65.58,0.84
2008-05-03,17.17,19.87,7.24,4.8,4.6,255.8,35.86,0.87
2008-05-04,15.18,19.74,7.04,1.5,7.7,236.3,39.66,1.0
2008-05-05,12.28,17.19,6.03,0.0,11.4,270.4,74.3,1.21
2008-05-06,9.6,14.34,5.31,0.0,14.2,245.7,75.25,0.9
2008-05-07,7.72,12.6,4.87,0.0,14.8,187.8,80.61,1.4
2008-05-08,6.93,12.04,4.71,1.8,15.3,335.9,87.0,1.37
2008-05-09,6.19,11.54,4.4,1.8,8.4,138.3,84.76,1.22
2008-05-10,5.86,10.91,4.22,0.0,11.6,269.6,74.65,1.11
2008-05-11,4.86,9.48,3.92,0.0,10.2,139.7,82.34,0.82
2008-05-12,4.21,8.7,3.79,0.0,7.7,314.9,97.72,1.03
2008-05-13,3.65,8.39,3.56,0.0,12.7,284.8,79.23,1.19
2008-05-14,3.05,7.83,3.36,0.0,14.4,284.7,84.59,0.96
2008-05-15,2.89,7.71,3.33,0.5,11.9,296.2,45.53,1.21
2008-05-16,4.88,9.38,4.24,18.0,10.9,201.7,66.01,0.96
2008-05-17,17.94,24.45,8.67,8.1,13.1,224.8,76.9,1.45
2008-05-18,11.05,14.53,4.51,2.0,11.1,69.1,62.55,1.54
2008-05-19,8.08,10.9,3.96,0.0,7.3,329.1,73.35,1.07
2008-05-20,5.88,8.96,3.5,0.0,9.5,3.5,68.95,1.16
2008-05-21,4.95,8.57,3.38,4.3,10.1,27.8,55.47,1.36
2008-05-22,5.31,9.09,3.48,0.5,7.8,335.0,59.79,1.15
2008-05-23,4.11,7.97,3.06,0.3,11.4,291.5,84.76,1.44
2008-05-24,3.15,6.81,2.82,0.0,12.3,300.6,77.5,1.3
2008-05-25,2.35,6.11,2.57,0.0,15.1,272.7,67.91,1.2
2008-05-26,1.79,5.52,2.39,0.0,17.5,284.3,52.62,1.82
2008-05-27,3.83,7.34,3.44,10.7,18.3,26.2,83.98,1.3
2008-05-28,4.26,8.4,2.71,0.0,10.8,289.9,84.58500000000002,1.14
2008-05-29,2.47,5.79,2.25,0.0,14.0,300.0,85.19,0.9
2008-05-30,1.55,4.69,1.97,0.0,17.9,292.1,67.13,1.52
2008-05-31,1.18,4.36,1.99,0.5,16.9,225.7,20.56,1.6
2008-06-01,1.12,4.28,1.9,0.0,16.4,64.9,67.65,1.97
2008-06-02,0.74,3.86,1.67,0.0,16.3,261.9,59.79,1.97
2008-06-03,0.49,3.18,1.48,0.0,18.9,277.8,45.19,1.71
2008-06-04,0.76,3.9,1.97,6.1,13.9,300.7,27.99,1.82
2008-06-05,1.2,4.63,2.03,0.0,13.7,19.2,48.38,1.77
2008-06-06,5.56,9.13,4.12,12.7,13.2,233.6,33.52,1.5
2008-06-07,4.05,7.61,2.35,0.3,21.4,336.7,56.42,2.62
2008-06-08,2.12,4.63,1.65,0.0,24.6,297.3,63.76,2.9
2008-06-09,1.07,3.15,1.32,0.0,26.0,250.5,51.41,3.26
2008-06-10,0.54,2.4,1.14,10.9,26.9,331.3,61.78,3.56
2008-06-11,1.99,4.1,1.97,0.3,20.9,338.7,76.29,1.9
2008-06-12,0.73,2.67,1.1,0.0,18.2,281.2,96.94,1.44
2008-06-13,0.3,1.82,0.93,0.0,18.2,306.7,60.31,1.52
2008-06-14,0.17,1.55,0.91,0.0,20.5,1.7,59.44,1.98
2008-06-15,0.14,1.5,1.03,0.0,15.6,230.9,37.93,1.71
2008-06-16,1.4,2.92,2.52,22.9,15.1,290.3,34.82,1.82
2008-06-17,5.89,9.61,3.15,0.0,15.7,354.3,56.76,1.94
2008-06-18,2.27,4.42,1.4,0.3,13.7,27.4,64.11,1.58
2008-06-19,1.17,2.67,1.15,0.0,15.9,5.2,52.62,1.74
2008-06-20,0.67,2.2,1.06,4.1,16.3,271.0,45.1,1.6
2008-06-21,0.56,1.98,0.98,0.0,19.2,274.1,56.85,1.98
2008-06-22,0.59,2.09,1.17,6.6,18.5,286.0,30.93,1.94
2008-06-23,12.63,13.78,6.99,25.4,17.8,351.0,28.86,1.94
2008-06-24,17.39,17.11,3.8,10.7,17.4,304.0,55.3,1.94
2008-06-25,8.43,7.39,1.9,0.0,18.4,260.9,69.72,2.03
2008-06-26,4.43,4.06,1.46,0.5,17.8,354.4,34.91,1.71
2008-06-27,3.02,3.33,1.64,0.3,21.0,88.0,45.53,2.49
2008-06-28,2.08,3.13,1.49,0.0,19.2,127.6,45.88,2.06
2008-06-29,1.48,2.81,1.27,2.0,21.3,204.3,38.79,2.49
2008-06-30,1.49,2.77,1.42,2.8,21.4,256.1,50.54,2.64
2008-07-01,0.75,2.09,0.96,0.0,20.5,300.8,49.51,2.41
2008-07-02,0.43,1.56,0.81,0.0,20.4,264.0,59.88,2.49
2008-07-03,0.55,1.76,1.1,11.4,20.3,286.8,58.15,1.89
2008-07-04,2.32,3.76,1.83,3.3,17.8,273.7,68.26,2.01
2008-07-05,1.78,3.21,1.35,0.8,18.3,252.7,62.38,2.03
2008-07-06,1.05,2.27,1.04,0.0,21.2,304.2,62.55,2.46
2008-07-07,0.46,1.65,0.76,0.0,23.0,276.0,50.98,3.12
2008-07-08,0.22,1.11,0.62,0.0,24.2,24.1,59.96,3.12
2008-07-09,0.12,0.86,0.56,5.1,23.7,271.9,53.48,3.17
2008-07-10,0.16,1.07,0.9,0.3,20.1,43.1,60.83,1.97
2008-07-11,0.04,0.79,0.5,0.0,19.2,276.3,42.42,1.9
2008-07-12,0.0,0.62,0.43,0.0,21.5,206.8,57.46,2.41
2008-07-13,0.0,0.43,0.36,0.0,21.9,207.7,40.69,2.49
2008-07-14,0.0,0.47,0.48,3.0,19.8,275.2,41.3,2.34
2008-07-15,0.0,0.41,0.36,0.0,20.9,281.4,62.73,2.11
2008-07-16,0.0,0.29,0.24,0.0,21.9,292.2,66.87,2.04
2008-07-17,0.0,0.23,0.2,0.0,22.3,6.5,52.19,2.28
2008-07-18,0.0,0.15,0.17,0.3,22.8,251.2,39.74,2.49
2008-07-19,0.0,0.16,0.15,0.0,23.3,217.8,42.34,2.81
2008-07-20,0.0,0.4,0.38,20.3,23.6,222.6,24.62,1.94
2008-07-21,1.67,5.9,4.07,15.2,21.5,301.3,46.66,2.64
2008-07-22,10.89,11.98,6.01,36.8,20.3,189.5,60.57,2.3
2008-07-23,28.74,28.71,10.56,69.6,18.1,288.0,43.11,2.06
2008-07-24,105.44,214.04,63.8,24.6,19.5,8.0,50.2,2.2
2008-07-25,59.5,33.93,5.27,0.0,20.7,284.8,58.84,2.49
2008-07-26,26.97,11.22,2.29,0.0,21.7,29.7,57.89,2.42
2008-07-27,29.28,36.5,17.87,32.8,18.0,272.8,43.11,2.64
2008-07-28,29.21,55.41,7.86,0.0,20.1,289.4,52.01,2.61
2008-07-29,14.24,17.0,2.99,0.0,21.1,222.7,52.1,2.45
2008-07-30,8.84,10.12,2.09,0.0,21.1,282.4,50.37,2.19
2008-07-31,6.29,7.56,1.92,1.8,21.3,155.6,28.51,2.49
2008-08-01,4.7,6.58,1.73,0.0,21.4,333.2,43.89,2.49
2008-08-02,3.62,5.29,1.54,1.8,19.8,100.3,51.49,2.49
2008-08-03,3.49,5.37,1.72,0.8,19.1,350.7,39.14,2.34
2008-08-04,2.6,4.42,1.4,0.0,19.8,304.8,76.81,2.49
2008-08-05,2.12,3.65,1.3,4.6,19.3,281.3,43.2,2.19
2008-08-06,5.53,6.68,2.31,8.6,17.6,17.1,32.23,1.82
2008-08-07,5.73,7.81,2.72,8.1,18.1,282.5,35.34,2.06
2008-08-08,7.36,11.27,3.56,1.0,16.2,296.4,40.26,1.94
2008-08-09,4.44,7.43,2.13,0.0,17.4,242.0,44.93,2.06
2008-08-10,2.83,5.04,1.77,1.8,17.9,349.9,49.94,2.06
2008-08-11,3.25,5.87,2.63,1.5,16.2,335.9,31.19,1.94
2008-08-12,4.89,7.13,2.6,8.6,16.5,104.2,41.39,2.06
2008-08-13,4.98,7.13,2.11,0.3,17.6,318.2,49.08,2.06
2008-08-14,2.61,4.49,1.46,0.0,19.0,252.2,48.47,2.06
2008-08-15,1.68,3.31,1.26,1.3,18.4,303.0,44.84,1.99
2008-08-16,1.44,2.85,1.25,0.3,18.2,337.4,44.06,2.06
2008-08-17,0.95,2.34,1.08,0.0,19.2,253.2,51.32,2.19
2008-08-18,0.56,1.94,0.94,3.8,21.4,293.4,54.6,2.49
2008-08-19,1.09,2.52,1.32,2.5,16.8,291.6,81.73,1.45
2008-08-20,1.02,2.31,1.08,0.0,13.7,132.8,90.12,1.63
2008-08-21,0.45,1.73,0.87,0.0,17.2,258.1,51.49,1.94
2008-08-22,0.24,1.36,0.78,0.0,19.8,272.1,56.51,2.49
2008-08-23,0.14,1.1,0.74,0.0,19.5,6.1,61.17,2.6
2008-08-24,0.07,0.91,0.7,0.0,20.2,145.6,62.99,2.44
2008-08-25,0.04,0.78,0.7,0.0,19.7,134.0,70.5,1.67
2008-08-26,0.0,0.67,0.62,0.0,14.8,286.2,96.42,1.55
2008-08-27,0.0,0.56,0.56,0.0,16.8,109.8,64.54,1.79
2008-08-28,0.0,0.49,0.52,0.0,17.6,324.0,58.23,2.18
2008-08-29,0.0,0.44,0.51,0.8,17.6,283.6,39.14,1.96
2008-08-30,0.0,0.56,0.65,1.3,18.9,279.9,35.86,1.94
2008-08-31,0.0,0.53,0.6,0.0,18.6,34.9,78.11,2.2
2008-09-01,0.0,0.43,0.43,0.0,19.0,259.9,90.55,1.91
2008-09-02,0.0,0.34,0.38,0.0,20.2,327.5,57.63,2.57
2008-09-03,0.0,0.28,0.39,0.0,19.5,353.9,58.06,2.12
2008-09-04,0.0,0.23,0.37,0.0,21.5,338.9,45.45,2.42
2008-09-05,0.0,0.19,0.34,0.0,22.4,266.2,67.91,2.6
2008-09-06,8.51,10.5,24.61,113.8,21.1,96.3,26.7,2.2
2008-09-07,76.97,157.8,37.6,5.3,18.4,330.0,71.88,1.74
2008-09-08,37.5,19.73,2.8,0.0,16.9,287.1,53.31,2.06
2008-09-09,27.18,17.3,5.49,16.0,16.2,286.3,40.0,1.71
2008-09-10,17.75,18.74,3.2,0.3,12.6,281.3,77.41,1.31
2008-09-11,9.91,7.92,1.94,0.0,13.2,283.1,48.21,1.31
2008-09-12,7.74,5.91,1.93,7.6,14.4,280.5,15.64,1.23
2008-09-13,8.63,8.33,2.53,0.0,18.7,269.8,38.97,2.2
2008-09-14,16.7,21.76,6.82,16.0,20.3,325.8,20.48,2.2
2008-09-15,12.42,17.52,3.05,0.3,20.1,104.9,79.57,1.7
2008-09-16,7.06,7.62,1.93,0.0,14.1,295.2,72.66,1.5
2008-09-17,4.46,5.41,1.67,0.0,13.6,219.2,54.26,1.5
2008-09-18,2.78,4.27,1.4,0.3,12.8,314.3,81.13,1.23
2008-09-19,1.71,3.31,1.29,0.0,9.3,283.6,62.55,1.07
2008-09-20,1.29,2.91,1.31,0.0,10.4,79.6,58.84,1.15
2008-09-21,0.97,2.86,1.22,0.3,15.6,280.9,49.77,1.45
2008-09-22,0.75,2.68,1.21,0.0,12.6,269.5,41.99,1.4
2008-09-23,0.62,2.49,1.21,0.0,10.9,21.1,49.59,1.24
2008-09-24,0.48,2.3,1.06,0.0,12.9,278.1,56.76,1.5
2008-09-25,0.44,2.11,1.02,0.0,11.4,273.2,49.08,1.6
2008-09-26,7.49,10.33,5.25,28.5,13.3,258.7,31.1,1.31
2008-09-27,14.11,20.14,4.83,6.6,16.6,282.7,16.5,1.94
2008-09-28,11.36,14.27,3.26,0.3,18.8,290.4,34.91,2.07
2008-09-29,7.99,9.43,2.62,2.3,16.1,131.8,86.31,1.85
2008-09-30,5.43,6.87,2.08,0.0,15.1,232.4,38.28,1.71
2008-10-01,4.1,5.65,1.9,0.8,14.4,255.8,26.01,1.4
2008-10-02,3.17,5.05,1.69,0.3,10.1,276.3,40.09,1.0
2008-10-03,2.4,4.27,1.57,0.0,7.8,286.6,40.78,1.0
2008-10-04,1.91,3.81,1.47,0.0,7.6,320.9,64.89,1.11
2008-10-05,1.56,3.43,1.4,0.3,8.4,254.3,40.61,1.07
2008-10-06,1.28,3.22,1.36,0.0,6.9,182.3,61.17,0.59
2008-10-07,1.04,2.94,1.3,0.0,8.3,319.4,58.405,1.03
2008-10-08,0.81,2.67,1.2,0.0,11.1,334.1,55.64,1.14
2008-10-09,1.61,3.89,1.66,6.6,15.1,222.8,48.38,1.5
2008-10-10,1.41,3.51,1.32,0.0,12.6,144.8,73.53,1.35
2008-10-11,0.92,2.8,1.22,0.0,12.5,301.0,60.57,1.22
2008-10-12,0.78,2.5,1.17,0.0,12.3,282.9,55.12,1.23
2008-10-13,0.68,2.39,1.15,0.0,13.9,328.0,45.1,1.5
2008-10-14,0.62,2.37,1.21,0.0,11.9,209.7,32.49,1.1
2008-10-15,0.62,2.45,1.22,0.0,13.2,223.9,60.39,1.43
2008-10-16,0.63,2.68,1.28,2.0,12.8,333.3,48.82,0.93
2008-10-17,0.83,2.83,1.29,0.0,7.1,349.9,54.35,0.73
2008-10-18,1.03,2.54,1.22,0.0,4.6,279.1,59.88,0.77
2008-10-19,0.75,2.36,1.21,0.0,3.2,280.1,64.2,0.8
2008-10-20,0.49,2.2,1.2,0.0,6.2,279.8,50.03,0.65
2008-10-21,0.46,2.25,1.2,0.3,6.5,250.5,32.31,1.07
2008-10-22,0.66,2.32,1.22,0.0,3.2,276.3,76.81,0.69
2008-10-23,0.85,2.25,1.19,0.0,2.9,268.5,63.16,0.73
2008-10-24,0.61,2.19,1.16,0.0,5.7,321.1,56.51,0.78
2008-10-25,1.14,2.86,1.53,34.5,11.6,12.0,55.73,1.0
2008-10-26,22.65,31.04,10.26,2.8,10.9,38.8,54.43,1.23
2008-10-27,11.08,11.63,2.31,0.0,10.3,215.0,37.58,0.91
2008-10-28,11.33,9.14,3.39,15.0,5.3,86.1,64.54,0.85
2008-10-29,12.36,13.8,3.29,0.0,0.9,202.2,86.83,0.52
2008-10-30,7.91,7.98,2.14,0.0,0.3,293.6,76.2,0.55
2008-10-31,5.77,5.79,1.89,0.0,6.6,97.4,67.13,0.72
2008-11-01,4.53,5.08,1.77,0.0,6.6,314.1,92.97,0.59
2008-11-02,3.61,4.47,1.67,0.0,0.8,267.8,85.54,0.55
2008-11-03,3.1,4.22,1.64,0.0,4.2,303.1,30.93,0.58
2008-11-04,2.92,4.22,1.63,0.0,10.2,349.2,47.52,1.19
2008-11-05,2.7,4.14,1.59,1.3,13.0,259.5,36.03,1.37
2008-11-06,3.99,5.8,2.02,6.3,13.1,270.7,34.73,1.4
2008-11-07,4.52,6.39,1.98,0.3,13.4,272.9,30.33,1.6
2008-11-08,4.76,6.4,2.12,8.1,13.1,43.5,45.36,1.6
2008-11-09,7.61,10.25,3.0,0.8,7.7,250.3,57.89,1.08
2008-11-10,5.51,7.06,1.92,0.0,3.5,277.5,50.11,0.79
2008-11-11,4.19,5.34,1.72,0.0,1.5,324.8,73.96,0.47
2008-11-12,3.47,4.71,1.64,0.0,0.7,213.9,58.32,0.7
2008-11-13,3.18,4.67,1.65,3.6,3.0,280.3,22.72,0.53
2008-11-14,6.75,8.21,2.93,6.6,11.4,264.8,14.26,0.87
2008-11-15,10.03,11.68,3.75,11.4,15.1,251.5,40.0,1.4
2008-11-16,17.01,20.8,6.04,6.1,6.6,193.0,91.76,0.91
2008-11-17,11.32,12.8,2.78,0.0,0.6,214.5,64.8,0.53
2008-11-18,7.87,8.15,2.27,0.0,-3.3,266.9,76.98,0.4
2008-11-19,5.72,6.64,2.07,0.0,-6.3,271.0,80.29333333333334,0.27
2008-11-20,4.36,5.9,1.96,0.0,-5.6,111.3,83.60666666666667,0.28
2008-11-21,3.61,5.51,1.89,0.0,-6.4,322.2,86.92,0.31
2008-11-22,2.93,5.07,1.8,0.0,-8.6,5.3,88.905,0.25
2008-11-23,2.41,4.7,1.77,0.0,-6.7,268.5,90.89,0.33
2008-11-24,2.33,4.75,1.83,0.3,-1.2,265.7,52.53,0.45
2008-11-25,17.87,24.89,10.48,32.3,4.8,291.6,81.3,0.61
2008-11-26,19.82,29.93,5.53,0.0,-0.1,223.0,45.1,0.66
2008-11-27,14.32,14.79,3.35,0.3,-0.4,340.9,33.52,0.57
2008-11-28,11.55,11.35,2.93,1.0,0.9,266.5,15.55,0.57
2008-11-29,9.53,9.88,2.7,0.0,-0.7,267.8,59.53,0.54
2008-11-30,8.92,9.56,2.91,12.7,-1.4,267.9,36.46,0.45
2008-12-01,23.78,31.78,9.73,11.2,5.3,203.9,35.77,0.71
2008-12-02,18.85,22.63,4.7,0.0,1.4,343.4,56.42,0.61
2008-12-03,13.89,14.32,3.44,0.0,-0.4,249.6,56.07,0.6
2008-12-04,11.05,11.95,3.14,0.0,1.8,281.5,32.31,0.39
2008-12-05,9.04,10.58,2.95,0.0,-3.1,281.5,57.54,0.45
2008-12-06,7.37,9.43,2.82,0.0,-4.1,0.6,43.37,0.33
2008-12-07,6.48,9.3,2.84,0.0,-4.1,197.5,52.53,0.32
