DateTime,Middleton_Discharge,Ipswich_Discharge,Byfield_Discharge,PIE_Precipitation,PIE_AirTemperature,PIE_RelativeHumidity,PIE_WindSpeed
2014-10-09,69.94249599999999,427.58368,5.097024,0.0,11.6,60.4,1.13
2014-10-10,69.09299200000001,328.47488,4.24752,0.0,10.0,71.3,0.86
2014-10-11,84.384064,311.4848,5.946528,4.064,7.3,93.6,0.36
2014-10-12,85.23356799999998,356.79168,7.645536000000001,0.0,8.6,77.2,0.78
2014-10-13,75.88902399999998,413.42528,7.362367999999999,0.0,11.2,81.9,0.74
2014-10-14,75.88902399999998,359.62336,7.9287040000000015,0.0,18.4,84.4,0.87
2014-10-15,75.88902399999998,319.97984,8.49504,0.0,20.0,86.2,0.97
2014-10-16,86.64940800000002,348.29664,12.742560000000001,17.78,19.3,98.2,1.65
2014-10-17,91.463264,404.93024,15.857408,0.508,17.4,81.4,1.11
2014-10-18,101.374144,356.79168,11.043552,0.254,16.4,83.7,1.1
2014-10-19,91.463264,577.6627199999998,9.627712,0.0,9.5,60.2,2.74
2014-10-20,70.792,311.4848,11.043552,0.0,7.4,60.2,1.08
2014-10-21,153.477056,387.94016,11.043552,0.254,10.7,91.6,0.98
2014-10-22,294.4947200000001,478.55392,15.57424,20.828000000000007,10.5,97.2,2.56
2014-10-23,3284.748800000001,5181.9744,288.83136,44.70399999999999,10.6,95.6,3.29
2014-10-24,7079.2,11100.1856,302.98976,5.8420000000000005,9.9,89.6,1.93
2014-10-25,5946.528,15687.5072,472.89056,0.0,11.9,71.2,0.87
2014-10-26,5408.508800000001,16395.427200000002,504.03904000000006,0.0,11.2,67.7,1.67
2014-10-27,4559.0048,14951.2704,438.9104,0.0,9.3,70.6,1.51
2014-10-28,3511.2832,12884.143999999998,362.45504000000005,0.0,9.2,88.3,0.64
2014-10-29,2681.60096,10873.6512,319.97984,1.524,13.4,89.7,0.79
2014-10-30,2132.25504,9089.6928,273.823456,0.0,7.4,82.3,0.68
2014-10-31,1718.82976,7560.5856,288.83136,0.0,7.5,74.8,0.92
2014-11-01,1455.48352,6399.5968,305.82144000000005,3.81,5.3,87.5,2.36
2014-11-02,1551.76064,5974.8448,410.5936,4.3180000000000005,3.4,72.6,4.0
2014-11-03,1656.5328,5635.0432,498.37568000000016,0.0,4.9,41.2,2.31
2014-11-04,1531.9388800000006,5323.5584,501.20736,9.652000000000001,7.1,73.7,0.53
2014-11-05,1376.19648,5040.3904,404.93024,0.0,11.3,62.9,0.89
2014-11-06,1305.4044800000001,4700.5888,342.63328,10.668,7.5,90.6,0.69
2014-11-07,1500.7904,4615.6384,368.1184,1.27,6.4,79.1,2.7
2014-11-08,1438.49344,4559.0048,351.12832000000014,0.0,3.9,57.8,1.36
2014-11-09,1299.74112,4360.7872,396.4352,0.0,5.9,71.2,0.82
2014-11-10,1192.1372800000001,4190.8864,351.12832000000014,0.0,5.0,77.1,0.5
2014-11-11,1112.85024,4020.9856,302.98976,0.0,7.7,87.1,0.69
2014-11-12,1084.53344,3737.8176,257.399712,0.0,10.4,94.7,0.67
2014-11-13,1067.54336,3454.6496,228.23340800000003,1.778,5.1,66.6,0.86
2014-11-14,1127.00864,3369.6992,269.859104,5.08,1.4,78.6,1.12
2014-11-15,1112.85024,3199.7984,281.185824,0.0,-1.7,66.8,1.04
2014-11-16,1022.23648,3114.848,251.453184,0.0,0.3,70.6,0.69
2014-11-17,1543.2656,3596.2336,390.77184000000005,30.734,4.2,92.7,0.7
2014-11-18,2859.9968,4615.6384,716.4150400000003,0.254,0.6,60.4,2.0
2014-11-19,2673.1059200000004,5635.0432,860.8307199999997,0.0,-1.9,44.0,1.88
2014-11-20,2412.591360000001,6314.646400000001,877.8208,0.0,2.1,47.7,1.66
2014-11-21,2265.344,6456.2304,792.8704,0.0,-1.7,46.5,2.01
2014-11-22,2035.9779200000007,6144.7456,739.06848,0.0,0.5,43.9,1.88
2014-11-23,1880.23552,5748.3104,688.09824,0.254,8.7,59.2,1.28
2014-11-24,1885.89888,5578.4096,733.40512,8.128,13.3,90.2,2.12
2014-11-25,1987.8393600000002,5493.4592,733.40512,0.0,13.1,65.1,1.25
2014-11-26,2047.30464,5663.360000000002,795.70208,32.512,2.9,86.1,1.59
2014-11-27,2743.897920000001,6909.2992,1200.63232,4.572,0.3,95.0,1.65
2014-11-28,3143.1648,7532.2688,1248.77088,2.286,-3.0,90.7,1.54
2014-11-29,2944.9472,7900.3872,1104.3552,1.016,-5.5,80.3,0.45
2014-11-30,2650.45248,7787.12,1025.06816,0.508,6.7,76.4,1.02
2014-12-01,2803.3632,7673.852800000002,1022.23648,0.762,10.2,66.8,1.89
2014-12-02,2783.54144,7588.9024,1030.7315199999996,0.0,1.3,67.8,2.04
2014-12-03,3058.2144,7787.12,1217.6224,13.208,4.8,93.3,1.48
2014-12-04,2916.6304,8098.6048,1288.4144,0.508,1.1,61.8,1.41
2014-12-05,2588.1555200000007,8410.0896,1313.89952,0.0,-2.0,81.5,0.97
2014-12-06,3256.4320000000002,9401.1776,1500.7904,25.146,3.2,98.5,1.09
2014-12-07,5210.2912,10760.383999999998,1959.52256,3.302,-0.7,64.6,2.12
2014-12-08,5295.2416,11609.888,1979.34432,0.254,-7.1,75.0,2.02
2014-12-09,8325.1392,16367.1104,3681.184,145.28799999999995,3.3,83.23333333333333,1.87
2014-12-10,19028.8896,35679.168,9684.3456,4.8260000000000005,3.3,91.46666666666668,1.97
2014-12-11,18434.2368,49271.232,10137.4144,0.762,1.1,99.7,1.68
2014-12-12,16225.5264,50403.904,8664.9408,1.016,0.4,88.5,1.29
2014-12-13,14384.9344,45590.048,7192.4672,1.016,0.9,80.2,1.99
2014-12-14,12176.223999999998,39077.184,5861.577600000001,0.508,2.3,73.5,1.46
2014-12-15,10052.464,32281.152000000002,4870.4896,0.0,0.2,84.8,0.74
2014-12-16,8381.7728,27184.128,4134.2528,0.0,1.6,94.8,0.37
2014-12-17,7532.2688,23417.9936,3737.8176,11.175999999999998,5.8,93.9,1.47
2014-12-18,6994.2496,20699.5808,3284.748800000001,2.7939999999999996,3.8,75.9,2.02
2014-12-19,6201.3792,18264.336,2888.3136,0.0,0.1,69.6,1.56
2014-12-20,5465.1424,16168.8928,2503.20512,0.254,-1.0,77.9,1.31
2014-12-21,4927.1232,14130.0832,2231.36384,0.0,-1.0,80.4,1.04
2014-12-22,4502.371200000001,12346.1248,2027.48288,0.0,1.8,89.8,0.76
2014-12-23,4219.2032,11213.4528,2013.32448,15.24,5.4,97.8,1.63
2014-12-24,4389.104,10817.0176,2316.31424,16.002,4.8,99.7,1.06
2014-12-25,5097.024,11298.4032,2789.2048,5.8420000000000005,8.7,74.8,1.61
2014-12-26,5125.3408,11694.8384,2888.3136,0.508,4.7,67.3,1.06
2014-12-27,4785.5392,11808.1056,2667.44256,0.0,4.1,75.1,0.79
2014-12-28,4502.371200000001,11496.6208,2446.5715200000004,0.0,7.6,68.2,1.49
2014-12-29,4190.8864,10703.7504,2183.22528,0.254,0.7,59.3,1.3
2014-12-30,3737.8176,9712.6624,1922.7107200000007,0.0,-6.1,53.8,1.48
2014-12-31,3171.4816,8891.4752,1648.0377600000006,0.254,-8.1,69.2,0.76
2015-01-01,2763.71968,8211.872,1472.4736,0.0,-3.9,51.9,1.72
2015-01-02,2557.00704,6994.2496,1364.86976,0.254,0.5,48.1,1.83
2015-01-03,2370.11616,6767.715200000002,1277.08768,12.192,-3.9,68.2,0.82
2015-01-04,3426.3328,7305.7344,1713.1664,17.018,3.6,99.8,1.32
2015-01-05,4728.9056,8268.5056,2050.13632,2.032,-0.7,47.3,3.05
2015-01-06,3992.6688,8636.624,2455.06656,0.254,-10.4,68.5,0.92
2015-01-07,3992.6688,8579.9904,1993.50272,0.0,-10.2,66.1,2.21
2015-01-08,3482.9664,8041.9712,1897.2256,0.254,-13.8,47.9,2.23
2015-01-09,2687.26432,7277.4176,1766.96832,0.0,-5.1,66.8,2.16
2015-01-10,2296.49248,6654.448,1614.0576,0.0,-8.3,54.2,1.15
2015-01-11,2007.66112,6201.3792,1463.97856,0.0,-6.5,54.6,1.17
2015-01-12,1860.4137600000001,5691.6768,1362.03808,0.0,1.0,83.5,1.05
2015-01-13,1840.592,5493.4592,1223.2857600000002,0.0,-6.6,53.9,1.86
2015-01-14,1704.67136,5097.024,1095.8601600000004,0.254,-8.3,71.8,1.25
2015-01-15,1571.5824,4785.5392,993.9196800000001,0.254,-3.3,94.5,1.22
2015-01-16,1529.1072,4530.688,906.1376,0.0,-4.4,61.0,2.59
2015-01-17,1427.16672,4247.52,1044.8899199999996,0.254,-10.2,43.4,1.63
2015-01-18,1308.2361600000004,4020.9856,1160.9888,0.254,2.8,87.5,1.45
2015-01-19,1699.0079999999996,4389.104,1285.5827199999999,1.778,3.6,77.5,1.81
2015-01-20,1744.3148800000001,4530.688,1311.06784,0.254,-0.3,50.1,1.78
2015-01-21,1642.3744000000006,4587.3216,1115.68192,0.0,-4.2,62.6,1.14
2015-01-22,1594.23584,4530.688,1059.0483199999999,0.0,-1.5,72.1,0.99
2015-01-23,1563.0873600000002,4360.7872,1039.22656,0.0,-2.7,61.2,1.2
2015-01-24,1446.98848,4162.5696,1030.7315199999996,13.208,-0.9,91.3,1.04
2015-01-25,1396.01824,4077.6192,1019.4048,2.7939999999999996,-1.9,69.8,2.29
2015-01-26,1418.6716800000006,3879.4016,974.0979199999999,1.016,-8.5,77.8,2.09
2015-01-27,1418.6716800000006,3199.7984,957.10784,0.0,-9.6,94.6,4.22
2015-01-28,1396.01824,3256.4320000000002,923.12768,4.8260000000000005,-8.8,76.5,2.18
2015-01-29,1347.87968,3454.6496,906.1376,3.81,-8.9,72.9,0.5
2015-01-30,1296.90944,3652.8672,880.6524800000003,0.0,-1.6,90.2,1.66
2015-01-31,1248.77088,3624.5504,863.6624,0.254,-10.3,52.6,4.63
2015-02-01,1211.95904,3652.8672,841.00896,0.254,-8.3,41.6,1.89
2015-02-02,1288.4144,3482.9664,841.00896,0.0,-10.5,87.4,2.82
2015-02-03,1345.0479999999998,3341.3824,826.85056,1.016,-12.2,63.5,1.89
2015-02-04,1356.37472,3426.3328,818.3555200000002,0.254,-5.6,72.3,1.08
2015-02-05,1322.3945600000004,3511.2832,809.8604799999998,0.0,-5.1,76.1,2.53
2015-02-06,1288.4144,3681.184,914.63264,0.508,-12.0,56.9,1.56
2015-02-07,1234.61248,3794.4512,976.9296,0.0,-4.7,70.0,1.17
2015-02-08,1214.79072,3766.1344,1076.0384,9.906,-8.3,94.8,2.01
2015-02-09,1299.74112,3426.3328,1149.66208,18.034000000000002,-10.7,93.7,2.82
2015-02-10,1384.69152,3313.0656,1189.3056,7.3660000000000005,-6.8,87.2,1.64
2015-02-11,1305.4044800000001,3313.0656,1172.3155199999999,0.0,-9.5,69.1,1.63
2015-02-12,1268.5926399999996,3369.6992,1135.50368,0.0,-8.7,84.6,0.67
2015-02-13,1194.9689600000004,3398.016,1076.0384,0.0,-13.0,49.0,2.8
2015-02-14,1118.5136,3454.6496,1042.0582399999996,1.27,-12.5,77.1,1.04
2015-02-15,1194.9689600000004,3143.1648,982.59296,9.398,-10.9,75.5,4.55
2015-02-16,1155.3254399999996,3256.4320000000002,945.78112,0.508,-13.9,43.6,3.56
2015-02-17,1146.8304,3398.016,928.79104,0.0,-9.8,61.0,0.97
2015-02-18,1146.8304,3454.6496,917.4643199999999,0.0,-6.0,75.3,0.67
2015-02-19,1163.82048,3454.6496,900.47424,0.0,-5.9,76.2,1.74
2015-02-20,1143.9987199999996,3454.6496,874.98912,0.254,-11.8,43.0,2.45
2015-02-21,1095.8601600000004,3567.9168,826.85056,2.54,-8.4,72.7,1.39
2015-02-22,1104.3552,3482.9664,815.5238400000003,3.81,-0.7,91.6,0.52
2015-02-23,1078.8700800000001,3369.6992,787.20704,0.254,-7.8,49.1,2.6
2015-02-24,1039.22656,3341.3824,775.88032,0.508,-14.3,53.8,1.1
2015-02-25,1050.55328,3398.016,761.7219200000002,0.254,-4.9,60.2,1.3
2015-02-26,1053.38496,3341.3824,744.73184,0.0,-7.5,62.4,1.17
2015-02-27,1027.89984,3313.0656,707.9200000000003,0.0,-9.3,45.1,1.06
2015-02-28,991.088,3313.0656,688.09824,0.0,-10.6,56.9,0.84
2015-03-01,985.42464,3284.748800000001,642.7913599999998,1.778,-8.1,74.3,0.92
2015-03-02,1019.4048,3341.3824,639.9596799999998,2.54,-1.9,68.2,2.37
2015-03-03,1030.7315199999996,3171.4816,645.6230400000002,1.778,-3.8,48.7,1.82
2015-03-04,1047.7216,3199.7984,668.2764800000001,1.778,3.7,75.9,1.75
2015-03-05,1047.7216,3114.848,656.94976,0.0,-2.2,43.3,2.64
2015-03-06,1022.23648,3058.2144,639.9596799999998,0.254,-8.7,43.5,1.37
2015-03-07,996.75136,3086.5312,628.6329599999998,0.254,-2.9,48.7,1.44
2015-03-08,991.088,3058.2144,688.09824,0.254,-2.5,70.8,0.85
2015-03-09,991.088,3058.2144,764.5536,1.016,0.7,58.5,1.27
2015-03-10,1064.7116800000001,3114.848,1008.0780800000001,0.0,4.6,57.0,1.09
2015-03-11,1367.70144,3398.016,1444.1568,2.286,7.9,65.1,1.47
2015-03-12,1823.6019200000005,3822.768,1571.5824,0.254,0.5,39.9,3.75
2015-03-13,1925.5424,4105.936,1506.45376,0.0,-0.9,38.5,1.55
2015-03-14,2118.0966399999998,4502.371200000001,1129.84032,13.208,1.2,85.8,1.13
2015-03-15,2743.897920000001,5210.2912,1350.71136,5.587999999999999,-0.1,98.2,1.82
2015-03-16,3086.5312,5719.9936,1449.8201600000002,2.032,0.3,55.4,1.52
2015-03-17,3482.9664,6456.2304,1580.07744,3.81,0.8,72.9,2.39
2015-03-18,3992.6688,7362.368,1724.49312,1.524,-4.8,36.1,4.99
2015-03-19,4643.9552,8325.1392,1792.4534399999998,0.0,-4.5,32.3,3.42
2015-03-20,4728.9056,9089.6928,1755.6416,0.0,-4.0,65.1,0.76
2015-03-21,4757.2224000000015,9457.8112,1761.3049600000006,0.0,0.0,90.2,0.92
2015-03-22,4559.0048,9656.0288,1732.98816,0.254,-3.6,39.5,3.7
2015-03-23,4474.0544,9712.6624,1687.68128,0.0,-5.3,39.7,2.35
2015-03-24,4049.3024,9486.128,1546.0972800000006,0.254,-3.1,59.4,0.95
2015-03-25,3766.1344,9316.2272,1534.7705600000006,0.0,1.3,66.8,1.22
2015-03-26,4304.1536,9854.2464,1817.93856,10.16,6.7,91.5,1.12
2015-03-27,6314.646400000001,11609.888,2571.1654399999998,5.334,3.6,94.2,0.41
2015-03-28,6852.6656,13110.6784,2973.264,2.54,0.5,91.3,1.57
2015-03-29,6852.6656,15121.1712,3171.4816,1.524,0.0,44.4,1.32
2015-03-30,6909.2992,16395.427200000002,3199.7984,0.0,2.3,66.4,1.59
2015-03-31,6626.1312,16480.3776,3086.5312,1.016,4.2,52.9,1.38
2015-04-01,6626.1312,16820.1792,3114.848,0.254,0.5,43.8,1.49
2015-04-02,6371.28,16820.1792,3114.848,0.0,5.0,51.6,1.46
2015-04-03,6937.616,17046.7136,3398.016,0.254,12.3,65.9,1.34
2015-04-04,8211.872,18717.4048,4077.6192,7.874,5.3,67.9,2.46
2015-04-05,9089.6928,21690.6688,4502.371200000001,0.0,2.8,52.1,1.83
2015-04-06,8579.9904,22993.2416,4445.7376,0.0,2.6,76.1,1.13
2015-04-07,7985.3376,22511.856,4162.5696,0.0,2.8,90.6,0.86
2015-04-08,7277.4176,20954.432,3794.4512,4.064,0.9,83.6,1.86
2015-04-09,6965.932800000001,19708.4928,3794.4512,2.7939999999999996,1.6,96.1,2.35
2015-04-10,6824.3488,18830.672,3879.4016,4.8260000000000005,6.6,97.8,1.02
2015-04-11,6654.448,18377.6032,3822.768,3.048,9.8,51.5,2.71
2015-04-12,6258.0128,18037.8016,3709.5008,0.0,10.1,49.0,1.23
2015-04-13,5748.3104,17075.0304,3454.6496,0.254,13.4,50.3,1.85
2015-04-14,5210.2912,15744.1408,3086.5312,0.0,14.5,54.0,1.78
2015-04-15,4672.272,14356.6176,2695.75936,0.254,11.6,42.5,2.08
2015-04-16,4134.2528,12940.7776,2355.9577600000002,0.0,8.7,41.6,1.65
2015-04-17,3709.5008,11581.5712,2123.76,2.54,12.9,73.6,1.59
2015-04-18,3426.3328,10618.8,1965.18592,1.524,8.2,81.3,1.4
2015-04-19,3086.5312,9740.9792,1863.24544,0.0,7.0,72.2,1.67
2015-04-20,2944.9472,9231.2768,1871.74048,25.908,6.2,94.8,2.09
2015-04-21,4643.9552,10590.4832,2472.05664,7.3660000000000005,12.0,82.1,1.5
2015-04-22,5097.024,11694.8384,2916.6304,0.0,12.3,59.6,2.26
2015-04-23,4615.6384,12516.0256,2859.9968,0.0,6.6,58.6,2.08
2015-04-24,4275.8368,12119.5904,2573.99712,0.0,5.6,53.9,2.76
2015-04-25,3851.0848,11043.552,2222.8688,0.0,6.4,52.2,2.14
2015-04-26,3398.016,9995.8304,1970.84928,0.0,8.0,66.3,0.7
2015-04-27,3058.2144,8976.4256,1832.09696,2.7939999999999996,9.4,69.8,1.8
2015-04-28,2826.01664,8325.1392,1710.3347199999996,1.778,11.2,55.1,2.75
2015-04-29,2593.8188800000007,7702.1696,1577.24576,0.254,10.1,66.3,1.42
2015-04-30,2387.10624,7164.1504,1458.3152,0.0,9.8,72.1,1.44
2015-05-01,2208.7104,6711.0816,1359.2064,0.0,7.1,78.8,1.14
2015-05-02,2050.13632,6342.9632,1288.4144,0.0,7.6,80.1,1.22
2015-05-03,1894.39392,5748.3104,1231.7808,0.0,13.2,67.4,1.16
2015-05-04,1755.6416,5125.3408,1143.9987199999996,0.0,21.0,42.8,2.04
2015-05-05,1622.55264,4530.688,1064.7116800000001,0.0,19.3,55.6,1.59
2015-05-06,1503.62208,4190.8864,991.088,0.0,16.5,51.3,1.53
2015-05-07,1390.35488,3936.0352,906.1376,0.0,20.4,36.6,1.43
2015-05-08,1325.22624,3737.8176,773.0486400000003,0.0,10.7,73.6,1.76
2015-05-09,1257.2659199999996,3511.2832,648.4547200000002,0.0,14.5,80.8,1.41
2015-05-10,1189.3056,3199.7984,605.97952,0.0,24.7,66.0,1.79
2015-05-11,1036.39488,2973.264,552.1776,0.0,13.9,90.5,1.22
2015-05-12,911.8009599999999,2944.9472,509.7024,2.032,16.4,80.1,1.35
2015-05-13,784.37536,2687.26432,489.88064,0.0,14.3,51.7,2.18
2015-05-14,671.10816,2412.591360000001,385.10848,0.0,12.4,55.5,1.14
2015-05-15,603.1478400000002,2188.88864,334.13824000000005,0.0,13.2,61.9,0.78
2015-05-16,521.0291199999998,1985.00768,308.65312,0.0,15.6,74.7,1.0
2015-05-17,438.9104,1783.9584,261.080896,0.0,15.2,88.3,1.38
2015-05-18,348.29664,1554.59232,189.72256000000002,0.0,10.9,88.8,1.61
2015-05-19,322.8115200000001,1472.4736,141.300832,1.016,15.9,93.2,1.22
2015-05-20,331.30656,1472.4736,125.160256,0.0,14.1,57.4,2.35
2015-05-21,305.82144000000005,1455.48352,83.817728,0.0,13.6,53.9,1.2
2015-05-22,263.34624,1345.0479999999998,77.304864,0.0,16.0,45.7,1.58
2015-05-23,229.082912,1163.82048,73.906848,0.0,11.2,40.5,1.85
2015-05-24,200.482944,1047.7216,68.526656,0.0,19.7,39.9,1.72
2015-05-25,165.370112,942.94944,68.809824,0.0,21.9,56.6,1.54
2015-05-26,140.451328,829.6822400000003,71.35833600000002,0.0,24.5,61.9,2.03
2015-05-27,123.744416,555.0092800000001,83.53456000000001,0.0,24.9,69.9,2.25
2015-05-28,112.134528,668.2764800000001,97.126624,9.146,22.7,77.9,1.72
2015-05-29,104.488992,707.9200000000003,99.1088,0.0,18.2,85.0,1.25
2015-05-30,94.294944,671.10816,80.136544,0.0,22.4,72.3,1.82
2015-05-31,224.269056,665.4448,195.952256,26.416,15.5,93.1,1.4
2015-06-01,818.3555200000002,883.48416,481.3856,29.718000000000004,8.6,98.4,1.69
2015-06-02,2712.74944,2271.00736,1512.1171199999999,32.258,8.2,97.2,1.2
2015-06-03,3596.2336,3539.6,2273.83904,0.0,10.4,86.6,0.93
2015-06-04,3058.2144,5521.776,2477.7200000000007,0.0,11.7,79.5,0.99
2015-06-05,2775.0464,6597.8144,2242.69056,0.0,12.9,81.5,1.24
2015-06-06,2460.72992,6597.8144,1891.56224,1.524,14.6,83.6,0.92
2015-06-07,2038.8096,5946.528,1551.76064,0.254,14.2,61.2,1.23
2015-06-08,1622.55264,5068.7072,1299.74112,0.0,18.5,68.5,2.05
2015-06-09,1316.7312,4275.8368,1078.8700800000001,0.0,21.3,82.1,1.52
2015-06-10,1135.50368,3652.8672,931.62272,0.0,21.3,67.6,1.19
2015-06-11,911.8009599999999,3086.5312,804.1971199999997,0.0,24.8,54.2,1.68
2015-06-12,733.40512,2766.55136,702.2566400000003,0.0,22.0,66.2,0.92
2015-06-13,586.1577599999998,2347.46272,617.30624,0.0,23.1,67.3,1.23
2015-06-14,461.56384,1866.07712,506.87072,0.0,18.4,64.4,1.17
2015-06-15,433.24704,1591.40416,416.25696,7.874,14.0,88.5,1.08
2015-06-16,498.37568000000016,1441.32512,385.10848,0.254,16.4,95.3,0.58
2015-06-17,438.9104,1313.89952,336.96992,0.0,17.5,67.5,0.92
2015-06-18,365.28672,1243.10752,291.66304,0.0,18.2,66.0,1.2
2015-06-19,308.65312,1172.3155199999999,237.294784,0.254,19.9,73.9,1.2
2015-06-20,244.090816,1093.0284800000004,177.263168,0.508,16.9,73.9,1.18
2015-06-21,699.4249599999997,1379.02816,328.47488,31.241999999999997,18.1,98.6,0.86
2015-06-22,1789.6217600000002,1577.24576,325.6432,0.0,20.6,84.3,0.93
2015-06-23,1934.03744,1727.3248,379.44512000000003,0.508,23.1,83.3,1.21
2015-06-24,1682.01792,1939.7008,419.08864000000005,0.0,21.9,61.8,1.36
2015-06-25,1503.62208,2262.5123200000007,399.26688,0.0,19.6,75.0,0.76
2015-06-26,1316.7312,2406.928,339.8016,0.254,17.0,74.1,0.87
2015-06-27,1107.18688,2307.8192,311.4848,2.286,16.4,79.3,0.98
2015-06-28,1684.8496,2944.9472,634.2963199999998,46.228,12.9,98.5,2.18
2015-06-29,2421.0864,3624.5504,801.36544,0.254,16.5,89.7,0.63
2015-06-30,2030.3145600000007,4049.3024,917.4643199999999,0.0,19.5,80.2,0.88
2015-07-01,1823.6019200000005,4389.104,985.42464,13.208,19.0,93.3,1.2
2015-07-02,1863.24544,4360.7872,988.25632,0.0,20.7,74.3,0.95
2015-07-03,1662.1961600000006,4020.9856,945.78112,0.0,19.3,67.9,0.7
2015-07-04,1432.8300800000006,3596.2336,857.99904,0.254,18.0,85.3,0.33
2015-07-05,1268.5926399999996,3256.4320000000002,739.06848,0.254,21.2,78.4,0.69
2015-07-06,1138.33536,3001.5808,659.7814400000002,0.0,22.1,78.9,0.75
2015-07-07,1033.5632,2780.70976,591.8211200000002,0.0,23.7,84.1,1.29
2015-07-08,957.10784,2551.34368,512.53408,0.0,24.4,78.2,1.11
2015-07-09,849.5039999999998,2279.5024,438.9104,10.414000000000001,18.5,78.6,0.85
2015-07-10,1081.70176,2287.99744,495.544,2.54,20.6,82.8,0.63
2015-07-11,985.42464,2137.9184,427.58368,0.0,22.7,70.1,0.68
2015-07-12,821.1872000000003,2027.48288,402.09856,0.0,24.9,72.1,0.77
2015-07-13,693.7616,1897.2256,359.62336,0.0,21.1,81.5,0.92
2015-07-14,597.4844800000002,1834.9286399999999,319.97984,0.254,21.3,89.2,1.21
2015-07-15,532.3558400000002,1772.6316800000006,311.4848,4.8260000000000005,21.8,92.3,0.67
2015-07-16,444.57376,1633.87936,285.99968,0.0,16.3,77.9,0.85
2015-07-17,373.78176,1478.13696,254.001696,0.0,18.8,78.7,0.88
2015-07-18,319.97984,1370.5331199999996,251.170016,3.556,21.2,88.4,1.0
2015-07-19,297.3264000000001,1279.91936,248.055168,0.0,26.6,79.3,0.99
2015-07-20,246.072992,1175.1472,220.58787200000003,0.0,26.1,75.1,0.8
2015-07-21,198.2176,1064.7116800000001,202.748288,0.0,21.4,89.0,0.84
2015-07-22,161.688928,996.75136,170.46713599999995,0.0,21.2,73.7,1.2
2015-07-23,132.80579200000003,877.8208,148.380032,0.0,20.6,73.3,0.8
2015-07-24,142.15033599999995,801.36544,143.566176,9.398,19.8,77.9,0.82
2015-07-25,193.120576,756.0585599999997,120.06323200000001,0.0,16.8,92.3,0.99
2015-07-26,322.8115200000001,722.0784,117.797888,0.254,20.0,92.2,0.71
2015-07-27,365.28672,682.43488,114.966208,0.0,20.7,93.2,0.7
2015-07-28,253.15219199999999,622.9696,102.223648,0.0,23.3,83.6,0.78
2015-07-29,190.005728,501.20736,89.19792,0.0,25.7,76.6,0.58
2015-07-30,154.609728,535.1875200000002,83.25139200000002,0.762,26.1,82.2,1.06
2015-07-31,143.566176,523.8608,67.677152,0.0,24.0,71.2,0.91
2015-08-01,124.59392,498.37568000000016,53.801919999999996,0.762,22.5,74.4,0.81
2015-08-02,116.665216,475.72224000000006,52.669248,0.0,22.8,63.4,0.94
2015-08-03,100.52464,430.41535999999996,49.5544,0.0,25.8,66.2,1.31
2015-08-04,167.635456,419.08864000000005,48.70489600000001,2.54,22.7,89.9,0.63
2015-08-05,181.793856,430.41535999999996,38.510848,0.0,21.6,72.1,0.95
2015-08-06,148.380032,393.60352,33.696992,0.0,19.9,72.0,0.79
2015-08-07,118.93056000000001,359.62336,36.811840000000004,0.0,18.1,80.4,0.98
2015-08-08,94.86128000000001,382.2768,46.439552,0.0,18.4,77.3,0.75
2015-08-09,77.02169599999998,421.92032,27.467296,0.0,16.8,89.1,0.88
2015-08-10,58.89894399999999,385.10848,26.617791999999998,0.0,20.8,76.7,0.96
2015-08-11,139.88499199999998,390.77184000000005,51.253408,25.4,19.6,97.8,1.31
2015-08-12,200.482944,407.76192000000003,42.758368,0.0,22.7,80.6,0.82
2015-08-13,136.77014400000002,379.44512000000003,29.449472,0.0,20.2,79.5,0.79
2015-08-14,97.69296,353.96000000000015,25.201952,0.0,22.0,72.3,0.87
2015-08-15,74.190016,362.45504000000005,35.112832,18.546,23.7,78.3,0.77
2015-08-16,53.801919999999996,362.45504000000005,29.449472,0.0,23.7,86.4,0.81
2015-08-17,45.873216000000006,322.8115200000001,38.22768000000001,0.0,25.2,78.3,0.65
2015-08-18,38.794016000000006,283.168,191.704736,0.0,25.6,79.6,0.72
2015-08-19,34.263328,255.41753599999998,170.750304,0.0,25.9,75.6,1.19
2015-08-20,29.732640000000004,219.738368,41.908864,0.0,22.8,93.0,1.47
2015-08-21,151.49488,285.99968,61.73062400000001,44.45,23.4,96.1,0.85
2015-08-22,407.76192000000003,410.5936,49.5544,0.254,21.0,93.0,0.92
2015-08-23,294.4947200000001,461.56384,49.271232,6.858,20.0,99.7,0.74
2015-08-24,250.886848,535.1875200000002,200.199776,0.508,21.8,95.3,0.7
2015-08-25,233.896768,521.0291199999998,92.0296,0.0,22.3,93.2,1.1
2015-08-26,220.021536,523.8608,28.3168,0.0,22.8,87.5,0.64
2015-08-27,193.97008,492.71232,13.308895999999999,0.0,20.4,73.8,0.9
2015-08-28,164.52060799999995,464.39552,107.88700800000001,0.0,18.6,81.0,0.67
2015-08-29,139.318656,436.07872000000003,93.162272,0.0,19.8,79.9,0.56
2015-08-30,117.51472,404.93024,18.122752,0.0,22.3,78.4,0.7
2015-08-31,97.69296,362.45504000000005,10.194048,0.0,23.9,76.7,0.83
2015-09-01,68.526656,314.31648,7.0792,0.0,20.3,82.0,0.88
2015-09-02,52.669248,281.75216,6.796032,0.0,23.1,80.4,0.53
2015-09-03,37.661344,229.36607999999998,8.49504,0.0,23.0,85.2,0.73
