DateTime,Holcombe_Discharge,BroadRiverShoal_Discharge,BroadRiverCarlisle_Discharge,EnoreeRiver_Discharge,TygerRiver_Discharge,Calhoun_Precipitation
2014-10-01,0.0,38488.0,41035.0,5631.7,7669.3,0.0
2014-10-02,0.0,34526.0,39054.0,5433.6,7499.5,0.0
2014-10-03,0.0,26234.1,29998.0,5150.6,7075.0,2.0000000000000004
2014-10-04,0.0,34526.0,35092.0,4980.8,6933.5,0.0
2014-10-05,0.0,50374.0,55185.0,6395.8,8235.300000000001,0.0
2014-10-06,0.0,29998.0,35375.0,5999.6,8376.800000000001,0.0
2014-10-07,0.0,24819.1,27847.2,5150.6,7499.5,0.0
2014-10-08,0.0,33960.0,35941.0,4867.6,6820.3,0.0
2014-10-09,0.0,27451.0,32262.0,4782.7,6622.2,0.0
2014-10-10,0.0,22555.1,25441.7,4867.6,6395.8,0.0
2014-10-11,0.0,37356.0,38488.0,4726.1,6141.1,0.30000000000000004
2014-10-12,0.0,44714.0,48110.0,5178.9000000000015,6254.3,4.599999999999998
2014-10-13,0.0,29149.0,34243.0,5150.6,6650.5,0.6
2014-10-14,0.0,61128.0,62543.0,10838.9,9423.9,11.1
2014-10-15,0.0,73863.0,76410.0,11631.3,11970.9,1.0
2014-10-16,0.0,107257.0,113483.0,27026.5,24621.0,0.4
2014-10-17,0.0,91409.0,98767.0,12848.2,21366.5,0.0
2014-10-18,0.0,64524.0,73580.0,8829.6,16329.1,0.0
2014-10-19,0.0,52638.0,55751.0,7471.2,13272.7,0.0
2014-10-20,0.0,49242.0,53204.0,6763.7,11348.3,0.0
2014-10-21,0.0,32545.0,38205.0,6282.6,10074.8,0.0
2014-10-22,0.0,27649.1,31130.0,6112.8,9140.9,0.0
2014-10-23,0.0,47544.0,49525.0,5914.7,8603.2,0.0
2014-10-24,0.0,45846.0,50374.0,5688.3,8037.2,0.0
2014-10-25,0.0,42450.0,45846.0,5546.8,7725.900000000002,0.0
2014-10-26,0.0,43016.0,45846.0,5546.8,7725.900000000002,0.0
2014-10-27,0.0,42167.0,45846.0,5490.2,7442.900000000002,0.0
2014-10-28,0.0,27196.3,31979.0,5377.0,7358.0,0.0
2014-10-29,0.0,35375.0,36790.0,5377.0,7159.900000000002,0.0
2014-10-30,0.0,34526.0,37922.0,5292.1,6961.8,0.0
2014-10-31,0.0,40469.0,44997.0,5150.6,6848.6,0.7
2014-11-01,0.0,38771.0,43016.0,5377.0,7188.2,12.299999999999995
2014-11-02,0.0,35092.0,40186.0,5631.7,7386.3,0.1
2014-11-03,0.0,37356.0,41601.0,6678.8,7329.7,0.2
2014-11-04,0.0,43865.0,45280.0,5829.8,7103.3,0.1
2014-11-05,0.0,45563.0,49808.0,5433.6,6593.900000000002,0.0
2014-11-06,0.0,30564.0,35658.0,5405.3,6480.7,1.3000000000000005
2014-11-07,0.0,36507.0,38205.0,5405.3,6905.2,0.0
2014-11-08,0.0,39054.0,43299.0,5490.2,7018.400000000002,0.0
2014-11-09,0.0,41884.0,44148.0,5405.3,7499.5,0.0
2014-11-10,0.0,35941.0,40752.0,5377.0,7556.1,0.0
2014-11-11,0.0,33111.0,36507.0,5405.3,7442.900000000002,0.0
2014-11-12,0.0,33394.0,36790.0,5433.6,7216.5,0.0
2014-11-13,0.0,40469.0,42450.0,5461.9000000000015,7386.3,0.0
2014-11-14,0.0,32545.0,38488.0,5377.0,7358.0,0.2
2014-11-15,0.0,40186.0,41601.0,5348.7,6933.5,0.0
2014-11-16,0.0,48393.0,53204.0,5320.4000000000015,6820.3,0.0
2014-11-17,0.0,39054.0,43016.0,5490.2,7188.2,20.7
2014-11-18,0.0020269020138888893,45563.0,49525.0,7499.5,9791.8,0.0
2014-11-19,2.7430555555555556e-07,47827.0,51223.0,11970.9,13555.7,0.0
2014-11-20,5.105649999999997e-05,46412.0,50374.0,7952.3,11093.6,0.0
2014-11-21,0.0,46129.0,49808.0,6678.8,9367.3,0.0
2014-11-22,1.371527777777778e-06,44431.0,48110.0,6226.0,8716.4,0.0
2014-11-23,0.513422886472222,42733.0,47261.0,6509.0,9112.6,51.80000000000004
2014-11-24,0.2040200658263885,88296.0,84617.0,17970.5,20093.0,0.0
2014-11-25,0.1206134483819446,177724.0,199798.0,39620.0,40186.0,8.500000000000004
2014-11-26,1.1127721278263885,137255.0,154801.0,18876.1,32828.0,24.799999999999994
2014-11-27,0.5364953260138894,135557.0,150839.0,21281.6,32828.0,0.1
2014-11-28,0.3117850267499989,107823.0,119709.0,16187.6,25809.6,0.0
2014-11-29,0.2303973049236112,76410.0,84900.0,11659.6,19611.9,0.0
2014-11-30,0.2293717942152777,69335.0,74429.0,10018.2,16414.0,0.0
2014-12-01,0.2279233832222224,67637.0,72448.0,9225.8,14291.5,0.0
2014-12-02,0.2408300483958329,62543.0,67920.0,8744.7,12933.1,0.0
2014-12-03,0.26066786352777715,64241.0,67920.0,8348.5,12140.7,0.2
2014-12-04,0.2693878854374993,79806.0,83768.0,8122.1,11801.1,0.1
2014-12-05,0.3094864437083341,78391.0,85749.0,7952.3,11687.9,4.699999999999998
2014-12-06,0.3470617412777787,63675.0,67920.0,8008.900000000002,11659.6,3.7000000000000015
2014-12-07,0.31207817040972224,65373.0,71599.0,8603.2,12310.5,0.1
2014-12-08,0.2860042607986108,54053.0,58864.0,9395.6,12480.3,0.0
2014-12-09,0.2954956871041666,53770.0,58015.0,8207.0,11546.4,0.0
2014-12-10,0.2804961022569441,46978.0,50374.0,7782.5,10895.5,0.0
2014-12-11,0.26028179071527746,49525.0,51789.0,7584.400000000002,10669.1,0.0
2014-12-12,0.2535904117083328,53204.0,56883.0,7358.0,10442.7,0.0
2014-12-13,0.1833874713819448,51223.0,54619.0,7216.5,10046.5,0.0
2014-12-14,0.0044313375277777785,48110.0,51506.0,7159.900000000002,10018.2,0.0
2014-12-15,0.008656532597222205,63675.0,65090.0,7046.7,10074.8,0.0
2014-12-16,0.026788704131944445,61977.0,68486.0,7103.3,10018.2,5.199999999999998
2014-12-17,0.015874120291666644,60845.0,61411.0,7159.900000000002,10471.0,0.0
2014-12-18,0.00905818256249998,52072.0,60279.0,7244.8,10810.6,0.0
2014-12-19,0.009824479743055538,35092.0,38205.0,7046.7,10838.9,0.0
2014-12-20,0.014239005583333313,52355.0,53770.0,6990.1,10754.0,2.3000000000000007
2014-12-21,0.015966275736111108,55468.0,61128.0,7103.3,10754.0,0.1
2014-12-22,0.02748437874305555,44431.0,49525.0,7216.5,11037.0,12.499999999999995
2014-12-23,0.10489649671527793,58298.0,60279.0,7697.6,11603.0,8.599999999999994
2014-12-24,2.424506126979168,79523.0,88862.0,14461.3,20319.4,24.300000000000054
2014-12-25,1.0360051395208327,166121.0,182252.0,53770.0,49808.0,0.0
2014-12-26,0.4663448451388894,142915.0,162725.0,35092.0,45280.0,0.0
2014-12-27,0.26352096174999906,103861.0,116030.0,18027.1,29432.0,0.0
2014-12-28,0.2761513408888891,70467.0,76410.0,14461.3,22979.6,4.9
2014-12-29,2.8113314991250005,86032.0,102446.0,17574.3,27507.6,19.600000000000012
2014-12-30,1.329177819152776,92258.0,101314.0,19017.6,28583.0,3.1000000000000014
2014-12-31,0.7948685835972213,93673.0,101031.0,15508.4,23319.2,0.0
2015-01-01,0.5083224471736109,80372.0,88862.0,12848.2,19498.7,0.0
2015-01-02,0.4405848434444445,73863.0,81504.0,11886.0,17517.7,9.299999999999992
2015-01-03,1.1733965243541675,68203.0,73580.0,12112.4,18423.3,10.099999999999998
2015-01-04,1.8896668934097225,99050.0,104427.0,24338.0,32545.0,5.4999999999999964
2015-01-05,1.0535399171526314,200647.0,215080.0,46978.0,53770.0,0.2
2015-01-06,0.4026033792673603,170649.0,194704.0,42450.0,58581.0,0.0
2015-01-07,0.0,134142.0,149990.0,22272.1,40469.0,0.0
2015-01-08,0.0,103012.0,112351.0,17461.100000000002,28866.0,0.0
2015-01-09,0.0,94805.0,101880.0,14857.5,23658.8,0.0
2015-01-10,0.0,88579.0,95371.0,13555.7,20800.5,0.0
2015-01-11,0.5415530965868061,80938.0,87730.0,12593.5,19102.5,6.1999999999999975
2015-01-12,1.3163420168159723,103012.0,111785.0,17234.7,27932.1,25.100000000000023
2015-01-13,0.2430665897395833,121973.0,137538.0,25017.2,35658.0,0.8999999999999999
2015-01-14,0.0,102729.0,112634.0,18338.4,27762.3,0.1
2015-01-15,0.0,97635.0,106408.0,15112.2,23319.2,0.0
2015-01-16,0.0,82070.0,89145.0,13753.8,20885.4,0.0
2015-01-17,0.0,72165.0,77259.0,12876.5,19215.7,0.0
2015-01-18,0.0,63675.0,67354.0,12282.2,18225.2,0.0
2015-01-19,0.0,70184.0,73297.0,11744.5,17461.100000000002,0.0
2015-01-20,0.0,69901.0,75278.0,11376.6,16838.5,0.0
2015-01-21,0.0,55468.0,58581.0,11291.7,16300.8,0.0
2015-01-22,0.0,63392.0,64241.0,10923.8,15819.7,0.0
2015-01-23,0.0,69901.0,74995.0,10838.9,15819.7,18.700000000000024
2015-01-24,0.0,90560.0,92541.0,14036.8,22696.6,2.9000000000000012
2015-01-25,0.0,120275.0,135274.0,23432.4,32262.0,0.0
2015-01-26,0.0,74429.0,84051.0,16612.100000000002,25470.0,0.0
2015-01-27,0.1646537959791669,75844.0,79806.0,13951.9,21451.4,0.0
2015-01-28,0.31793692519791805,76127.0,82636.0,12621.8,19300.6,0.0
2015-01-29,0.2812887508055573,58581.0,62826.0,11772.8,17913.9,0.0
2015-01-30,0.2622128059583322,79523.0,82636.0,11376.6,17036.600000000002,0.0
2015-01-31,0.1993437906111109,67920.0,74995.0,11178.5,16442.3,0.0
2015-02-01,0.2153694273020827,63675.0,65373.0,10838.9,15480.1,4.5
2015-02-02,1.9353285774340323,57166.0,62543.0,12961.4,17829.0,18.4
2015-02-03,0.9147568243333359,72448.0,74429.0,23432.4,25187.0,0.0
2015-02-04,0.8214994400416695,84617.0,91126.0,17772.4,23772.0,0.0
2015-02-05,0.8252967254791663,80089.0,86598.0,14376.4,20998.6,0.0
2015-02-06,0.7210510418923581,68486.0,74146.0,13131.2,19244.0,0.0
2015-02-07,0.6549958582291627,59713.0,61411.0,12338.8,18055.4,0.0
2015-02-08,0.654746606930551,71033.0,72731.0,11801.1,17291.3,0.0
2015-02-09,0.7436734491666639,68486.0,73297.0,11857.7,17206.4,12.199999999999989
2015-02-10,0.8161102060905905,59430.0,60562.0,12848.2,20262.8,0.30000000000000004
2015-02-11,0.4081100500243047,93673.0,99050.0,15310.3,22272.1,0.0
2015-02-12,0.3832293205486104,74429.0,78108.0,12933.1,19583.6,0.0
2015-02-13,0.3588816267569435,69335.0,74429.0,11829.4,17942.2,0.0
2015-02-14,0.3556439916770822,65656.0,68486.0,11376.6,17064.9,0.0
2015-02-15,0.30485876140625234,60279.0,63675.0,10980.4,16414.0,0.0
2015-02-16,0.28123249269791617,42733.0,45280.0,10782.3,15706.5,0.1
2015-02-17,0.4271540297256957,54336.0,54053.0,11348.3,16414.0,8.500000000000002
2015-02-18,0.479950699,74146.0,77542.0,14885.8,20404.3,5.199999999999997
