param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 dist 	  wgt 
1.760511 	11.867664 	21494.719526 	0.004952 	0.001062 	0.000010 	0.947157 	0.000000 	
0.768987 	-3.931613 	20883.307070 	0.004181 	0.002715 	0.000007 	0.934434 	0.000000 	
0.654665 	12.511512 	21064.140018 	0.000161 	0.001875 	0.000009 	0.958303 	0.000000 	
1.362560 	6.294067 	20802.815004 	0.003496 	0.002706 	0.000006 	0.878734 	0.013694 	
1.419917 	9.735317 	19590.850939 	0.005436 	0.003229 	0.000006 	0.784468 	0.000000 	
1.296708 	3.092354 	21710.563439 	0.001068 	0.005679 	0.000006 	0.896275 	0.000000 	
1.573374 	12.267139 	20560.360391 	0.003477 	0.006968 	0.000013 	0.825415 	0.000000 	
1.614266 	5.868452 	20419.565988 	0.004371 	0.000888 	0.000004 	0.893207 	0.009462 	
1.326896 	9.027648 	20594.321298 	0.002811 	0.006437 	0.000001 	0.907104 	0.000000 	
1.355997 	7.317508 	20739.447797 	0.003948 	0.002071 	0.000007 	0.876909 	0.012818 	
1.723632 	12.178826 	21092.317396 	0.004424 	0.003472 	0.000014 	0.909655 	0.000000 	
2.089637 	11.251568 	21002.924245 	0.002035 	0.001455 	0.000011 	0.888653 	0.000000 	
1.985385 	12.077031 	19535.508234 	0.002681 	0.002052 	0.000006 	0.782356 	0.000000 	
2.136571 	5.056814 	21111.334689 	0.001231 	0.001349 	0.000001 	0.885170 	0.000000 	
1.093624 	4.215653 	20915.005818 	0.001030 	0.002272 	0.000001 	0.881570 	0.015478 	
0.329033 	-4.121086 	18876.416299 	0.000057 	0.004403 	0.000003 	0.934964 	0.000000 	
1.344471 	10.631564 	21155.492773 	0.006916 	0.001939 	0.000009 	0.912176 	0.000000 	
1.692158 	-1.595375 	21512.714271 	0.001171 	0.007784 	0.000000 	0.920884 	0.000000 	
0.860901 	-0.479407 	20857.768391 	0.002414 	0.002514 	0.000008 	0.897161 	0.000000 	
1.902637 	8.310648 	19271.060367 	0.002415 	0.003574 	0.000011 	0.763247 	0.000000 	
0.316613 	7.100943 	18377.694090 	0.000078 	0.005718 	0.000013 	0.900527 	0.000000 	
1.548034 	11.195126 	21738.142444 	0.000091 	0.000527 	0.000018 	0.913870 	0.000000 	
1.574332 	0.053573 	20587.366850 	0.002128 	0.004227 	0.000004 	0.845348 	0.011045 	
1.171073 	8.452397 	20512.784657 	0.001714 	0.000505 	0.000007 	0.861162 	0.010289 	
1.453750 	9.629475 	21277.859777 	0.001301 	0.002643 	0.000006 	0.895648 	0.024072 	
2.039398 	9.324480 	22265.580416 	0.002247 	0.005673 	0.000004 	0.907835 	0.000000 	
1.952805 	6.768264 	21883.946180 	0.003345 	0.003160 	0.000009 	0.966195 	0.058599 	
0.847647 	4.364383 	21526.273292 	0.003708 	0.003781 	0.000010 	0.955734 	0.000000 	
1.733821 	7.557510 	21055.724730 	0.001893 	0.001069 	0.000005 	0.889871 	0.018222 	
0.985940 	-1.566996 	20466.002366 	0.001550 	0.002717 	0.000002 	0.857770 	0.000000 	
1.786470 	7.981391 	21379.135279 	0.004644 	0.004204 	0.000006 	0.911813 	0.027509 	
1.635788 	9.129926 	21652.449672 	0.003515 	0.002393 	0.000001 	0.903696 	0.040703 	
2.637404 	3.507795 	22247.549917 	0.003744 	0.005495 	0.000001 	0.953621 	0.000000 	
1.942807 	7.656185 	19714.867134 	0.002015 	0.003375 	0.000002 	0.786582 	0.005881 	
1.267699 	9.427579 	21139.585870 	0.002342 	0.000532 	0.000007 	0.897197 	0.020197 	
1.525146 	3.991069 	21376.603197 	0.002370 	0.000064 	0.000010 	0.910940 	0.027396 	
1.300087 	9.854475 	21468.640978 	0.002479 	0.004159 	0.000007 	0.870853 	0.031168 	
1.373953 	3.919995 	20372.928574 	0.003289 	0.001708 	0.000001 	0.845948 	0.009095 	
1.752282 	12.231412 	19253.111311 	0.002229 	0.001912 	0.000001 	0.811150 	0.000000 	
2.232132 	3.785367 	21134.806585 	0.001888 	0.004140 	0.000001 	0.870411 	0.000000 	
1.474369 	0.086210 	22247.295947 	0.002113 	0.004992 	0.000001 	0.955629 	0.112266 	
2.510969 	4.435063 	20254.777972 	0.002485 	0.002445 	0.000014 	0.869775 	0.000000 	
1.413616 	1.445078 	21654.755385 	0.001957 	0.002866 	0.000005 	0.943709 	0.040839 	
1.118581 	8.090989 	21654.245927 	0.006354 	0.000718 	0.000004 	0.908849 	0.000000 	
2.278059 	8.290562 	21241.776553 	0.005673 	0.005085 	0.000005 	0.913035 	0.000000 	
1.245738 	3.116973 	21446.008518 	0.001504 	0.002225 	0.000005 	0.902263 	0.030144 	
1.981188 	4.678880 	22155.832447 	0.000868 	0.000069 	0.000006 	0.959425 	0.094254 	
2.861993 	8.830039 	20934.620421 	0.000363 	0.001041 	0.000002 	0.876972 	0.000000 	
1.395124 	7.111328 	21046.385603 	0.002232 	0.002790 	0.000003 	0.905454 	0.018017 	
1.525707 	10.917593 	20148.704216 	0.002826 	0.004842 	0.000011 	0.850321 	0.000000 	
1.509715 	0.557010 	20900.076418 	0.004705 	0.004253 	0.000010 	0.891039 	0.015252 	
1.231144 	11.393681 	19981.431386 	0.000282 	0.001490 	0.000007 	0.830023 	0.000000 	
2.671709 	9.770539 	22060.146114 	0.003540 	0.000282 	0.000003 	0.912712 	0.000000 	
0.961982 	4.055005 	20607.225821 	0.002754 	0.003573 	0.000008 	0.853262 	0.011230 	
1.981244 	9.485200 	21808.851154 	0.004374 	0.002758 	0.000003 	0.927743 	0.051933 	
1.688476 	11.257773 	20889.558500 	0.001861 	0.001794 	0.000005 	0.869213 	0.000000 	
1.380096 	10.659164 	20513.343092 	0.002818 	0.005735 	0.000001 	0.849483 	0.000000 	
2.006325 	4.606302 	20647.020850 	0.004672 	0.007045 	0.000005 	0.842480 	0.000000 	
1.108950 	1.431275 	20507.469863 	0.001332 	0.000047 	0.000017 	0.854890 	0.000000 	
1.459599 	2.163985 	21800.427182 	0.001000 	0.003576 	0.000003 	0.958179 	0.051190 	
2.741111 	9.072796 	20811.562386 	0.003128 	0.005847 	0.000009 	0.894064 	0.000000 	
1.319884 	4.129388 	20691.383962 	0.000426 	0.001958 	0.000004 	0.851779 	0.012200 	
1.853683 	4.330028 	21568.884448 	0.004106 	0.002787 	0.000001 	0.963679 	0.035904 	
0.934285 	9.429044 	21507.065447 	0.002203 	0.002327 	0.000011 	0.948634 	0.000000 	
2.244492 	11.151739 	21646.353336 	0.004983 	0.001524 	0.000003 	0.938187 	0.000000 	
0.933495 	7.808986 	19950.089805 	0.002282 	0.007714 	0.000004 	0.839774 	0.000000 	
1.520350 	5.368129 	21308.680056 	0.002776 	0.005854 	0.000002 	0.925265 	0.000000 	
1.298234 	6.449074 	21386.285391 	0.000951 	0.005057 	0.000000 	0.886944 	0.000000 	
2.473121 	9.698238 	21200.098465 	0.000825 	0.000827 	0.000004 	0.917572 	0.000000 	
1.170028 	5.499500 	20416.043661 	0.001521 	0.000609 	0.000002 	0.842392 	0.009433 	
1.243959 	5.567339 	21505.502303 	0.002295 	0.000169 	0.000008 	0.912499 	0.032765 	
1.121592 	5.284025 	20532.765496 	0.003670 	0.003068 	0.000002 	0.875981 	0.010468 	
1.760505 	7.413345 	21424.663149 	0.000442 	0.000636 	0.000003 	0.893643 	0.029268 	
1.703177 	0.157992 	20764.000019 	0.003515 	0.003803 	0.000004 	0.873754 	0.013174 	
1.100382 	8.863093 	20879.001598 	0.002673 	0.003031 	0.000010 	0.927497 	0.000000 	
1.538229 	3.455737 	21381.115450 	0.005513 	0.004044 	0.000002 	0.882092 	0.000000 	
1.645571 	0.447996 	20964.920875 	0.000389 	0.003722 	0.000005 	0.855892 	0.016413 	
0.611427 	0.985866 	20305.015534 	0.004008 	0.000184 	0.000006 	0.890333 	0.008617 	
2.149831 	9.080635 	22269.912995 	0.001311 	0.002749 	0.000002 	0.950245 	0.000000 	
1.909378 	9.765548 	20302.450082 	0.002349 	0.001787 	0.000007 	0.819569 	0.008605 	
0.670097 	15.207257 	21316.552141 	0.000010 	0.005432 	0.000004 	0.943715 	0.000000 	
1.700318 	8.079302 	18338.743961 	0.004087 	0.002916 	0.000006 	0.718825 	0.002086 	
1.891935 	7.493112 	20970.351820 	0.005138 	0.004493 	0.000001 	0.936117 	0.000000 	
2.001778 	7.437540 	21615.331809 	0.003499 	0.001886 	0.000006 	0.912834 	0.000000 	
1.097583 	-5.902266 	21578.075144 	0.005120 	0.003578 	0.000003 	0.960293 	0.000000 	
2.441702 	10.076405 	20562.069119 	0.001405 	0.001954 	0.000010 	0.861511 	0.000000 	
2.189896 	5.807206 	20566.908673 	0.006394 	0.001088 	0.000003 	0.882074 	0.000000 	
1.178093 	15.022014 	21676.733066 	0.005196 	0.001902 	0.000007 	0.959496 	0.000000 	
1.768751 	5.824317 	20285.909625 	0.003175 	0.001946 	0.000001 	0.852323 	0.008474 	
0.858075 	0.269631 	20704.418950 	0.002990 	0.000852 	0.000004 	0.933431 	0.012389 	
1.355243 	1.755412 	20966.068888 	0.003969 	0.003034 	0.000012 	0.894904 	0.000000 	
0.739035 	12.746710 	20618.508141 	0.001883 	0.002327 	0.000002 	0.933575 	0.000000 	
1.639732 	1.356087 	20724.622837 	0.002711 	0.005841 	0.000007 	0.861550 	0.000000 	
1.578168 	7.406603 	19138.642543 	0.003189 	0.000869 	0.000002 	0.760397 	0.004439 	
1.748234 	-1.764943 	19602.994415 	0.003978 	0.002466 	0.000003 	0.804049 	0.000000 	
1.152299 	-2.638450 	20934.887136 	0.002057 	0.003956 	0.000001 	0.894161 	0.000000 	
1.320236 	9.947409 	21057.893445 	0.003590 	0.002689 	0.000013 	0.923137 	0.000000 	
1.296566 	14.730405 	21233.542071 	0.000682 	0.002490 	0.000003 	0.904411 	0.000000 	
1.659938 	4.181833 	18615.632398 	0.006333 	0.003280 	0.000006 	0.733585 	0.000000 	
1.782605 	2.711496 	21133.715643 	0.000788 	0.002062 	0.000006 	0.884964 	0.051644 	
1.442271 	14.828918 	20991.702667 	0.005667 	0.002184 	0.000004 	0.899378 	0.000000 	
2.129716 	9.159117 	21437.166629 	0.001660 	0.000072 	0.000011 	0.905355 	0.000000 	
1.786380 	-2.119872 	21003.938452 	0.001324 	0.002562 	0.000003 	0.899547 	0.000000 	
1.157965 	10.069691 	21011.806049 	0.000193 	0.004933 	0.000004 	0.904519 	0.000000 	
0.938364 	12.073833 	20855.860291 	0.003847 	0.000878 	0.000004 	0.882019 	0.000000 	
1.391323 	3.116269 	21243.305679 	0.001222 	0.003886 	0.000005 	0.917878 	0.059617 	
2.302607 	7.020121 	20732.147079 	0.005069 	0.000264 	0.000006 	0.854647 	0.000000 	
1.196918 	-6.780774 	21295.410172 	0.001097 	0.002781 	0.000005 	0.891322 	0.000000 	
1.603901 	2.134374 	19500.954538 	0.005908 	0.003837 	0.000001 	0.778327 	0.000000 	
1.940107 	11.491443 	21464.604710 	0.004105 	0.001273 	0.000008 	0.900136 	0.000000 	
0.869667 	2.556862 	19398.867942 	0.002981 	0.001976 	0.000008 	0.791222 	0.017595 	
1.202763 	-1.274640 	20286.215713 	0.003820 	0.005206 	0.000009 	0.838488 	0.000000 	
1.367476 	-2.638989 	20522.707563 	0.003273 	0.000542 	0.000005 	0.844984 	0.000000 	
1.282774 	10.685945 	21031.457821 	0.004610 	0.001542 	0.000005 	0.900921 	0.000000 	
1.529690 	6.110139 	21016.373817 	0.005312 	0.003494 	0.000008 	0.880262 	0.000000 	
2.017848 	0.199171 	21452.071674 	0.001670 	0.001641 	0.000007 	0.922277 	0.000000 	
1.558108 	15.090639 	21051.913050 	0.007469 	0.003014 	0.000001 	0.870026 	0.000000 	
2.101635 	9.517255 	20814.785134 	0.003608 	0.007308 	0.000003 	0.862461 	0.000000 	
1.689494 	5.606861 	21176.273770 	0.000489 	0.003857 	0.000016 	0.890652 	0.000000 	
1.030643 	0.136802 	20338.112510 	0.003294 	0.002854 	0.000000 	0.829102 	0.023911 	
2.030034 	2.407011 	21390.533503 	0.008398 	0.001898 	0.000003 	0.891677 	0.000000 	
2.254317 	7.959878 	21223.612603 	0.000289 	0.003022 	0.000005 	0.872318 	0.000000 	
1.615698 	9.608386 	20622.904767 	0.000480 	0.001838 	0.000003 	0.876191 	0.029899 	
2.448303 	14.901945 	21400.819124 	0.002414 	0.005843 	0.000002 	0.922350 	0.000000 	
1.187799 	-4.288338 	19496.856658 	0.006059 	0.004037 	0.000012 	0.806049 	0.000000 	
2.350930 	9.247434 	20068.851084 	0.002204 	0.003177 	0.000006 	0.818954 	0.000000 	
2.030360 	14.573125 	18456.657582 	0.001102 	0.003371 	0.000004 	0.745686 	0.000000 	
1.227467 	4.736495 	20989.506799 	0.002556 	0.003561 	0.000001 	0.891398 	0.043305 	
2.368223 	1.399357 	20875.746833 	0.001386 	0.003051 	0.000008 	0.888464 	0.000000 	
1.241336 	-3.241712 	19144.298041 	0.003293 	0.002819 	0.000007 	0.774171 	0.000000 	
1.538412 	2.929871 	21470.415647 	0.000222 	0.005465 	0.000002 	0.906498 	0.000000 	
1.031442 	4.449424 	19800.840155 	0.003405 	0.004319 	0.000002 	0.828613 	0.018546 	
2.203291 	1.151641 	20907.565721 	0.001996 	0.003040 	0.000001 	0.897788 	0.000000 	
1.070011 	3.069752 	21129.990605 	0.005450 	0.001730 	0.000004 	0.903680 	0.000000 	
1.399451 	16.265139 	21542.354172 	0.001463 	0.001511 	0.000008 	0.910009 	0.000000 	
0.829914 	3.783762 	19665.102136 	0.003268 	0.002489 	0.000006 	0.849874 	0.018016 	
1.565913 	5.695074 	21173.571194 	0.002531 	0.001193 	0.000005 	0.913105 	0.054306 	
2.006131 	2.219490 	21742.556202 	0.005062 	0.005721 	0.000001 	0.884935 	0.000000 	
1.732694 	-3.248471 	20920.836485 	0.002102 	0.003595 	0.000013 	0.861251 	0.000000 	
1.923738 	6.253406 	20522.952588 	0.003809 	0.003846 	0.000014 	0.920485 	0.000000 	
1.857794 	5.830880 	21124.100661 	0.002770 	0.003100 	0.000001 	0.858163 	0.050974 	
1.782023 	-0.227792 	21071.679438 	0.002824 	0.004773 	0.000004 	0.899563 	0.000000 	
1.970295 	-5.508148 	20687.098599 	0.000682 	0.000291 	0.000004 	0.864516 	0.000000 	
0.920275 	8.918222 	20712.480009 	0.002419 	0.007577 	0.000010 	0.899320 	0.000000 	
0.937786 	3.471752 	20380.103400 	0.003153 	0.008112 	0.000014 	0.834937 	0.000000 	
1.889526 	9.752752 	19995.435122 	0.002592 	0.002576 	0.000000 	0.839532 	0.019910 	
2.387272 	6.083102 	20534.395690 	0.002030 	0.002749 	0.000006 	0.842474 	0.000000 	
2.180160 	-5.136050 	20787.895962 	0.000833 	0.003616 	0.000010 	0.879442 	0.000000 	
1.821616 	5.878299 	21058.207357 	0.000442 	0.007188 	0.000003 	0.901308 	0.000000 	
1.506651 	11.110174 	20006.067760 	0.003730 	0.000458 	0.000004 	0.830739 	0.000000 	
1.336765 	15.730083 	20971.969426 	0.003067 	0.003540 	0.000012 	0.920698 	0.000000 	
1.417809 	3.487889 	21620.683891 	0.000498 	0.002257 	0.000006 	0.923250 	0.105548 	
2.267974 	12.192448 	20103.633409 	0.002057 	0.000098 	0.000005 	0.839568 	0.000000 	
1.947292 	10.215088 	20594.633720 	0.001344 	0.001989 	0.000009 	0.847877 	0.000000 	
1.200813 	5.465770 	20920.797248 	0.001532 	0.003262 	0.000009 	0.887610 	0.040063 	
0.642746 	6.459884 	20039.107004 	0.006122 	0.003250 	0.000001 	0.877815 	0.000000 	
1.668048 	-2.967489 	21070.999539 	0.001111 	0.003518 	0.000007 	0.917247 	0.000000 	
3.154501 	6.869417 	19780.301314 	0.004175 	0.000808 	0.000001 	0.809388 	0.000000 	
1.537309 	7.738527 	20076.415945 	0.003026 	0.002569 	0.000003 	0.813275 	0.020559 	
0.704870 	-1.098443 	19360.605788 	0.003666 	0.001128 	0.000006 	0.794834 	0.000000 	
1.443273 	14.659919 	20372.944421 	0.003043 	0.000130 	0.000013 	0.845456 	0.000000 	
1.542758 	5.666040 	20626.805251 	0.000583 	0.007439 	0.000010 	0.880530 	0.000000 	
1.180771 	-3.935800 	20512.489024 	0.003529 	0.001934 	0.000002 	0.862593 	0.000000 	
1.504040 	7.553605 	18987.267459 	0.001271 	0.008325 	0.000006 	0.757311 	0.000000 	
1.116126 	-7.027327 	20172.747626 	0.000570 	0.001979 	0.000009 	0.847075 	0.000000 	
1.664851 	11.297788 	21758.856975 	0.001358 	0.007865 	0.000004 	0.888429 	0.000000 	
1.716825 	-0.451818 	21219.769983 	0.000187 	0.001418 	0.000009 	0.875317 	0.000000 	
1.920013 	8.350595 	21445.039972 	0.005046 	0.000034 	0.000003 	0.914222 	0.000000 	
1.137916 	3.411850 	20781.679834 	0.003304 	0.002472 	0.000010 	0.887890 	0.034600 	
0.860109 	7.318466 	20595.988788 	0.003696 	0.002068 	0.000001 	0.896376 	0.029110 	
1.169099 	3.974354 	20619.730818 	0.004385 	0.005294 	0.000009 	0.890650 	0.000000 	
1.691023 	15.207060 	21601.266427 	0.004637 	0.002974 	0.000002 	0.906433 	0.000000 	
1.105179 	-10.725509 	20162.328672 	0.006493 	0.000244 	0.000007 	0.827604 	0.000000 	
2.106751 	8.102604 	21190.174512 	0.005632 	0.004505 	0.000003 	0.855920 	0.000000 	
2.203309 	-0.843914 	19010.433254 	0.004332 	0.004913 	0.000002 	0.791901 	0.000000 	
2.039130 	12.843129 	20311.868086 	0.004170 	0.002190 	0.000007 	0.815717 	0.000000 	
1.051142 	-8.467290 	20431.358187 	0.004358 	0.000393 	0.000009 	0.848258 	0.000000 	
1.549368 	3.619738 	20971.895287 	0.004113 	0.002046 	0.000007 	0.887897 	0.042448 	
1.628247 	-2.755179 	21379.149280 	0.003926 	0.002531 	0.000004 	0.923987 	0.000000 	
1.933698 	7.906239 	19018.556793 	0.001811 	0.007087 	0.000012 	0.775495 	0.000000 	
1.378066 	13.275580 	20255.073941 	0.007618 	0.000623 	0.000005 	0.843223 	0.000000 	
1.441552 	5.471739 	21439.801745 	0.001035 	0.002437 	0.000002 	0.893174 	0.079007 	
1.909842 	19.638020 	21614.995584 	0.006566 	0.001356 	0.000006 	0.904307 	0.000000 	
1.536675 	7.296811 	20692.107339 	0.004869 	0.000916 	0.000007 	0.864650 	0.031744 	
1.685572 	-4.287377 	21224.092003 	0.004298 	0.002078 	0.000005 	0.881830 	0.000000 	
2.576647 	-0.436327 	21025.032344 	0.000243 	0.003738 	0.000011 	0.904228 	0.000000 	
1.899068 	5.506569 	21347.905175 	0.000235 	0.009169 	0.000008 	0.875296 	0.000000 	
1.267046 	7.690073 	20233.205899 	0.002465 	0.002414 	0.000006 	0.828042 	0.022344 	
1.478825 	8.316632 	21675.028367 	0.004514 	0.001026 	0.000002 	0.895691 	0.115939 	
1.870286 	9.915264 	20242.042440 	0.001586 	0.005260 	0.000015 	0.831145 	0.000000 	
2.803049 	10.050177 	20642.095868 	0.003664 	0.002257 	0.000008 	0.849309 	0.000000 	
1.427600 	3.602612 	21302.229474 	0.001177 	0.004917 	0.000011 	0.901652 	0.000000 	
1.660889 	4.066636 	21182.776859 	0.000923 	0.000855 	0.000004 	0.889088 	0.054969 	
1.097623 	5.905284 	20819.231607 	0.003396 	0.001453 	0.000006 	0.884744 	0.035944 	
1.704460 	11.076973 	20409.879583 	0.000836 	0.001973 	0.000000 	0.852702 	0.000000 	
1.292831 	4.092483 	20546.235186 	0.003481 	0.001745 	0.000003 	0.844594 	0.016590 	
1.386875 	2.647488 	21370.225920 	0.002816 	0.001274 	0.000009 	0.886561 	0.056849 	
0.968447 	2.188616 	19740.088392 	0.002424 	0.001637 	0.000005 	0.811382 	0.009084 	
1.501887 	9.937220 	21367.172348 	0.000622 	0.002897 	0.000004 	0.880854 	0.056957 	
1.852886 	3.212157 	19344.769425 	0.001423 	0.002108 	0.000004 	0.771245 	0.007513 	
1.409382 	4.281189 	19548.383828 	0.000791 	0.001544 	0.000008 	0.773881 	0.008189 	
1.217450 	9.575040 	21118.806874 	0.003525 	0.000380 	0.000009 	0.898840 	0.035993 	
0.890792 	1.454186 	20286.697226 	0.003396 	0.003377 	0.000005 	0.875250 	0.013151 	
1.473068 	5.364450 	21302.635342 	0.004597 	0.004040 	0.000002 	0.896671 	0.049618 	
0.769940 	5.503111 	19774.590226 	0.000259 	0.005135 	0.000000 	0.810615 	0.000000 	
1.585964 	7.229510 	19169.986865 	0.003108 	0.002652 	0.000004 	0.768376 	0.007097 	
0.802243 	-7.227639 	20590.495977 	0.002781 	0.000367 	0.000007 	0.860509 	0.000000 	
1.346754 	-2.667916 	19696.499186 	0.002209 	0.002768 	0.000005 	0.805801 	0.000000 	
1.902521 	10.011655 	21181.578908 	0.002195 	0.000925 	0.000010 	0.874476 	0.000000 	
1.564550 	0.378247 	20809.439760 	0.006154 	0.000545 	0.000004 	0.872595 	0.000000 	
2.016526 	1.405533 	20576.772465 	0.000946 	0.002344 	0.000005 	0.819099 	0.000000 	
1.785274 	3.472311 	20934.226290 	0.001539 	0.005292 	0.000007 	0.853505 	0.000000 	
1.531355 	8.082996 	20033.258395 	0.001068 	0.002788 	0.000003 	0.827612 	0.010842 	
1.505582 	4.567726 	20688.660295 	0.003765 	0.004433 	0.000002 	0.881853 	0.019397 	
2.146273 	4.954601 	21074.852196 	0.000185 	0.000698 	0.000001 	0.876562 	0.000000 	
1.406764 	5.838255 	21030.844820 	0.005846 	0.001736 	0.000013 	0.840478 	0.000000 	
1.714134 	-1.600816 	20684.331856 	0.000881 	0.005144 	0.000012 	0.866946 	0.000000 	
1.587026 	6.024103 	20283.669383 	0.004309 	0.002871 	0.000003 	0.852932 	0.013020 	
1.441107 	3.851416 	19665.636579 	0.001873 	0.001365 	0.000001 	0.820063 	0.008691 	
1.621698 	2.867783 	19345.586273 	0.005669 	0.001178 	0.000007 	0.779780 	0.000000 	
1.696577 	12.832724 	20914.252568 	0.004858 	0.002376 	0.000001 	0.898549 	0.000000 	
1.116572 	1.595882 	20299.029488 	0.000209 	0.004003 	0.000007 	0.830574 	0.013277 	
2.034034 	9.007745 	20364.187250 	0.000612 	0.002176 	0.000003 	0.848053 	0.000000 	
1.494943 	6.609315 	18974.486590 	0.004204 	0.000971 	0.000006 	0.787498 	0.006838 	
1.994535 	7.479530 	19784.477051 	0.001514 	0.002422 	0.000003 	0.796621 	0.009283 	
1.787507 	7.527061 	20696.151933 	0.000407 	0.002145 	0.000001 	0.864079 	0.019614 	
1.077559 	5.646285 	19158.545294 	0.003223 	0.004225 	0.000004 	0.739033 	0.007061 	
1.043730 	0.577707 	20400.218514 	0.001129 	0.003142 	0.000007 	0.847728 	0.014555 	
1.476321 	7.499152 	19609.793030 	0.002284 	0.001179 	0.000005 	0.793800 	0.008450 	
0.905310 	5.712029 	19810.761590 	0.003907 	0.004546 	0.000000 	0.780918 	0.009404 	
1.832174 	5.295970 	20534.118703 	0.003284 	0.002067 	0.000001 	0.853424 	0.016375 	
1.387723 	5.744148 	21114.757184 	0.000637 	0.001753 	0.000011 	0.894405 	0.000000 	
1.888148 	13.722658 	20358.515175 	0.002863 	0.000444 	0.000004 	0.848865 	0.000000 	
1.650355 	6.178844 	19866.083747 	0.003941 	0.001881 	0.000001 	0.805359 	0.009719 	
2.309737 	3.210115 	20625.241658 	0.004034 	0.002110 	0.000004 	0.844204 	0.000000 	
1.481939 	3.141314 	19916.094548 	0.000576 	0.000807 	0.000006 	0.797846 	0.010046 	
1.033609 	5.587373 	20824.957470 	0.000208 	0.004721 	0.000002 	0.893449 	0.022982 	
2.429433 	2.184915 	20532.688047 	0.006163 	0.002550 	0.000002 	0.874437 	0.000000 	
1.737458 	7.016672 	21391.449916 	0.000979 	0.004191 	0.000005 	0.898584 	0.059270 	
1.681727 	10.342212 	19318.424252 	0.000144 	0.003532 	0.000008 	0.765227 	0.000000 	
2.763818 	12.403078 	19515.973445 	0.003344 	0.001154 	0.000008 	0.831882 	0.000000 	
2.425406 	13.243959 	19163.329250 	0.005600 	0.003917 	0.000003 	0.831572 	0.000000 	
1.327347 	4.092922 	20122.848551 	0.003747 	0.003080 	0.000002 	0.797604 	0.011515 	
1.573305 	4.226124 	20398.125940 	0.004494 	0.004021 	0.000001 	0.857570 	0.014375 	
0.878730 	2.363169 	19139.308695 	0.006551 	0.003445 	0.000004 	0.861627 	0.000000 	
1.121567 	9.402199 	19463.421596 	0.005762 	0.003320 	0.000009 	0.795348 	0.000000 	
1.338995 	10.149217 	19818.879824 	0.002159 	0.001288 	0.000003 	0.786502 	0.000000 	
1.180520 	6.051758 	20943.899437 	0.003240 	0.005935 	0.000011 	0.892288 	0.000000 	
1.710495 	6.359859 	21252.477382 	0.002032 	0.000952 	0.000002 	0.881285 	0.045169 	
2.898484 	9.739879 	20406.791686 	0.002910 	0.001992 	0.000006 	0.872500 	0.000000 	
1.003435 	1.456525 	20375.673596 	0.008726 	0.002362 	0.000005 	0.868497 	0.000000 	
1.310180 	13.528601 	20022.194594 	0.003325 	0.000390 	0.000000 	0.797835 	0.000000 	
1.696581 	7.298097 	20824.194245 	0.005679 	0.001309 	0.000008 	0.847455 	0.000000 	
1.360718 	1.175204 	20653.545265 	0.001997 	0.001749 	0.000005 	0.839211 	0.018774 	
1.598401 	7.031382 	20609.331329 	0.002323 	0.003376 	0.000000 	0.832318 	0.017754 	
0.759446 	0.015039 	20284.073830 	0.004996 	0.006227 	0.000006 	0.875454 	0.000000 	
1.316711 	11.546210 	19983.026017 	0.001949 	0.001258 	0.000004 	0.785072 	0.000000 	
1.796787 	1.781104 	18913.463244 	0.003277 	0.000474 	0.000005 	0.765748 	0.006833 	
0.737362 	1.844079 	19030.302031 	0.004729 	0.002628 	0.000009 	0.793383 	0.006910 	
0.745952 	10.928744 	19465.900767 	0.005415 	0.002187 	0.000002 	0.799909 	0.000000 	
1.169551 	8.359397 	21087.718057 	0.000591 	0.001995 	0.000003 	0.882315 	0.034032 	
1.882735 	2.814337 	20950.380995 	0.007280 	0.004647 	0.000005 	0.897880 	0.000000 	
1.253647 	14.680212 	20867.441350 	0.005119 	0.003806 	0.000003 	0.859206 	0.000000 	
1.533044 	11.384966 	19498.688701 	0.005686 	0.003738 	0.000003 	0.843030 	0.000000 	
1.103153 	7.489700 	20379.235424 	0.006758 	0.001070 	0.000009 	0.832609 	0.000000 	
1.709890 	3.316121 	20481.611666 	0.000309 	0.002852 	0.000013 	0.873721 	0.000000 	
1.291284 	1.750354 	20231.570955 	0.004923 	0.006461 	0.000010 	0.854306 	0.000000 	
1.408088 	0.121654 	19704.330941 	0.004490 	0.001467 	0.000002 	0.818586 	0.008987 	
1.149639 	2.005095 	20216.795636 	0.002255 	0.002779 	0.000007 	0.875292 	0.012412 	
1.906463 	7.411423 	21220.304393 	0.001564 	0.000160 	0.000006 	0.897250 	0.042662 	
1.563741 	5.295513 	20959.206535 	0.000229 	0.003535 	0.000007 	0.875023 	0.027722 	
1.000968 	10.718176 	20802.362089 	0.003985 	0.002495 	0.000010 	0.893396 	0.000000 	
1.362423 	12.934589 	19312.615431 	0.000535 	0.002962 	0.000008 	0.761816 	0.000000 	
1.617470 	15.155778 	20205.139848 	0.005874 	0.003295 	0.000004 	0.829568 	0.000000 	
1.114774 	7.069514 	21248.193184 	0.003647 	0.003185 	0.000007 	0.886206 	0.044862 	
1.053979 	15.262135 	20191.103041 	0.003571 	0.002579 	0.000003 	0.807960 	0.000000 	
1.896582 	0.597121 	21093.967186 	0.000467 	0.001690 	0.000006 	0.876221 	0.034562 	
1.077104 	2.376614 	20315.680299 	0.001616 	0.004738 	0.000008 	0.891951 	0.013428 	
