param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 dist 	  wgt 
0.040714 	0.466663 	2.843934 	0.368555 	2.010528 	4.734157 	1.033975 	0.199879 	1.096519 	0.000000 	
0.094573 	-0.256637 	1.862523 	0.635028 	1.651573 	4.059078 	1.913136 	-0.119507 	1.160408 	0.000000 	
0.010939 	0.261608 	2.071478 	-0.192121 	0.166438 	3.739700 	2.542032 	0.061585 	1.821883 	0.000000 	
0.116850 	0.071440 	1.272561 	0.308044 	0.493767 	5.054528 	0.274506 	-0.009454 	1.000795 	0.000000 	
0.020165 	0.229504 	1.419779 	0.862265 	2.094613 	5.550982 	2.439649 	0.038562 	1.151144 	0.000000 	
0.433399 	0.047255 	0.935826 	0.072338 	0.606344 	8.073819 	1.385269 	0.062475 	1.477490 	0.000000 	
0.071149 	0.555302 	1.822086 	0.890713 	2.344521 	4.431165 	-0.744018 	-0.156799 	2.332309 	0.000000 	
0.097354 	0.434663 	0.604032 	0.285356 	0.939236 	4.497982 	1.642016 	0.040448 	1.055578 	0.000000 	
-0.082479 	0.208338 	1.915060 	-0.022287 	0.589711 	3.329360 	-0.673547 	0.314128 	1.412201 	0.000000 	
-0.160259 	-0.476370 	1.939251 	-0.047309 	2.309216 	2.945501 	1.122176 	0.245113 	1.342168 	0.000000 	
-0.017171 	0.425231 	2.128872 	0.288887 	1.952406 	3.454352 	0.777278 	0.303810 	1.677888 	0.000000 	
0.157164 	0.437326 	1.827238 	0.303769 	0.590697 	2.856732 	2.269704 	0.117219 	1.814371 	0.000000 	
0.016549 	0.204702 	1.562531 	0.266610 	2.022396 	3.005382 	-0.004666 	0.124434 	1.176863 	0.000000 	
-0.033682 	0.032126 	1.881111 	0.268257 	1.215468 	4.613914 	1.100369 	-0.125578 	1.970442 	0.000000 	
-0.106249 	0.334918 	0.414815 	-0.021425 	1.680228 	5.012091 	1.622495 	0.035119 	1.118485 	0.000000 	
-0.015813 	0.336661 	1.743580 	0.334629 	0.705675 	5.031124 	0.384734 	0.224199 	1.646319 	0.000000 	
0.114762 	0.007424 	1.492877 	0.388425 	3.097115 	8.656129 	2.527885 	-0.076511 	2.301986 	0.000000 	
0.002271 	0.228302 	1.341877 	0.079675 	1.699778 	3.414962 	1.096321 	0.155089 	1.445297 	0.000000 	
0.014960 	0.496719 	1.800052 	0.215049 	1.091633 	2.074595 	0.336053 	0.069367 	1.238962 	0.000000 	
0.197858 	-0.324819 	1.474236 	0.406249 	0.812415 	5.744083 	0.988012 	-0.045383 	1.868521 	0.000000 	
0.289176 	-0.161959 	1.317603 	0.335580 	1.560512 	4.204487 	0.255566 	0.217472 	2.398650 	0.000000 	
0.126868 	0.098187 	2.227682 	0.109604 	1.811478 	5.116492 	0.039581 	-0.085613 	1.132935 	0.000000 	
0.007232 	0.417528 	1.566147 	0.214612 	0.551236 	6.563130 	0.457357 	0.217747 	1.408344 	0.000000 	
-0.033308 	0.007081 	2.656585 	0.227816 	2.119335 	2.727301 	1.171093 	-0.067665 	1.971079 	0.000000 	
0.189934 	-0.395697 	1.543162 	0.860628 	2.429160 	4.773364 	2.168994 	0.306361 	1.752532 	0.000000 	
-0.068210 	-0.107505 	1.853257 	-0.244364 	1.482032 	4.652597 	-1.212278 	0.227801 	1.169407 	0.000000 	
0.125929 	0.376661 	1.059414 	0.392007 	0.830059 	4.614393 	0.398419 	0.093754 	1.525362 	0.015579 	
0.264411 	-0.000663 	2.252819 	0.098810 	1.272579 	3.887707 	0.991816 	-0.014263 	1.431925 	0.000000 	
0.191255 	-0.000115 	2.306653 	0.289068 	1.701081 	4.002297 	-0.000044 	0.299924 	1.859488 	0.000000 	
0.048091 	0.239786 	1.578080 	0.558874 	1.270385 	3.700678 	3.691020 	-0.128109 	1.059090 	0.000000 	
-0.359510 	0.480013 	1.705521 	0.024794 	1.592438 	2.961278 	1.596800 	0.204074 	2.587622 	0.000000 	
-0.020455 	-0.130508 	1.460954 	0.043397 	1.376870 	1.633361 	-1.098106 	0.214503 	1.498742 	0.000000 	
0.149361 	0.352113 	1.363202 	0.350702 	1.388133 	7.039680 	0.769451 	-0.161965 	2.354915 	0.000000 	
0.209590 	-0.311261 	1.371862 	0.439602 	1.190835 	1.783822 	-0.147456 	0.090800 	2.675398 	0.000000 	
-0.191606 	0.132369 	1.592798 	0.049979 	1.027160 	5.925612 	1.593414 	0.081474 	2.098834 	0.000000 	
0.281615 	0.337316 	2.043405 	0.000209 	2.691293 	3.311294 	1.436988 	-0.001757 	1.455668 	0.000000 	
-0.010751 	-0.366834 	1.386455 	0.008769 	1.494217 	5.958432 	2.176565 	0.078327 	1.475077 	0.000000 	
0.309434 	-0.319381 	2.580983 	0.046469 	0.693493 	2.544399 	3.382417 	0.126164 	1.269906 	0.000000 	
0.086561 	0.118569 	1.076807 	0.405694 	0.791782 	6.002281 	1.484854 	0.188060 	0.990630 	0.000000 	
-0.197661 	-0.015754 	1.988088 	0.039027 	2.404290 	5.048442 	0.186953 	0.244446 	1.888088 	0.000000 	
0.117322 	-0.228765 	1.754982 	0.150563 	1.075874 	3.648417 	1.371613 	0.063521 	1.054950 	0.000000 	
0.086166 	0.734691 	1.474162 	0.029139 	0.160721 	4.412636 	1.121476 	-0.039611 	0.978324 	0.000000 	
-0.042432 	0.234558 	1.692478 	0.188728 	0.784354 	4.664731 	2.053745 	0.169184 	1.789515 	0.000000 	
0.026449 	0.095691 	0.622567 	0.022993 	1.378616 	2.151556 	1.347102 	0.051739 	1.402223 	0.000000 	
0.241287 	0.010634 	1.993003 	0.108672 	2.028043 	4.681816 	-0.079305 	0.019729 	2.044137 	0.000000 	
0.173301 	-0.033366 	0.951622 	-0.089794 	2.642470 	3.962109 	1.914835 	0.220691 	2.758410 	0.000000 	
-0.000538 	0.736705 	1.910163 	-0.286494 	0.343364 	7.307598 	0.738303 	0.264975 	1.339737 	0.000000 	
0.063861 	0.008457 	1.602743 	0.543144 	2.186829 	3.703466 	1.348335 	0.251914 	1.125390 	0.000000 	
0.145131 	-0.071519 	2.267388 	0.241803 	-0.124065 	2.539843 	-0.308851 	-0.002872 	0.964439 	0.000000 	
0.193319 	0.095247 	2.378574 	0.329252 	0.396032 	5.030416 	1.185995 	-0.034992 	1.427723 	0.000000 	
0.015152 	0.223208 	2.575410 	0.826397 	1.312699 	5.245433 	2.608890 	-0.015007 	1.231600 	0.000000 	
0.019961 	0.290407 	1.490462 	0.367016 	1.235105 	5.156324 	1.737472 	0.026106 	1.195836 	0.018103 	
0.083281 	-0.158726 	2.056924 	0.088420 	2.241793 	4.819858 	1.671757 	0.210675 	1.342103 	0.000000 	
-0.008665 	0.489282 	1.936938 	0.107636 	0.439907 	3.453215 	0.865611 	0.095533 	1.564245 	0.000000 	
0.007078 	-0.166003 	0.649285 	0.607751 	1.834244 	3.871459 	-1.064847 	0.094526 	1.343743 	0.000000 	
0.216680 	0.069792 	1.072898 	0.205687 	1.195628 	4.110239 	-1.009524 	0.192198 	2.706445 	0.000000 	
-0.009965 	0.307125 	0.980605 	0.104461 	1.960122 	7.059040 	1.370690 	0.152889 	1.575342 	0.000000 	
0.019909 	0.837515 	1.754476 	0.066329 	2.738801 	8.028957 	-0.167948 	0.239063 	1.313830 	0.000000 	
0.670328 	-0.219479 	2.150571 	0.041394 	1.928807 	3.629477 	4.156093 	0.193861 	1.158267 	0.000000 	
-0.041378 	-0.592408 	1.177938 	0.571431 	1.327173 	5.081097 	2.188213 	0.129196 	1.901518 	0.000000 	
0.128695 	-0.029005 	1.442863 	0.477994 	1.237948 	4.339490 	1.407012 	0.083047 	1.529542 	0.000000 	
0.092672 	-0.231913 	1.540343 	0.146409 	1.660745 	6.319151 	0.008003 	0.244938 	1.266087 	0.000000 	
0.271768 	0.117279 	2.674465 	0.484083 	0.704598 	3.483857 	1.844869 	0.231160 	1.529950 	0.000000 	
0.041528 	-0.264005 	1.093965 	0.139633 	0.679782 	5.063049 	1.240343 	0.062440 	1.278691 	0.000000 	
0.028563 	0.060707 	1.088148 	0.383312 	1.076789 	4.376345 	1.172977 	-0.211457 	1.234937 	0.000000 	
0.043962 	0.234520 	2.739422 	0.455312 	0.608330 	5.633816 	0.715292 	0.044962 	1.091817 	0.000000 	
0.040524 	0.685720 	1.883650 	0.285276 	1.948082 	3.800119 	-0.122281 	0.038618 	1.212602 	0.000000 	
0.044617 	0.045947 	1.086368 	0.388375 	2.501866 	1.811972 	2.353002 	0.189707 	1.178124 	0.000000 	
-0.098991 	-0.267011 	1.840980 	0.121521 	0.786692 	4.275484 	1.849073 	0.250932 	1.676889 	0.000000 	
0.073393 	0.254123 	1.601735 	0.221954 	1.325951 	7.157067 	2.120625 	0.243089 	1.400937 	0.000000 	
0.237376 	-0.197602 	1.574338 	0.291385 	1.147097 	3.932097 	2.065673 	0.089657 	1.509810 	0.000000 	
0.059756 	0.034223 	1.310333 	0.247208 	0.516882 	4.750870 	-0.729859 	-0.137608 	1.147655 	0.000000 	
-0.211430 	0.121548 	0.919346 	0.020564 	2.318376 	2.664387 	1.974078 	0.165077 	1.802576 	0.000000 	
0.140771 	-0.353317 	0.399915 	0.422596 	1.139138 	6.076854 	0.561352 	0.014952 	2.341319 	0.000000 	
0.049945 	0.734999 	2.253618 	0.471794 	0.751550 	5.694375 	-0.234330 	0.026655 	0.811310 	0.000000 	
0.000287 	0.107596 	0.996776 	-0.094832 	0.870470 	3.092355 	2.966944 	0.055303 	1.476700 	0.000000 	
0.149898 	-0.476161 	0.618733 	0.430375 	1.201879 	5.742425 	2.583040 	-0.023875 	1.814792 	0.000000 	
0.218244 	-0.294529 	1.251289 	0.009967 	0.747161 	4.498013 	1.247839 	-0.075339 	1.411698 	0.000000 	
0.175071 	-0.194250 	2.735231 	0.838086 	1.142957 	4.460193 	0.606130 	0.202405 	1.418556 	0.000000 	
-0.045518 	0.572558 	1.888544 	0.114698 	1.928899 	4.311465 	0.245905 	0.213188 	2.765954 	0.000000 	
0.147752 	0.094089 	2.555692 	0.158708 	1.515868 	4.576947 	-0.056881 	0.066151 	1.712074 	0.000000 	
0.289487 	0.061990 	3.096908 	-0.097388 	0.746503 	5.007214 	1.763266 	0.280588 	2.452400 	0.000000 	
-0.078655 	-0.117293 	1.775124 	-0.275529 	1.395129 	4.288510 	0.271213 	0.166932 	1.089474 	0.000000 	
0.317833 	0.189668 	2.276814 	0.000372 	0.182778 	7.613917 	0.682981 	0.107294 	1.468437 	0.000000 	
-0.027004 	0.133347 	1.678366 	0.149981 	1.966429 	3.292353 	-0.501833 	0.110317 	1.822829 	0.000000 	
0.229812 	-0.131444 	2.117601 	0.511116 	0.369765 	5.082647 	1.287324 	-0.012013 	1.581597 	0.000000 	
0.007396 	-0.076793 	2.492488 	0.693627 	0.667549 	5.898580 	1.046163 	0.068621 	1.386059 	0.000000 	
0.055424 	0.226405 	1.162556 	0.225889 	1.055331 	2.566045 	2.118965 	-0.233649 	1.369121 	0.000000 	
-0.170829 	-0.037127 	1.374149 	0.068192 	1.112512 	5.603938 	0.893171 	0.031041 	2.779032 	0.000000 	
-0.130810 	0.527350 	2.569415 	-0.074123 	0.836225 	4.835521 	0.534350 	0.117438 	1.238749 	0.000000 	
0.101943 	0.395777 	1.798882 	0.245977 	0.821178 	5.393955 	-0.273163 	0.000307 	1.150555 	0.000000 	
0.001764 	0.806933 	1.789196 	0.377560 	0.914816 	2.862791 	0.642695 	0.007918 	1.433218 	0.000000 	
-0.002567 	-0.020598 	1.185346 	0.237646 	1.502283 	4.837834 	0.760174 	0.268161 	1.488148 	0.000000 	
0.111996 	0.454193 	1.156071 	0.152871 	1.633445 	3.759373 	1.715031 	-0.005481 	2.491064 	0.000000 	
-0.084726 	0.207350 	1.285422 	0.021170 	0.621476 	4.485005 	0.398499 	0.306355 	1.560287 	0.000000 	
0.165433 	-0.075755 	2.167819 	0.440345 	1.308630 	3.315413 	1.725573 	0.247854 	1.702373 	0.000000 	
0.050708 	0.231761 	2.205345 	1.096485 	1.785320 	5.591524 	1.641609 	-0.032605 	1.176537 	0.000000 	
0.012010 	-0.069712 	2.750400 	0.053756 	0.669432 	5.749495 	0.908375 	0.003442 	1.442854 	0.000000 	
0.038075 	-0.033057 	1.800637 	0.176526 	0.597699 	3.464765 	1.875949 	0.211654 	1.348189 	0.000000 	
0.191398 	0.315915 	2.003738 	0.164371 	0.968862 	6.592520 	0.485599 	0.035579 	2.064848 	0.000000 	
0.006759 	0.303382 	1.757142 	0.455416 	0.343291 	3.243210 	0.929628 	-0.018393 	1.379985 	0.000000 	
0.134903 	0.501076 	1.250471 	0.339551 	1.187334 	6.773581 	0.804538 	0.195236 	1.540879 	0.000000 	
-0.011955 	-0.307967 	1.522866 	0.507570 	0.804182 	1.470113 	0.279202 	0.111111 	1.659136 	0.000000 	
0.005972 	0.317996 	1.274322 	-0.061915 	1.851512 	2.289912 	1.365800 	0.015570 	1.642472 	0.000000 	
0.267107 	0.546509 	1.905326 	0.052221 	1.135637 	5.649392 	0.357333 	0.199504 	2.212502 	0.000000 	
0.084260 	0.207205 	1.244835 	0.008474 	1.489039 	3.829172 	0.093162 	0.168812 	1.422298 	0.000000 	
-0.049359 	-0.148879 	1.026323 	-0.095818 	0.597488 	1.643765 	0.444374 	0.011317 	1.155019 	0.000000 	
-0.074721 	-0.058743 	2.093954 	-0.071861 	1.299511 	6.095997 	1.117877 	0.093273 	1.269415 	0.000000 	
0.020264 	0.400789 	1.463406 	0.657060 	2.009483 	4.775271 	2.369262 	0.020112 	1.140955 	0.000000 	
0.210442 	0.165137 	2.877547 	0.146992 	1.458747 	2.900408 	3.054114 	-0.099938 	1.113298 	0.000000 	
-0.067252 	0.491254 	2.006436 	0.127416 	1.064986 	2.088815 	-0.370216 	-0.048424 	2.719660 	0.000000 	
0.154794 	-0.113375 	1.086064 	0.334569 	1.727188 	3.851389 	2.632204 	0.026803 	2.599726 	0.000000 	
0.161860 	0.280961 	1.825592 	0.037032 	1.094407 	5.650763 	0.638109 	0.081098 	1.097300 	0.000000 	
0.188228 	0.200552 	1.488683 	-0.008076 	0.839737 	2.633984 	2.701217 	-0.083514 	1.559966 	0.000000 	
-0.204561 	0.071852 	0.842228 	0.039246 	1.387208 	4.326645 	1.480913 	0.300764 	1.977812 	0.000000 	
0.005197 	0.683327 	2.686792 	0.326479 	0.741480 	1.959521 	-0.533416 	0.169887 	1.363585 	0.000000 	
0.028422 	0.350437 	1.171759 	0.520864 	0.637334 	5.148580 	-0.107266 	0.159015 	1.093674 	0.000000 	
0.342806 	0.158730 	1.896902 	0.231542 	1.283145 	6.662837 	3.191817 	0.231937 	1.830774 	0.000000 	
0.029933 	0.581015 	1.745823 	0.236089 	0.343586 	4.521376 	0.560410 	-0.255430 	1.197529 	0.000000 	
0.379067 	-0.186585 	0.930984 	0.157307 	0.527628 	4.309612 	1.223911 	0.117648 	2.671420 	0.000000 	
0.336317 	0.137781 	1.999540 	0.424639 	0.710336 	4.214390 	0.333788 	0.263199 	2.628165 	0.035281 	
-0.213400 	-0.087361 	2.742679 	0.034158 	1.143839 	5.254722 	-1.394597 	0.182879 	1.760626 	0.000000 	
0.380103 	0.158869 	1.660961 	-0.042948 	0.316979 	5.545630 	-1.202048 	-0.097328 	2.758648 	0.000000 	
0.137371 	-0.317857 	2.339422 	0.118090 	0.670656 	4.615567 	-1.135931 	0.272471 	1.296832 	0.000000 	
0.120730 	-0.314640 	1.021704 	0.162384 	0.685886 	3.203819 	2.118758 	0.165347 	1.178200 	0.000000 	
0.002920 	-0.348698 	1.169887 	0.503329 	2.087968 	4.165234 	2.780153 	0.038032 	1.423320 	0.000000 	
0.248387 	-0.422927 	1.365242 	0.108816 	1.877319 	4.669045 	2.319312 	0.190314 	1.081561 	0.000000 	
0.055893 	0.270044 	0.828550 	0.566895 	2.524997 	3.498725 	0.428879 	0.084238 	1.722388 	0.000000 	
0.105144 	0.954432 	1.129950 	-0.000448 	1.391664 	5.811025 	1.039669 	0.155522 	1.544630 	0.000000 	
0.070663 	0.616461 	1.381408 	0.365837 	2.162133 	3.311900 	3.087366 	0.044221 	2.153791 	0.000000 	
0.260572 	-0.229538 	1.199504 	0.076715 	1.351411 	7.426547 	-0.567943 	-0.029733 	0.991772 	0.000000 	
-0.059803 	0.277854 	1.456887 	0.325693 	1.119077 	6.515639 	-1.270032 	0.331118 	2.194188 	0.000000 	
0.134794 	-0.147479 	1.200412 	1.040065 	1.544426 	3.375932 	-0.101237 	0.160561 	2.569861 	0.000000 	
0.019018 	-0.369274 	1.363188 	0.281533 	0.780442 	3.752797 	1.476815 	0.035067 	1.324821 	0.000000 	
0.075933 	-0.123994 	1.574977 	0.082769 	2.397693 	6.841547 	3.104160 	0.030783 	1.188169 	0.000000 	
-0.081682 	0.131753 	1.131220 	-0.085351 	0.194980 	5.714157 	0.266025 	0.075169 	1.109561 	0.000000 	
0.320036 	0.437586 	1.722476 	-0.001927 	0.768696 	6.628684 	2.647432 	0.206404 	1.509788 	0.000000 	
-0.008085 	-0.045475 	1.844901 	-0.029016 	2.646605 	3.333482 	0.288607 	0.230829 	1.457810 	0.000000 	
0.141123 	-0.127634 	1.616629 	-0.024893 	1.251099 	4.395872 	0.035404 	0.085908 	1.620267 	0.000000 	
-0.039078 	0.184847 	0.907530 	-0.100156 	0.876751 	3.687753 	0.989817 	0.103592 	1.164111 	0.000000 	
0.082537 	0.361921 	2.385148 	0.417065 	0.104979 	4.147114 	-0.763192 	0.006320 	0.817510 	0.000000 	
-0.019103 	0.403557 	1.029848 	0.223329 	1.913827 	7.963931 	0.716592 	0.073999 	2.029689 	0.000000 	
-0.089125 	-0.059721 	1.905395 	-0.152237 	0.568494 	2.115794 	2.261173 	0.216686 	1.236316 	0.000000 	
0.016193 	-0.030784 	0.687859 	-0.207424 	3.025747 	4.301257 	2.641530 	0.096485 	2.170349 	0.000000 	
-0.137438 	0.188427 	2.123931 	0.078126 	1.314712 	4.598274 	0.930417 	0.248614 	2.153561 	0.000000 	
0.001663 	0.040637 	1.107626 	0.037874 	0.582193 	6.458513 	0.589419 	-0.054353 	1.467555 	0.000000 	
0.212087 	-0.589034 	2.118505 	0.338041 	2.062544 	3.410942 	0.903949 	0.073020 	1.345926 	0.000000 	
0.407469 	0.232001 	1.698352 	0.040954 	1.001265 	5.145625 	1.572610 	0.137793 	1.235783 	0.000000 	
0.185537 	-0.040595 	0.952806 	0.061260 	1.739237 	3.101432 	2.382863 	0.020555 	1.066930 	0.000000 	
0.664367 	-0.172125 	1.115425 	0.053159 	0.789909 	5.026058 	0.138518 	0.007223 	2.035805 	0.000000 	
-0.005093 	0.291958 	1.436106 	-0.024003 	2.162956 	5.054322 	0.958916 	0.128674 	1.450943 	0.000000 	
0.272205 	0.128737 	2.198649 	0.277742 	0.184901 	2.015544 	-0.750421 	-0.255255 	0.981777 	0.000000 	
-0.133778 	0.082655 	1.260395 	-0.147223 	0.257411 	3.933629 	1.376986 	0.112317 	1.043030 	0.000000 	
0.444946 	-0.221741 	1.493780 	0.135096 	1.877685 	5.189425 	1.860255 	0.244555 	1.757362 	0.000000 	
-0.133507 	0.694820 	2.036574 	0.004268 	0.703514 	2.969182 	-0.228729 	-0.036650 	1.882781 	0.000000 	
-0.154147 	0.443577 	1.864856 	-0.027924 	0.098500 	2.213671 	0.486761 	0.002272 	1.063128 	0.000000 	
-0.016831 	-0.349183 	0.458083 	0.611009 	0.981500 	6.157226 	0.142353 	0.019101 	1.793770 	0.000000 	
0.031936 	0.358126 	1.202178 	0.430509 	1.436998 	4.441652 	-0.969652 	0.201670 	1.300707 	0.000000 	
-0.292519 	-0.332144 	1.099525 	-0.068867 	0.829383 	1.609688 	0.277118 	0.071297 	1.004470 	0.000000 	
0.027939 	0.293805 	1.334417 	0.366357 	0.391334 	3.718589 	-0.156263 	0.229401 	1.181680 	0.000000 	
0.166339 	-0.104544 	1.827276 	0.205976 	1.645355 	3.948744 	0.856096 	0.151393 	1.250757 	0.000000 	
0.019158 	0.754985 	2.042518 	0.120867 	0.470614 	5.177275 	1.048022 	-0.091448 	1.200489 	0.000000 	
-0.102966 	0.057926 	1.645390 	0.216266 	0.241576 	6.789679 	0.351275 	0.058384 	2.540260 	0.000000 	
0.041623 	0.436952 	1.430568 	0.078336 	0.786510 	6.336131 	2.423135 	0.216315 	1.288009 	0.000000 	
0.151397 	-0.334095 	1.681543 	-0.187096 	0.243853 	3.664364 	0.012050 	0.251930 	1.902084 	0.000000 	
0.003160 	0.363481 	1.226398 	0.245122 	3.127733 	4.826895 	0.129907 	0.001388 	1.370648 	0.000000 	
0.069717 	0.260471 	1.795629 	0.268746 	1.165072 	6.120218 	0.241291 	-0.076101 	1.062821 	0.000000 	
0.079517 	-0.185994 	1.151198 	0.424737 	1.025928 	5.259525 	2.617860 	-0.220756 	1.144340 	0.000000 	
0.148117 	0.187152 	1.131888 	0.349811 	1.296290 	7.287983 	1.750826 	0.044078 	2.634240 	0.000000 	
0.197479 	0.302120 	2.247946 	0.194465 	0.686687 	3.093645 	-0.742493 	0.069052 	1.427938 	0.000000 	
0.098528 	0.171610 	1.360488 	0.223049 	0.391539 	2.857591 	0.207876 	0.071619 	1.061649 	0.000000 	
0.034611 	0.439858 	1.341815 	0.269999 	1.891451 	0.365867 	1.715858 	0.158514 	1.366735 	0.000000 	
0.487287 	-0.216084 	1.419662 	0.143997 	1.647779 	4.542000 	-0.175574 	0.193980 	1.626047 	0.000000 	
0.095669 	-0.383619 	2.937771 	0.772846 	0.837890 	5.120403 	0.757636 	0.016562 	1.046056 	0.000000 	
0.421006 	0.300146 	1.287349 	0.019939 	1.811857 	1.299175 	2.039814 	0.262277 	2.415102 	0.000000 	
0.062860 	0.220012 	2.110315 	0.343359 	0.427372 	6.030386 	0.624277 	-0.022778 	0.995253 	0.000000 	
-0.016320 	0.149727 	1.447303 	0.308025 	1.945377 	4.490903 	2.386730 	-0.108053 	1.743346 	0.000000 	
0.597978 	0.073770 	1.768525 	-0.009151 	1.685607 	4.464202 	1.563989 	0.122629 	1.785656 	0.000000 	
0.046034 	-0.027296 	1.599253 	0.736941 	0.725052 	3.280668 	0.862431 	-0.082253 	1.030711 	0.000000 	
0.402401 	-0.405675 	2.192513 	0.000909 	2.125101 	3.051654 	1.602095 	-0.007772 	1.456644 	0.000000 	
0.078228 	0.016225 	1.656376 	0.675944 	2.295447 	4.410996 	1.651279 	0.082937 	2.456887 	0.000000 	
0.062079 	0.561191 	1.436832 	0.768784 	1.783094 	5.899901 	-1.220761 	0.273116 	1.195068 	0.000000 	
0.058659 	0.087649 	1.961049 	0.409425 	2.145109 	3.069769 	1.632115 	-0.085861 	1.129647 	0.000000 	
0.372072 	-0.250176 	1.286653 	0.206093 	0.619076 	4.040617 	1.433425 	0.032288 	2.082173 	0.000000 	
0.059673 	0.477917 	1.885053 	0.715405 	2.012634 	5.359223 	2.417919 	0.039667 	1.470609 	0.000000 	
0.030793 	-0.023989 	1.888190 	0.355067 	1.618436 	3.345777 	1.104587 	0.254227 	1.296080 	0.000000 	
0.058904 	0.260416 	1.553606 	0.699780 	1.015161 	3.680084 	1.396960 	0.016643 	0.940106 	0.031521 	
0.133537 	0.175669 	1.139544 	0.652418 	1.020704 	4.207997 	0.907117 	0.018540 	2.016441 	0.024827 	
0.037262 	-0.070435 	0.426656 	0.261789 	1.615187 	4.611273 	0.579392 	0.001519 	1.029149 	0.000000 	
0.383203 	-0.411431 	0.565804 	0.052481 	0.537556 	3.122008 	2.173439 	0.292266 	1.200790 	0.000000 	
0.251877 	0.582498 	2.247068 	0.034561 	0.205131 	4.852308 	0.772589 	0.052309 	1.688707 	0.000000 	
0.131452 	-0.192858 	0.845329 	0.617223 	1.680313 	5.007356 	2.260380 	-0.058655 	2.279972 	0.000000 	
0.076121 	0.374291 	1.519009 	-0.025904 	-0.046245 	5.246461 	-0.177475 	-0.079652 	1.805547 	0.000000 	
0.144872 	0.199151 	1.902691 	0.529266 	1.037314 	3.521128 	1.011914 	0.038742 	2.387548 	0.022525 	
0.114614 	0.110696 	1.877153 	0.327603 	1.456008 	5.743865 	1.838435 	0.036934 	1.598948 	0.036784 	
0.163309 	0.014824 	1.688011 	0.189975 	1.881752 	4.429591 	0.979231 	-0.075563 	1.249714 	0.000000 	
-0.009994 	-0.081624 	1.744079 	0.469881 	1.430399 	4.998148 	0.933931 	0.139211 	1.633000 	0.000000 	
0.040230 	-0.022816 	1.038513 	0.259856 	0.457378 	2.866574 	-0.863188 	-0.116950 	1.216295 	0.000000 	
-0.256335 	0.504879 	1.244294 	0.025216 	0.217633 	5.111506 	0.664042 	0.242744 	2.054645 	0.000000 	
0.125968 	0.591176 	2.173418 	0.135303 	1.470606 	2.206002 	0.974184 	0.250770 	1.386629 	0.000000 	
0.329554 	-0.046186 	1.700517 	0.076744 	1.613267 	2.843879 	1.119583 	0.202567 	1.270476 	0.000000 	
0.143920 	0.148009 	1.246327 	0.312277 	1.280480 	3.296354 	1.928943 	0.124583 	2.378403 	0.015982 	
0.354892 	0.001725 	1.158633 	0.014733 	1.253801 	3.728482 	0.189129 	0.099435 	1.232632 	0.000000 	
0.216998 	-0.271045 	0.957812 	0.283747 	1.078199 	5.573223 	1.258215 	-0.094035 	1.865960 	0.000000 	
0.010936 	0.336660 	1.726846 	0.184560 	0.445047 	5.773050 	-2.233703 	-0.116900 	1.311332 	0.000000 	
-0.038338 	0.199554 	1.532768 	0.005615 	1.890639 	5.283226 	1.075897 	-0.116613 	1.507877 	0.000000 	
0.225428 	0.426806 	1.734768 	0.042078 	1.794846 	3.740182 	2.298273 	-0.009486 	2.854607 	0.000000 	
0.224275 	-0.496333 	1.303951 	0.368947 	1.401909 	6.505716 	1.834685 	0.180372 	1.237294 	0.000000 	
0.040323 	-0.191567 	1.142716 	0.532748 	1.208773 	4.576761 	2.185515 	-0.017303 	1.050697 	0.000000 	
0.372923 	-0.594983 	2.152040 	0.455380 	0.740141 	4.404024 	2.508729 	0.089528 	2.834982 	0.000000 	
0.297128 	0.432961 	2.098151 	0.055674 	2.043739 	4.052018 	0.655585 	0.292881 	1.505962 	0.000000 	
0.138183 	0.485889 	1.193568 	0.512188 	0.436473 	4.020049 	-0.944361 	0.212838 	1.436544 	0.000000 	
0.133320 	0.316485 	2.180599 	0.445099 	0.513876 	3.953747 	0.423002 	0.006648 	1.157095 	0.000000 	
0.056934 	0.162353 	1.099626 	0.069125 	2.287653 	2.791310 	-0.885204 	0.109505 	1.254021 	0.000000 	
0.176493 	0.201236 	1.815777 	0.134001 	2.294655 	4.929762 	1.816521 	-0.035168 	2.662917 	0.000000 	
0.090524 	0.037798 	1.406254 	0.460187 	1.191452 	4.038808 	0.798315 	0.108679 	1.089799 	0.015148 	
0.281196 	0.148976 	0.826029 	0.176255 	0.939092 	3.213112 	0.783510 	0.298264 	2.308013 	0.037824 	
-0.026512 	0.083285 	0.710865 	0.674359 	1.255619 	4.659090 	1.339807 	0.112681 	2.384224 	0.000000 	
-0.096885 	-0.127490 	2.364711 	0.285908 	0.669440 	-0.225679 	0.996709 	0.146913 	2.231969 	0.000000 	
0.155246 	-0.428411 	2.111027 	0.116172 	0.529535 	4.956406 	1.588580 	0.312137 	1.301919 	0.000000 	
0.020635 	0.455461 	2.825908 	0.000376 	2.223078 	4.647920 	2.596889 	0.250294 	1.471914 	0.000000 	
0.086582 	0.407285 	1.890204 	0.856658 	1.621269 	4.866357 	1.746701 	0.017573 	1.780161 	0.047834 	
0.079176 	0.968737 	0.793305 	0.012733 	1.039025 	5.111759 	0.459311 	0.147289 	1.170241 	0.000000 	
0.462058 	0.201590 	2.395314 	-0.038749 	1.404708 	6.038417 	0.788960 	0.208722 	2.608037 	0.000000 	
